POprc557_1:1	thank	FI(FI)	thank
POprc557_5:491	_0	PA(PA)	
POprc557_5:492	financial	JJ(JJ)	financial
POprc557_5:493	_0	PA(PA)	
POprc557_5:494	problem	NN(NN)	problem
POprc557_5:495	to	IN(IN)	to
POprc557_5:496	all	DT(DT)	all
POprc557_5:497	of	IN(IN)	of
POprc557_5:498	us	PP(PP)	we
POprc557_5:499	hh	BR(BR)	
POprc557_5:500	so	DM(DM)	so
POprc557_5:501	why	WRB(WRB)	why
POprc557_5:502	er	UH(UH)	er
POprc557_5:503	immigration	NN(NN)	immigration
POprc557_5:504	policy	NN(NN)	policy
POprc557_5:505	needs	VVZ(VVZ)	need
POprc557_5:506	to	TO(TO)	to
POprc557_5:507	be	VB(VB)	be
POprc557_5:508	taken	VVN(VVN)	take
POprc557_5:509	care	NN(NN)	care
POprc557_5:510	on	IN(IN)	on
POprc557_5:511	european	JJ(JJ)	european
POprc557_5:512	level	NN(NN)	level
POprc557_5:513	_0	PA(PA)	
POprc557_5:514	we	PP(PP)	we
POprc557_5:515	need	VVP(VVP)	need
POprc557_5:516	to	TO(TO)	to
POprc557_5:517	help	VV(VV)	help
POprc557_5:518	spain	NP(NP)	spain
POprc557_5:519	_1	PA(PA)	
POprc557_5:520	all	DT(DT)	all
POprc557_5:521	together	RB(RB)	together
POprc557_5:522	_0	PA(PA)	
POprc557_5:523	spain	NP(NP)	spain
POprc557_5:524	will	MD(MD)	will
POprc557_5:525	be	VB(VB)	be
POprc557_5:526	not	RB(RB)	not
POprc557_5:527	able	JJ(JJ)	able
POprc557_5:528	to	TO(TO)	to
POprc557_5:529	tackle	VV(VV)	tackle
POprc557_5:530	it	PP(PP)	it
POprc557_5:531	alone	RB(RB)	alone
POprc557_5:532	_0	PA(PA)	
POprc557_5:533	and	CC(CC)	and
POprc557_5:534	it	PP(PP)	it
POprc557_5:535	's	VBS(VBS)	be
POprc557_5:536	problem	NN(NN)	problem
POprc557_5:537	not	RB(RB)	not
POprc557_5:538	only	RB(RB)	only
POprc557_5:539	spain	NP(NP)	spain
POprc557_5:540	's	VBS(VBS)	be
POprc557_5:541	it	PP(PP)	it
POprc557_5:542	's	VBS(VBS)	be
POprc557_5:543	european	JJ(JJ)	european
POprc557_5:544	problem	NN(NN)	problem
POprc557_5:545	and	CC(CC)	and
POprc557_5:546	spain	NP(NP)	spain
POprc557_5:547	is	VBZ(VBZ)	be
POprc557_5:548	the	DT(DT)	the
POprc557_5:549	border	NN(NN)	border
POprc557_5:550	of	IN(IN)	of
POprc557_5:551	europe	NP(NP)	europe
POprc557_5:552	hh	BR(BR)	
POprc557_5:553	so	DM(DM)	so
POprc557_5:554	_0	PA(PA)	
POprc557_5:555	the	DT(DT)	the
POprc557_5:556	figures	NNS(NNS)	figure
POprc557_5:557	concretely	RB(RB)	concretely
POprc557_5:558	you	PP(PP)	you
POprc557_5:559	will	MD(MD)	will
POprc557_5:560	be	VB(VB)	be
POprc557_5:561	er	UH(UH)	er
POprc557_5:562	receiving	VVG(VVG)	receive
POprc557_5:563	from	IN(IN)	from
POprc557_5:564	the	DT(DT)	the
POprc557_5:565	xx	UNI(UNI)	
POprc557_5:566	budget	NN(NN)	budget
POprc557_5:567	_0	PA(PA)	
POprc557_5:568	er	UH(UH)	er
POprc557_5:569	later	RBR(RBR)	late
POprc557_5:570	_2	PA(PA)	

POprc557_6:1	please	FI(FI)	please
POprc557_6:2	_5	PA(PA)	

POprc557_7:1	a_[S4]	NP(NP)	
POprc557_7:2	a_[S4/last]	NP(NP)	
POprc557_7:3	from	IN(IN)	from
POprc557_7:4	the	DT(DT)	the
POprc557_7:5	dutch	NP(NP)	dutch
POprc557_7:6	a_[org2]	NP(NP)	
POprc557_7:7	_0	PA(PA)	
POprc557_7:8	erm	UH(UH)	erm
POprc557_7:9	_0	PA(PA)	
POprc557_7:10	what	WP(WP)	what
POprc557_7:11	's	VBS(VBS)	be
POprc557_7:12	your	PP$(PP$)	you
POprc557_7:13	opinion	NN(NN)	opinion
POprc557_7:14	_0	PA(PA)	
POprc557_7:15	about	IN(IN)	about
POprc557_7:16	the	DT(DT)	the
POprc557_7:17	situation	NN(NN)	situation
POprc557_7:18	in	IN(IN)	in
POprc557_7:19	the	DT(DT)	the
POprc557_7:20	netherlands	NPS(NPS)	netherlands
POprc557_7:21	where	WRB(WRB)	where
POprc557_7:22	the	DT(DT)	the
POprc557_7:23	benefits	NNS(NNS)	benefit
POprc557_7:24	_0	PA(PA)	
POprc557_7:25	outweigh	VVP(VVP)	outweigh
POprc557_7:26	the	DT(DT)	the
POprc557_7:27	costs	NNS(NNS)	cost
POprc557_7:28	_0	PA(PA)	
POprc557_7:29	and	CC(CC)	and
POprc557_7:30	you	PP(PP)	you
POprc557_7:31	mentioned	VVD(VVD)	mention
POprc557_7:32	er	UH(UH)	er
POprc557_7:33	problems	NNS(NNS)	problem
POprc557_7:34	in	IN(IN)	in
POprc557_7:35	their	PP$(PP$)	they
POprc557_7:36	management	NN(NN)	management
POprc557_7:37	what	WP(WP)	what
POprc557_7:38	would	MD(MD)	will
POprc557_7:39	your	PP$(PP$)	you
POprc557_7:40	advice	NN(NN)	advice
POprc557_7:41	be	VB(VB)	be
POprc557_7:42	_0	PA(PA)	
POprc557_7:43	to	IN(IN)	to
POprc557_7:44	er	UH(UH)	er
POprc557_7:45	the	DT(DT)	the
POprc557_7:46	authority	NN(NN)	authority
POprc557_7:47	thank	FI(FI)	thank
POprc557_7:48	you	FI(FI)	you

POprc557_8:1	mhm	RE(RE)	mhm
POprc557_8:2	_0	PA(PA)	
POprc557_8:3	i	PP(PP)	i
POprc557_8:4	_0	PA(PA)	
POprc557_8:5	want	VVP(VVP)	want
POprc557_8:6	to	TO(TO)	to
POprc557_8:7	now	RB(RB)	now
POprc557_8:8	er	UH(UH)	er
POprc557_8:9	inform	VV(VV)	inform
POprc557_8:10	you	PP(PP)	you
POprc557_8:11	that	IN(IN)	that
POprc557_8:12	we	PP(PP)	we
POprc557_8:13	are	VBP(VBP)	be
POprc557_8:14	quite	RB(RB)	quite
POprc557_8:15	satisfied	JJ(JJ)	satisfied
POprc557_8:16	that	IN(IN)	that
POprc557_8:17	the	DT(DT)	the
POprc557_8:18	problems	NNS(NNS)	problem
POprc557_8:19	erm	UH(UH)	erm
POprc557_8:20	erm	UH(UH)	erm
POprc557_8:21	largest	JJS(JJS)	large
POprc557_8:22	er	UH(UH)	er
POprc557_8:23	problems	NNS(NNS)	problem
POprc557_8:24	which	PRE(PRE)	which
POprc557_8:25	have	VHP(VHP)	have
POprc557_8:26	been	VBN(VBN)	be
POprc557_8:27	er	UH(UH)	er
POprc557_8:28	taking	VVG(VVG)	take
POprc557_8:29	er	UH(UH)	er
POprc557_8:30	place	NN(NN)	place
POprc557_8:31	in	IN(IN)	in
POprc557_8:32	netherlands	NPS(NPS)	netherlands
POprc557_8:33	in	IN(IN)	in
POprc557_8:34	this	DT(DT)	this
POprc557_8:35	sector	NN(NN)	sector
POprc557_8:36	hh	BR(BR)	
POprc557_8:37	with	IN(IN)	with
POprc557_8:38	this	DT(DT)	this
POprc557_8:39	agency	NN(NN)	agency
POprc557_8:40	in	IN(IN)	in
POprc557_8:41	two	CD(CD)	two
POprc557_8:42	thousand	CD(CD)	thousand
POprc557_8:43	three	CD(CD)	three
POprc557_8:44	two	CD(CD)	two
POprc557_8:45	thousand	CD(CD)	thousand
POprc557_8:46	five	CD(CD)	five
POprc557_8:47	now	RB(RB)	now
POprc557_8:48	p_overgone	PVC(VVD)/PVC(VVN)	
POprc557_8:49	they	PP(PP)	they
POprc557_8:50	're	VBP(VBP)	be
POprc557_8:51	gone	VVN(VVN)	go
POprc557_8:52	we	PP(PP)	we
POprc557_8:53	do	VVP(VVP)	do
POprc557_8:54	not	RB(RB)	not
POprc557_8:55	expect	VV(VV)	expect
POprc557_8:56	such	DT(DT)	such
POprc557_8:57	losses	NNS(NNS)	loss
POprc557_8:58	in	IN(IN)	in
POprc557_8:59	two	CD(CD)	two
POprc557_8:60	thousand	CD(CD)	thousand
POprc557_8:61	six	CD(CD)	six
POprc557_8:62	and	CC(CC)	and
POprc557_8:63	in	IN(IN)	in
POprc557_8:64	future	NN(NN)	future
POprc557_8:65	no	RE(RE)	no
POprc557_8:66	hh	BR(BR)	
POprc557_8:67	now	RB(RB)	now
POprc557_8:68	o-	XX(XX)	
POprc557_8:69	on	IN(IN)	on
POprc557_8:70	benefits	NNS(NNS)	benefit
POprc557_8:71	hh	BR(BR)	
POprc557_8:72	erm	UH(UH)	erm
POprc557_8:73	_0	PA(PA)	
POprc557_8:74	recently	RB(RB)	recently
POprc557_8:75	we	PP(PP)	we
POprc557_8:76	er	UH(UH)	er
POprc557_8:77	did	VVD(VVD)	do
POprc557_8:78	a	DT(DT)	a
POprc557_8:79	study	NN(NN)	study
POprc557_8:80	about	RB(RB)	about
POprc557_8:81	two	CD(CD)	two
POprc557_8:82	years	NNS(NNS)	year
POprc557_8:83	of	IN(IN)	of
POprc557_8:84	enlargement	NN(NN)	enlargement
POprc557_8:85	and	CC(CC)	and
POprc557_8:86	who	WP(WP)	who
POprc557_8:87	benefited	VVD(VVD)	benefit
POprc557_8:88	the	DT(DT)	the
POprc557_8:89	most	RBS(RBS)	most
POprc557_8:90	hh	BR(BR)	
POprc557_8:91	and	CC(CC)	and
POprc557_8:92	it	PP(PP)	it
POprc557_8:93	was	VBD(VBD)	be
POprc557_8:94	very	RB(RB)	very
POprc557_8:95	interesting	JJ(JJ)	interesting
POprc557_8:96	to	TO(TO)	to
POprc557_8:97	see	VV(VV)	see
POprc557_8:98	the	DT(DT)	the
POprc557_8:99	economic	JJ(JJ)	economic
POprc557_8:100	results	NNS(NNS)	result
POprc557_8:101	er	UH(UH)	er
POprc557_8:102	who	WP(WP)	who
POprc557_8:103	benefited	VVD(VVD)	benefit
POprc557_8:104	the	DT(DT)	the
POprc557_8:105	most	RBS(RBS)	most
POprc557_8:106	it	PP(PP)	it
POprc557_8:107	was	VBD(VBD)	be
POprc557_8:108	the	DT(DT)	the
POprc557_8:109	countries	NNS(NNS)	country
POprc557_8:110	who	PRE(PRE)	who
POprc557_8:111	erm	UH(UH)	erm
POprc557_8:112	practically	RB(RB)	practically
POprc557_8:113	had	VHD(VHD)	have
POprc557_8:114	_0	PA(PA)	
POprc557_8:115	erm	UH(UH)	erm
POprc557_8:116	de-	XX(XX)	
POprc557_8:117	denied	VVN(VVN)	deny
POprc557_8:118	the	DT(DT)	the
POprc557_8:119	most	RBS(RBS)	most
POprc557_8:120	hh	BR(BR)	
POprc557_8:121	and	CC(CC)	and
POprc557_8:122	the	DT(DT)	the
POprc557_8:123	largest	JJS(JJS)	large
POprc557_8:124	re-	XX(XX)	
POprc557_8:125	er	UH(UH)	er
POprc557_8:126	bene-	XX(XX)	
POprc557_8:127	beneficiaries	NNS(NNS)	beneficiary
POprc557_8:128	in	IN(IN)	in
POprc557_8:129	trade	NN(NN)	trade
POprc557_8:130	in	IN(IN)	in
POprc557_8:131	economic	JJ(JJ)	economic
POprc557_8:132	x	UNI(UNI)	
POprc557_8:133	in	IN(IN)	in
POprc557_8:134	er	UH(UH)	er
POprc557_8:135	_0	PA(PA)	
POprc557_8:136	comparatively	RB(RB)	comparatively
POprc557_8:137	very	RB(RB)	very
POprc557_8:138	good	JJ(JJ)	good
POprc557_8:139	and	CC(CC)	and
POprc557_8:140	cheap	JJ(JJ)	cheap
POprc557_8:141	labor	NN(NN)	labor
POprc557_8:142	force	NN(NN)	force
POprc557_8:143	was	VBD(VBD)	be
POprc557_8:144	_0	PA(PA)	
POprc557_8:145	germany	NP(NP)	germany
POprc557_8:146	_2	PA(PA)	
POprc557_8:147	austria	NP(NP)	austria
POprc557_8:148	_0	PA(PA)	
POprc557_8:149	netherlands	NPS(NPS)	netherlands
POprc557_8:150	_1	PA(PA)	
POprc557_8:151	did	VVD(VVD)	do
POprc557_8:152	you	PP(PP)	you
POprc557_8:153	read	VV(VV)	read
POprc557_8:154	about	IN(IN)	about
POprc557_8:155	that	DT(DT)	that
POprc557_8:156	in	IN(IN)	in
POprc557_8:157	your	PP$(PP$)	you
POprc557_8:158	media	NN(NN)	media
POprc557_8:159	_1	PA(PA)	

POprc557_9:1	@@	LA(LA)	

POprc557_10:1	no	RE(RE)	no
POprc557_10:2	_1	PA(PA)	
POprc557_10:3	why	WRB(WRB)	why
POprc557_10:4	_0	PA(PA)	
POprc557_10:5	this	DT(DT)	this
POprc557_10:6	question	NN(NN)	question
POprc557_10:7	is	VBZ(VBZ)	be
POprc557_10:8	not	RB(RB)	not
POprc557_10:9	to	IN(IN)	to
POprc557_10:10	us	PP(PP)	we
POprc557_10:11	hh	BR(BR)	
POprc557_10:12	so	DM(DM)	so
POprc557_10:13	but	CC(CC)	but
POprc557_10:14	that	DT(DT)	that
POprc557_10:15	's	VBS(VBS)	be
POprc557_10:16	interesting	JJ(JJ)	interesting
POprc557_10:17	that	IN(IN)	that
POprc557_10:18	er	UH(UH)	er
POprc557_10:19	the	DT(DT)	the
POprc557_10:20	er	UH(UH)	er
POprc557_10:21	concrete	JJ(JJ)	concrete
POprc557_10:22	er	UH(UH)	er
POprc557_10:23	reality	NN(NN)	reality
POprc557_10:24	of	IN(IN)	of
POprc557_10:25	the	DT(DT)	the
POprc557_10:26	economic	JJ(JJ)	economic
POprc557_10:27	results	NNS(NNS)	result
POprc557_10:28	of	IN(IN)	of
POprc557_10:29	enlargement	NN(NN)	enlargement
POprc557_10:30	hh	BR(BR)	
POprc557_10:31	mainly	RB(RB)	mainly
POprc557_10:32	xxx	UNI(UNI)	
POprc557_10:33	went	VVD(VVD)	go
POprc557_10:34	to	IN(IN)	to
POprc557_10:35	the	DT(DT)	the
POprc557_10:36	s_eu	NP(NP)	s_eu
POprc557_10:37	fifteen	CD(CD)	fifteen
POprc557_10:38	_0	PA(PA)	
POprc557_10:39	neighboring	JJ(JJ)	neighboring
POprc557_10:40	the	DT(DT)	the
POprc557_10:41	new	JJ(JJ)	new
POprc557_10:42	member	NNS(NNS)	member
POprc557_10:43	states	NNS(NNS)	state
POprc557_10:44	_2	PA(PA)	

POprc557_11:1	please	FI(FI)	please
POprc557_11:2	er	UH(UH)	er
POprc557_11:3	er	UH(UH)	er
POprc557_11:4	a_[S5]	NP(NP)	
POprc557_11:5	_4	PA(PA)	

POprc557_12:1	a_[S5]	NP(NP)	
POprc557_12:2	a_[S5/last]	NP(NP)	
POprc557_12:3	polish	JJ(JJ)	polish
POprc557_12:4	a_[org3]	NP(NP)	
POprc557_12:5	er	UH(UH)	er
POprc557_12:6	commissioner	NN(NN)	commissioner
POprc557_12:7	i	PP(PP)	i
POprc557_12:8	'm	VBP(VBP)	be
POprc557_12:9	some-	XX(XX)	
POprc557_12:10	somewhat	RB(RB)	somewhat
POprc557_12:11	_0	PA(PA)	
POprc557_12:12	surprised	JJ(JJ)	surprised
POprc557_12:13	that	IN(IN)	that
POprc557_12:14	er	UH(UH)	er
POprc557_12:15	one	CD(CD)	one
POprc557_12:16	of	IN(IN)	of
POprc557_12:17	the	DT(DT)	the
POprc557_12:18	richest	JJS(JJS)	rich
POprc557_12:19	countries	NNS(NNS)	country
POprc557_12:20	in	IN(IN)	in
POprc557_12:21	the	DT(DT)	the
POprc557_12:22	european	NP(NP)	european
POprc557_12:23	union	NP(NP)	union
POprc557_12:24	hh	BR(BR)	
POprc557_12:25	namely	RB(RB)	namely
POprc557_12:26	united	NP(NP)	united
POprc557_12:27	kingdom	NP(NP)	kingdom
POprc557_12:28	became	VVD(VVD)	become
POprc557_12:29	the	DT(DT)	the
POprc557_12:30	x	UNI(UNI)	
POprc557_12:31	recipient	NN(NN)	recipient
POprc557_12:32	of	IN(IN)	of
POprc557_12:33	structural	JJ(JJ)	structural
POprc557_12:34	action	NN(NN)	action
POprc557_12:35	could	MD(MD)	can
POprc557_12:36	you	PP(PP)	you
POprc557_12:37	comment	VV(VV)	comment
POprc557_12:38	on	IN(IN)	on
POprc557_12:39	that	DT(DT)	that
POprc557_12:40	would	MD(MD)	will
POprc557_12:41	it	PP(PP)	it
POprc557_12:42	be	VB(VB)	be
POprc557_12:43	possible	JJ(JJ)	possible
POprc557_12:44	th-	XX(XX)	
POprc557_12:45	er	UH(UH)	er
POprc557_12:46	in	IN(IN)	in
POprc557_12:47	the	DT(DT)	the
POprc557_12:48	two	CD(CD)	two
POprc557_12:49	thousand	CD(CD)	thousand
POprc557_12:50	six	CD(CD)	six
POprc557_12:51	budget	NN(NN)	budget
POprc557_12:52	here	RB(RB)	here
POprc557_12:53	hh	BR(BR)	
POprc557_12:54	and	CC(CC)	and
POprc557_12:55	second	JJ(JJ)	second
POprc557_12:56	question	NN(NN)	question
POprc557_12:57	_0	PA(PA)	
POprc557_12:58	what	WP(WP)	what
POprc557_12:59	is	VBZ(VBZ)	be
POprc557_12:60	the	DT(DT)	the
POprc557_12:61	risk	NN(NN)	risk
POprc557_12:62	that	IN(IN)	that
POprc557_12:63	new	JJ(JJ)	new
POprc557_12:64	member	NNS(NNS)	member
POprc557_12:65	states	NNS(NNS)	state
POprc557_12:66	such	IN(IN)	such
POprc557_12:67	as	IN(IN)	as
POprc557_12:68	as	IN(IN)	as
POprc557_12:69	poland	NP(NP)	poland
POprc557_12:70	would	MD(MD)	will
POprc557_12:71	lose	VV(VV)	lose
POprc557_12:72	the	DT(DT)	the
POprc557_12:73	erm	UH(UH)	erm
POprc557_12:74	_0	PA(PA)	
POprc557_12:75	the	DT(DT)	the
POprc557_12:76	structural	JJ(JJ)	structural
POprc557_12:77	money	NN(NN)	money
POprc557_12:78	because	IN(IN)	because
POprc557_12:79	of	IN(IN)	of
POprc557_12:80	the	DT(DT)	the
POprc557_12:81	s_n	NP(NP)	s_n
POprc557_12:82	plus	NP(NP)	plus
POprc557_12:83	two	NP(NP)	two
POprc557_12:84	rule	NP(NP)	rule
POprc557_12:85	_0	PA(PA)	
POprc557_12:86	in	IN(IN)	in
POprc557_12:87	two	CD(CD)	two
POprc557_12:88	thousand	CD(CD)	thousand
POprc557_12:89	six	CD(CD)	six
POprc557_12:90	i	PP(DM)	i
POprc557_12:91	mean	VVP(DM)	mean
POprc557_12:92	that	DT(DT)	that
POprc557_12:93	would	MD(MD)	will
POprc557_12:94	be	VB(VB)	be
POprc557_12:95	the	DT(DT)	the
POprc557_12:96	first	NN(NN)	first
POprc557_12:97	here	RB(RB)	here
POprc557_12:98	when	WRB(WRB)	when
POprc557_12:99	the	DT(DT)	the
POprc557_12:100	s_n	NP(NP)	s_n
POprc557_12:101	plus	NP(NP)	plus
POprc557_12:102	two	NP(NP)	two
POprc557_12:103	rule	NP(NP)	rule
POprc557_12:104	_0	PA(PA)	
POprc557_12:105	er	UH(UH)	er
POprc557_12:106	gets	VVZ(VVZ)	get
POprc557_12:107	into	IN(IN)	into
POprc557_12:108	action	NN(NN)	action
POprc557_12:109	is	VBZ(VBZ)	be
POprc557_12:110	n't	RB(RB)	not
POprc557_12:111	it	PP(PP)	it
POprc557_12:112	_0	PA(PA)	

POprc557_13:1	hh	BR(BR)	
POprc557_13:2	er	UH(UH)	er
POprc557_13:3	the	DT(DT)	the
POprc557_13:4	first	JJ(JJ)	first
POprc557_13:5	question	NN(NN)	question
POprc557_13:6	_1	PA(PA)	
POprc557_13:7	_0	PA(PA)	
POprc557_13:8	erm	UH(UH)	erm
POprc557_13:9	_0	PA(PA)	
POprc557_13:10	the	DT(DT)	the
POprc557_13:11	figures	NNS(NNS)	figure
POprc557_13:12	you	PP(PP)	you
POprc557_13:13	saw	VVD(VVD)	see
POprc557_13:14	_0	PA(PA)	
POprc557_13:15	and	CC(CC)	and
POprc557_13:16	probably	RB(RB)	probably
POprc557_13:17	i	PP(PP)	i
POprc557_13:18	hope	VVP(VVP)	hope
POprc557_13:19	you	PP(PP)	you
POprc557_13:20	heard	VVD(VVD)	hear
POprc557_13:21	what	WP(WP)	what
POprc557_13:22	they	PP(PP)	they
POprc557_13:23	said	VVD(VVD)	say
POprc557_13:24	and	CC(CC)	and
POprc557_13:25	er	UH(UH)	er
POprc557_13:26	maybe	RB(RB)	maybe
POprc557_13:27	what	WP(WP)	what
POprc557_13:28	i	PP(PP)	i
POprc557_13:29	did	VVD(VVD)	do
POprc557_13:30	n't	RB(RB)	not
POprc557_13:31	er	UH(UH)	er
POprc557_13:32	between	IN(IN)	between
POprc557_13:33	the	DT(DT)	the
POprc557_13:34	lines	NNS(NNS)	line
POprc557_13:35	_0	PA(PA)	
POprc557_13:36	hh	BR(BR)	
POprc557_13:37	that	IN(IN)	that
POprc557_13:38	the	DT(DT)	the
POprc557_13:39	largest	JJS(JJS)	large
POprc557_13:40	beneficiaries	NNS(NNS)	beneficiary
POprc557_13:41	_0	PA(PA)	
POprc557_13:42	of	IN(IN)	of
POprc557_13:43	all	DT(DT)	all
POprc557_13:44	s_eu	NP(NP)	s_eu
POprc557_13:45	financing	VVG(NN)	finance/financing
POprc557_13:46	_0	PA(PA)	
POprc557_13:47	including	IN(IN)	including
POprc557_13:48	in	IN(IN)	in
POprc557_13:49	both	DT(DT)	both
POprc557_13:50	main	JJ(JJ)	main
POprc557_13:51	_0	PA(PA)	
POprc557_13:52	policies	NNS(NNS)	policy
POprc557_13:53	agriculture	NN(NN)	agriculture
POprc557_13:54	and	CC(CC)	and
POprc557_13:55	structural	JJ(JJ)	structural
POprc557_13:56	are	VBP(VBP)	be
POprc557_13:57	_1	PA(PA)	
POprc557_13:58	the	DT(DT)	the
POprc557_13:59	largest	JJS(JJS)	large
POprc557_13:60	_1	PA(PA)	
POprc557_13:61	member	NNS(NNS)	member
POprc557_13:62	states	NNS(NNS)	state
POprc557_13:63	_0	PA(PA)	
POprc557_13:64	hh	BR(BR)	
POprc557_13:65	that	IN(IN)	that
POprc557_13:66	altogether	RB(RB)	altogether
POprc557_13:67	_0	PA(PA)	
POprc557_13:68	ten	CD(CD)	ten
POprc557_13:69	new	JJ(JJ)	new
POprc557_13:70	member	NNS(NNS)	member
POprc557_13:71	states	NNS(NNS)	state
POprc557_13:72	from	IN(IN)	from
POprc557_13:73	all	DT(DT)	all
POprc557_13:74	funding	VVG(NN)	fund/funding
POprc557_13:75	for	IN(IN)	for
POprc557_13:76	all	DT(DT)	all
POprc557_13:77	_0	PA(PA)	
POprc557_13:78	goals	NNS(NNS)	goal
POprc557_13:79	_0	PA(PA)	
POprc557_13:80	receive	VVP(VVP)	receive
POprc557_13:81	only	RB(RB)	only
POprc557_13:82	nine	CD(CD)	nine
POprc557_13:83	point	NN(NN)	point
POprc557_13:84	five	CD(CD)	five
POprc557_13:85	per	NN(NN)	per
POprc557_13:86	cent	NN(NN)	cent
POprc557_13:87	of	IN(IN)	of
POprc557_13:88	european	JJ(JJ)	european
POprc557_13:89	budget	NN(NN)	budget
POprc557_13:90	_0	PA(PA)	
POprc557_13:91	less	JJR(JJR)	less
POprc557_13:92	than	IN(IN)	than
POprc557_13:93	ten	CD(CD)	ten
POprc557_13:94	per	NN(NN)	per
POprc557_13:95	cent	NN(NN)	cent
POprc557_13:96	hh	BR(BR)	
POprc557_13:97	in	IN(IN)	in
POprc557_13:98	both	DT(DT)	both
POprc557_13:99	_0	PA(PA)	
POprc557_13:100	policies	NNS(NNS)	policy
POprc557_13:101	in	IN(IN)	in
POprc557_13:102	the	DT(DT)	the
POprc557_13:103	main	JJ(JJ)	main
POprc557_13:104	policies	NNS(NNS)	policy
POprc557_13:105	_0	PA(PA)	
POprc557_13:106	new	JJ(JJ)	new
POprc557_13:107	member	NNS(NNS)	member
POprc557_13:108	states	NNS(NNS)	state
POprc557_13:109	_0	PA(PA)	
POprc557_13:110	are	VBP(VBP)	be
POprc557_13:111	_0	PA(PA)	
POprc557_13:112	still	RB(RB)	still
POprc557_13:113	in	IN(IN)	in
POprc557_13:114	the	DT(DT)	the
POprc557_13:115	phasing	VVG(NN)/VVG(VVG)	phase/phasing
POprc557_13:116	in	IN(IN)	in
POprc557_13:117	_0	PA(PA)	
POprc557_13:118	situation	NN(NN)	situation
POprc557_13:119	we	PP(PP)	we
POprc557_13:120	_1	PA(PA)	
POprc557_13:121	new	JJ(JJ)	new
POprc557_13:122	member	NNS(NNS)	member
POprc557_13:123	states	NNS(NNS)	state
POprc557_13:124	still	RB(RB)	still
POprc557_13:125	are	VBP(VBP)	be
POprc557_13:126	not	RB(RB)	not
POprc557_13:127	in	IN(IN)	in
POprc557_13:128	full	JJ(JJ)	full
POprc557_13:129	_0	PA(PA)	
POprc557_13:130	recipient	NN(NN)	recipient
POprc557_13:131	on	IN(IN)	on
POprc557_13:132	full	JJ(JJ)	full
POprc557_13:133	scale	NN(NN)	scale
POprc557_13:134	_0	PA(PA)	
POprc557_13:135	both	DT(DT)	both
POprc557_13:136	policies	NNS(NNS)	policy
POprc557_13:137	yet	RB(RB)	yet
POprc557_13:138	this	DT(DT)	this
POprc557_13:139	will	MD(MD)	will
POprc557_13:140	come	VV(VV)	come
POprc557_13:141	_0	PA(PA)	
POprc557_13:142	more	JJR(JJR)	more
POprc557_13:143	and	CC(CC)	and
POprc557_13:144	more	JJR(JJR)	more
POprc557_13:145	_0	PA(PA)	
POprc557_13:146	from	IN(IN)	from
POprc557_13:147	two	CD(CD)	two
POprc557_13:148	thousand	CD(CD)	thousand
POprc557_13:149	seven	CD(CD)	seven
POprc557_13:150	_0	PA(PA)	
POprc557_13:151	practically	RB(RB)	practically
POprc557_13:152	fully	RB(RB)	fully
POprc557_13:153	in	IN(IN)	in
POprc557_13:154	two	CD(CD)	two
POprc557_13:155	thousand	CD(CD)	thousand
POprc557_13:156	seven	CD(CD)	seven
POprc557_13:157	for	IN(IN)	for
POprc557_13:158	cohesion	NN(NN)	cohesion
POprc557_13:159	policy	NN(NN)	policy
POprc557_13:160	but	CC(CC)	but
POprc557_13:161	relatively	RB(RB)	relatively
POprc557_13:162	slower	JJR(JJR)	slow
POprc557_13:163	in	IN(IN)	in
POprc557_13:164	agricultural	JJ(JJ)	agricultural
POprc557_13:165	_1	PA(PA)	
POprc557_13:166	there	EX(EX)	there
POprc557_13:167	's	VBS(VBS)	be
POprc557_13:168	a	DT(DT)	a
POprc557_13:169	status	NN(NN)	status
POprc557_13:170	quo	NN(NN)	quo
POprc557_13:171	hh	BR(BR)	
POprc557_13:172	er	UH(UH)	er
POprc557_13:173	concrete	JJ(JJ)	concrete
POprc557_13:174	on	IN(IN)	on
POprc557_13:175	s_uk	NP(NP)	s_uk
POprc557_13:176	it	PP(PP)	it
POprc557_13:177	was	VBD(VBD)	be
POprc557_13:178	as	IN(IN)	as
POprc557_13:179	we	PP(PP)	we
POprc557_13:180	said	VVD(VVD)	say
POprc557_13:181	it	PP(PP)	it
POprc557_13:182	it	PP(PP)	it
POprc557_13:183	was	VBD(VBD)	be
POprc557_13:184	a	DT(DT)	a
POprc557_13:185	surprising	JJ(JJ)	surprising
POprc557_13:186	figure	NN(NN)	figure
POprc557_13:187	we	PP(PP)	we
POprc557_13:188	did	VVD(VVD)	do
POprc557_13:189	n't	RB(RB)	not
POprc557_13:190	expect	VV(VV)	expect
POprc557_13:191	it	PP(PP)	it
POprc557_13:192	they	PP(PP)	they
POprc557_13:193	also	RB(RB)	also
POprc557_13:194	did	VVD(VVD)	do
POprc557_13:195	n't	RB(RB)	not
POprc557_13:196	plan	VV(VV)	plan
POprc557_13:197	but	CC(CC)	but
POprc557_13:198	they	PP(PP)	they
POprc557_13:199	managed	VVD(VVD)	manage
POprc557_13:200	better	RBR(RBR)	good
POprc557_13:201	and	CC(CC)	and
POprc557_13:202	er	UH(UH)	er
POprc557_13:203	_0	PA(PA)	
POprc557_13:204	i-	XX(XX)	
