PRcon535_1:1	these	DT(DT)	these
PRcon535_75:30	your	PP$(PP$)	you
PRcon535_75:31	book	NN(NN)	book

PRcon535_76:1	yah	RE(RE)	yah
PRcon535_76:2	yah	RE(RE)	yah
PRcon535_76:3	yah	RE(RE)	yah

PRcon535_77:1	so	DM(DM)	so
PRcon535_77:2	i	PP(PP)	i
PRcon535_77:3	should	MD(MD)	shall
PRcon535_77:4	definitely	RB(RB)	definitely
PRcon535_77:5	take	VV(VV)	take
PRcon535_77:6	a	DT(DT)	a
PRcon535_77:7	look	NN(NN)	look

PRcon535_78:1	well	DM(DM)	well

PRcon535_79:1	erm	UH(UH)	erm
PRcon535_79:2	yes	RE(RE)	yes
PRcon535_79:3	it	PP(PP)	it
PRcon535_79:4	's	VBS(VBS)	be
PRcon535_79:5	a	DT(DT)	a
PRcon535_79:6	good	JJ(JJ)	good
PRcon535_79:7	opor-	XX(XX)	
PRcon535_79:8	but	CC(CC)	but
PRcon535_79:9	there	EX(EX)	there
PRcon535_79:10	is	VBZ(VBZ)	be
PRcon535_79:11	a	DT(DT)	a
PRcon535_79:12	big	JJ(JJ)	big
PRcon535_79:13	open	JJ(JJ)	open
PRcon535_79:14	problem	NN(NN)	problem
PRcon535_79:15	there	RB(RB)	there
PRcon535_79:16	_0	PA(PA)	

PRcon535_80:1	mhm	RE(RE)	mhm
PRcon535_80:2	_0	PA(PA)	

PRcon535_81:1	if	IN(IN)	if
PRcon535_81:2	you	PP(PP)	you
PRcon535_81:3	ca	MD(MD)	can
PRcon535_81:4	n't	RB(RB)	not
PRcon535_81:5	const-	XX(XX)	
PRcon535_81:6	if	IN(IN)	if
PRcon535_81:7	you	PP(PP)	you
PRcon535_81:8	can	MD(MD)	can
PRcon535_81:9	er	UH(UH)	er
PRcon535_81:10	_1	PA(PA)	
PRcon535_81:11	er	UH(UH)	er
PRcon535_81:12	approximate	VV(VV)	approximate
PRcon535_81:13	from	IN(IN)	from
PRcon535_81:14	the	DT(DT)	the
PRcon535_81:15	inside	NN(NN)	inside

PRcon535_82:1	mhm	RE(RE)	mhm
PRcon535_82:2	_0	PA(PA)	

PRcon535_83:1	the	DT(DT)	the
PRcon535_83:2	er	UH(UH)	er
PRcon535_83:3	er	UH(UH)	er
PRcon535_83:4	er	UH(UH)	er
PRcon535_83:5	er	UH(UH)	er
PRcon535_83:6	linearly	RB(RB)	linearly
PRcon535_83:7	convex	JJ(JJ)	convex
PRcon535_83:8	_0	PA(PA)	
PRcon535_83:9	domain	NN(NN)	domain
PRcon535_83:10	d-	XX(XX)	
PRcon535_83:11	it	PP(PP)	it
PRcon535_83:12	's	VBS(VBS)	be
PRcon535_83:13	_0	PA(PA)	
PRcon535_83:14	this	DT(DT)	this
PRcon535_83:15	domain	NN(NN)	domain
PRcon535_83:16	that	PRE(PRE)	that
PRcon535_83:17	's	VBS(VBS)	be
PRcon535_83:18	a	DT(DT)	a
PRcon535_83:19	smooth	JJ(JJ)	smooth
PRcon535_83:20	_0	PA(PA)	

PRcon535_84:1	mhm	RE(RE)	mhm

PRcon535_85:1	smooth	JJ(JJ)	smooth
PRcon535_85:2	supplements	NNS(NNS)	supplement
PRcon535_85:3	th-	XX(XX)	
PRcon535_85:4	this	DT(DT)	this
PRcon535_85:5	is	VBZ(VBZ)	be
PRcon535_85:6	has	VHZ(VHZ)	have
PRcon535_85:7	never	RB(RB)	never
PRcon535_85:8	been	VBN(VBN)	be
PRcon535_85:9	solved	VVN(VVN)	solve

PRcon535_86:1	this	DT(DT)	this
PRcon535_86:2	is	VBZ(VBZ)	be
PRcon535_86:3	not	RB(RB)	not
PRcon535_86:4	known	VVN(VVN)	know

PRcon535_87:1	this	DT(DT)	this
PRcon535_87:2	is	VBZ(VBZ)	be
PRcon535_87:3	not	RB(RB)	not
PRcon535_87:4	known	VVN(VVN)	know
PRcon535_87:5	no	RE(RE)	no
PRcon535_87:6	_0	PA(PA)	

PRcon535_88:1	regardless	IN(IN)	regardless
PRcon535_88:2	of	IN(IN)	of
PRcon535_88:3	okay	RE(RE)	okay
PRcon535_88:4	so	DM(DM)	so
PRcon535_88:5	you	PP(PP)	you
PRcon535_88:6	're	VBP(VBP)	be
PRcon535_88:7	taking	VVG(VVG)	take
PRcon535_88:8	a	DT(DT)	a
PRcon535_88:9	linearly	RB(RB)	linearly
PRcon535_88:10	convex	JJ(JJ)	convex
PRcon535_88:11	domain	NN(NN)	domain
PRcon535_88:12	that	PRE(PRE)	that
PRcon535_88:13	's	VBS(VBS)	be
PRcon535_88:14	not	RB(RB)	not
PRcon535_88:15	n-	XX(XX)	
PRcon535_88:16	smooth	JJ(JJ)	smooth
PRcon535_88:17	_0	PA(PA)	
PRcon535_88:18	and	CC(CC)	and
PRcon535_88:19	you	PP(PP)	you
PRcon535_88:20	wonder	VVP(VVP)	wonder
PRcon535_88:21	whether	IN(IN)	whether
PRcon535_88:22	_0	PA(PA)	

PRcon535_89:1	it	PP(PP)	it
PRcon535_89:2	's	VBS(VBS)	be
PRcon535_89:3	possible	JJ(JJ)	possible
PRcon535_89:4	to	TO(TO)	to
PRcon535_89:5	to	TO(TO)	to
PRcon535_89:6	er	UH(UH)	er
PRcon535_89:7	find	VV(VV)	find
PRcon535_89:8	an	DT(DT)	a
PRcon535_89:9	exhaustion	NN(NN)	exhaustion
PRcon535_89:10	of	IN(IN)	of
PRcon535_89:11	regular	JJ(JJ)	regular
PRcon535_89:12	domains	NNS(NNS)	domain
PRcon535_89:13	_0	PA(PA)	

PRcon535_90:1	meaning	VVG(VVG)	mean
PRcon535_90:2	smooth	JJ(JJ)	smooth

PRcon535_91:1	strict	JJ(JJ)	strict
PRcon535_91:2	yah	RE(RE)	yah
PRcon535_91:3	smooth	JJ(JJ)	smooth
PRcon535_91:4	and	CC(CC)	and
PRcon535_91:5	strictly	RB(RB)	strictly
PRcon535_91:6	_0	PA(PA)	

PRcon535_92:1	mhm	RE(RE)	mhm

PRcon535_93:1	strictly	RB(RB)	strictly
PRcon535_93:2	_0	PA(PA)	

PRcon535_94:1	p_pseudo-convex	PVC(JJ)	
PRcon535_94:2	_0	PA(PA)	

PRcon535_95:1	er	UH(UH)	er
PRcon535_95:2	str-	XX(XX)	
PRcon535_95:3	strictly	RB(RB)	strictly
PRcon535_95:4	linear	JJ(JJ)	linear
PRcon535_95:5	con-	XX(XX)	

PRcon535_96:1	strictly	RB(RB)	strictly
PRcon535_96:2	linearly	RB(RB)	linearly
PRcon535_96:3	convex	JJ(JJ)	convex

PRcon535_97:1	convex	JJ(JJ)	convex
PRcon535_97:2	meaning	VVG(VVG)	mean
PRcon535_97:3	that	IN(IN)	that
PRcon535_97:4	the	DT(DT)	the
PRcon535_97:5	er	UH(UH)	er
PRcon535_97:6	_0	PA(PA)	
PRcon535_97:7	if	IN(IN)	if
PRcon535_97:8	you	PP(PP)	you
PRcon535_97:9	look	VVP(VVP)	look
PRcon535_97:10	at	IN(IN)	at
PRcon535_97:11	the	DT(DT)	the
PRcon535_97:12	hessian	JJ(JJ)	hessian
PRcon535_97:13	along	IN(IN)	along
PRcon535_97:14	the	DT(DT)	the

PRcon535_98:1	yes	RE(RE)	yes
PRcon535_98:2	yes	RE(RE)	yes
PRcon535_98:3	yes	RE(RE)	yes

PRcon535_99:1	the	DT(DT)	the
PRcon535_99:2	hessian	JJ(JJ)	hessian
PRcon535_99:3	condition	NN(NN)	condition
PRcon535_99:4	on	IN(IN)	on
PRcon535_99:5	the	DT(DT)	the

PRcon535_100:1	the	DT(DT)	the
PRcon535_100:2	real	JJ(JJ)	real
PRcon535_100:3	hessian	JJ(JJ)	hessian
PRcon535_100:4	_0	PA(PA)	

PRcon535_101:1	yah	RE(RE)	yah
PRcon535_101:2	the	DT(DT)	the
PRcon535_101:3	real	JJ(JJ)	real
PRcon535_101:4	hessian	JJ(JJ)	hessian
PRcon535_101:5	is	VBZ(VBZ)	be
PRcon535_101:6	is	VBZ(VBZ)	be
PRcon535_101:7	positively	RB(RB)	positively
PRcon535_101:8	definite	JJ(JJ)	definite

PRcon535_102:1	x	UNI(UNI)	

PRcon535_103:1	along	IN(IN)	along
PRcon535_103:2	the	DT(DT)	the
PRcon535_103:3	complex	JJ(JJ)	complex
PRcon535_103:4	hy-	XX(XX)	
PRcon535_103:5	er	UH(UH)	er
PRcon535_103:6	p_hyperplane	PVC(NN)	
PRcon535_103:7	_0	PA(PA)	

PRcon535_104:1	so	DM(DM)	so
PRcon535_104:2	let	VV(VV)	let
PRcon535_104:3	me	PP(PP)	i
PRcon535_104:4	ask	VV(VV)	ask
PRcon535_104:5	you	PP(PP)	you
PRcon535_104:6	this	DT(DT)	this
PRcon535_104:7	question	NN(NN)	question
PRcon535_104:8	how	WRB(WRB)	how
PRcon535_104:9	_0	PA(PA)	

PRcon535_105:1	at	IN(IN)	at
PRcon535_105:2	every	DT(DT)	every
PRcon535_105:3	point	NN(NN)	point

PRcon535_106:1	bad	JJ(JJ)	bad
PRcon535_106:2	_0	PA(PA)	
PRcon535_106:3	and	CC(CC)	and
PRcon535_106:4	i	PP(DM)	i
PRcon535_106:5	mean	VVP(DM)	mean
PRcon535_106:6	how	WRB(WRB)	how
PRcon535_106:7	irregular	JJ(JJ)	irregular
PRcon535_106:8	how	WRB(WRB)	how
PRcon535_106:9	p_non-smooth	PVC(JJ)	
PRcon535_106:10	can	MD(MD)	can
PRcon535_106:11	a	DT(DT)	a
PRcon535_106:12	linearly	RB(RB)	linearly
PRcon535_106:13	convex	JJ(JJ)	convex
PRcon535_106:14	domain	NN(NN)	domain
PRcon535_106:15	be	VB(VB)	be
PRcon535_106:16	_0	PA(PA)	

PRcon535_107:1	i	PP(PP)	i
PRcon535_107:2	think	VVP(VVP)	think
PRcon535_107:3	that	IN(IN)	that
PRcon535_107:4	this	DT(DT)	this
PRcon535_107:5	is	VBZ(VBZ)	be
PRcon535_107:6	unknown	JJ(JJ)	unknown
PRcon535_107:7	also	RB(RB)	also
PRcon535_107:8	_0	PA(PA)	

PRcon535_108:1	this	DT(DT)	this
PRcon535_108:2	is	VBZ(VBZ)	be
PRcon535_108:3	_0	PA(PA)	

PRcon535_109:1	unknown	JJ(JJ)	unknown
PRcon535_109:2	_0	PA(PA)	

PRcon535_110:1	unknown	JJ(JJ)	unknown

PRcon535_111:1	unknown	JJ(JJ)	unknown
PRcon535_111:2	yah	RE(RE)	yah
PRcon535_111:3	_0	PA(PA)	
PRcon535_111:4	yah	RE(RE)	yah
PRcon535_111:5	_3	PA(PA)	

PRcon535_112:1	as	IN(IN)/RB(RB)	as

PRcon535_113:1	wow	UH(UH)	wow
PRcon535_113:2	_0	PA(PA)	

PRcon535_114:1	yes	RE(RE)	yes
PRcon535_114:2	it	PP(PP)	it
PRcon535_114:3	's	VBS(VBS)	be
PRcon535_114:4	unknown	JJ(JJ)	unknown
PRcon535_114:5	_0	PA(PA)	

PRcon535_115:1	convex	JJ(JJ)	convex
PRcon535_115:2	domains	NNS(NNS)	domain
PRcon535_115:3	are	VBP(VBP)	be
PRcon535_115:4	always	RB(RB)	always
PRcon535_115:5	lipschitz	NP(NP)	lipschitz

PRcon535_116:1	yah	RE(RE)	yah

PRcon535_117:1	linearly	RB(RB)	linearly
PRcon535_117:2	convex	JJ(JJ)	convex
PRcon535_117:3	are	VBP(VBP)	be
PRcon535_117:4	weaker	JJR(JJR)	weak
PRcon535_117:5	than	IN(IN)	than
PRcon535_117:6	_0	PA(PA)	
PRcon535_117:7	convex	JJ(JJ)	convex
PRcon535_117:8	so	DM(DM)	so
PRcon535_117:9	they	PP(PP)	they
PRcon535_117:10	could	MD(MD)	can
PRcon535_117:11	be	VB(VB)	be
PRcon535_117:12	_0	PA(PA)	

PRcon535_118:1	yah	RE(RE)	yah

PRcon535_119:1	less	JJR(JJR)	less
PRcon535_119:2	than	IN(IN)	than
PRcon535_119:3	lipschitz	NP(NP)	lipschitz
PRcon535_119:4	regular	JJ(JJ)	regular

PRcon535_120:1	yah	RE(RE)	yah
PRcon535_120:2	yah	RE(RE)	yah
PRcon535_120:3	_0	PA(PA)	
PRcon535_120:4	yah	RE(RE)	yah
PRcon535_120:5	_0	PA(PA)	
PRcon535_120:6	hh	BR(BR)	
PRcon535_120:7	but	CC(CC)	but
PRcon535_120:8	i	PP(DM)	i
PRcon535_120:9	mean	VVP(DM)	mean
PRcon535_120:10	in	IN(IN)	in
PRcon535_120:11	one	CD(CD)	one
PRcon535_120:12	way	NN(NN)	way
PRcon535_120:13	of	IN(IN)	of
PRcon535_120:14	all	DT(DT)	all
PRcon535_120:15	your	PP$(PP$)	you
PRcon535_120:16	i	PP(DM)	i
PRcon535_120:17	mean	VVP(DM)	mean
PRcon535_120:18	any	DT(DT)	any
PRcon535_120:19	domain	NN(NN)	domain
PRcon535_120:20	is	VBZ(VBZ)	be
PRcon535_120:21	linearly	RB(RB)	linearly
PRcon535_120:22	convex	JJ(JJ)	convex

PRcon535_121:1	right	DM(DM)	right
PRcon535_121:2	right	DM(DM)	right
PRcon535_121:3	that	DT(DT)	that
PRcon535_121:4	's	VBS(VBS)	be
PRcon535_121:5	the	DT(DT)	the
PRcon535_121:6	usual	JJ(JJ)	usual
PRcon535_121:7	problem	NN(NN)	problem
PRcon535_121:8	that	DT(DT)	that
PRcon535_121:9	's	VBS(VBS)	be
PRcon535_121:10	the	DT(DT)	the
PRcon535_121:11	usual	JJ(JJ)	usual
PRcon535_121:12	problem	NN(NN)	problem
PRcon535_121:13	wow	UH(UH)	wow
PRcon535_121:14	_0	PA(PA)	

PRcon535_122:1	so	DM(DM)	so
PRcon535_122:2	so	DM(DM)	so
PRcon535_122:3	@@@@	LA(LA)	
PRcon535_122:4	you	PP(PP)	you
PRcon535_122:5	have	VHP(VHP)	have
PRcon535_122:6	everything	NN(NN)	everything
PRcon535_122:7	yeah	RE(RE)	yeah
PRcon535_122:8	yeah	RE(RE)	yeah

PRcon535_123:1	you	PP(PP)	you
PRcon535_123:2	see	VVP(VVP)	see
PRcon535_123:3	i	PP(PP)	i
PRcon535_123:4	am	VBP(VBP)	be
PRcon535_123:5	very	RB(RB)	very
PRcon535_123:6	excited	JJ(JJ)	excited
PRcon535_123:7	about	IN(IN)	about
PRcon535_123:8	linearly	RB(RB)	linearly
PRcon535_123:9	convex	JJ(JJ)	convex
PRcon535_123:10	domains	NNS(NNS)	domain
PRcon535_123:11	because	IN(IN)	because
PRcon535_123:12	_0	PA(PA)	
PRcon535_123:13	in	IN(IN)	in
PRcon535_123:14	a	DT(DT)	a
PRcon535_123:15	way	NN(NN)	way
PRcon535_123:16	they	PP(PP)	they
PRcon535_123:17	are	VBP(VBP)	be
PRcon535_123:18	so	RB(RB)	so
PRcon535_123:19	_0	PA(PA)	
PRcon535_123:20	they	PP(PP)	they
PRcon535_123:21	are	VBP(VBP)	be
PRcon535_123:22	less	RB(RB)	less
PRcon535_123:23	technical	JJ(JJ)	technical
PRcon535_123:24	than	IN(IN)	than
PRcon535_123:25	strictly	RB(RB)	strictly
PRcon535_123:26	than	IN(IN)	than
PRcon535_123:27	p_pseudo-convex	PVC(JJ)	
PRcon535_123:28	domains	NNS(NNS)	domain
PRcon535_123:29	you	PP(PP)	you
PRcon535_123:30	can	MD(MD)	can
PRcon535_123:31	do	VV(VV)	do
PRcon535_123:32	better	JJR(JJR)	good
PRcon535_123:33	things	NNS(NNS)	thing
PRcon535_123:34	_0	PA(PA)	

PRcon535_124:1	yah	RE(RE)	yah
PRcon535_124:2	yah	RE(RE)	yah
PRcon535_124:3	yah	RE(RE)	yah
PRcon535_124:4	yah	RE(RE)	yah
PRcon535_124:5	because	IN(IN)	because
PRcon535_124:6	you	PP(PP)	you

PRcon535_125:1	yah	RE(RE)	yah
PRcon535_125:2	you	PP(PP)	you
PRcon535_125:3	you	PP(PP)	you
PRcon535_125:4	have	VHP(VHP)	have
PRcon535_125:5	the	DT(DT)	the
PRcon535_125:6	integral	JJ(JJ)	integral
PRcon535_125:7	representation	NN(NN)	representation
PRcon535_125:8	formulas	NNS(NNS)	formula
PRcon535_125:9	on	IN(IN)	on
PRcon535_125:10	er	UH(UH)	er
PRcon535_125:11	yah	RE(RE)	yah
PRcon535_125:12	yah	RE(RE)	yah

PRcon535_126:1	that	PRE(PRE)	that
PRcon535_126:2	are	VBP(VBP)	be
PRcon535_126:3	much	RB(RB)	much
PRcon535_126:4	better	JJR(JJR)	good
PRcon535_126:5	yeah	RE(RE)	yeah
PRcon535_126:6	i	PP(DM)	i
PRcon535_126:7	mean	VVP(DM)	mean
PRcon535_126:8	i	PP(DM)	i
PRcon535_126:9	mean	VVP(DM)	mean

PRcon535_127:1	because	IN(IN)	because
PRcon535_127:2	your	PP$(PP$)	you
PRcon535_127:3	contact	NN(NN)	contact
PRcon535_127:4	be	VB(VB)	be
PRcon535_127:5	er	UH(UH)	er
PRcon535_127:6	problem	NN(NN)	problem
PRcon535_127:7	so	DM(DM)	so

PRcon535_128:1	exactly	RB(RB)	exactly
PRcon535_128:2	exactly	RB(RB)	exactly
PRcon535_128:3	leray	NP(NP)	leray
PRcon535_128:4	you	PP(PP)	you
PRcon535_128:5	have	VHP(VHP)	have
PRcon535_128:6	leray	NP(NP)	leray
PRcon535_128:7	rather	RB(RB)	rather
PRcon535_128:8	than	IN(IN)	than
PRcon535_128:9	henkin	NP(NP)	henkin
PRcon535_128:10	ramirez	NP(NP)	ramirez

PRcon535_129:1	yah	RE(RE)	yah

PRcon535_130:1	yeah	RE(RE)	yeah
PRcon535_130:2	exactly	RB(RB)	exactly
PRcon535_130:3	yah	RE(RE)	yah
PRcon535_130:4	yah	RE(RE)	yah
PRcon535_130:5	yeah	RE(RE)	yeah
PRcon535_130:6	exactly	RB(RB)	exactly

PRcon535_131:1	i	PP(PP)/PP(DM)	i
PRcon535_131:2	mean	VVP(VVP)/VVP(DM)	mean
PRcon535_131:3	leray	NP(NP)	leray
PRcon535_131:4	so	DM(DM)	so
PRcon535_131:5	f-	XX(XX)	
PRcon535_131:6	fr-	XX(XX)	
PRcon535_131:7	from	IN(IN)	from
PRcon535_131:8	my	PP$(PP$)	i
PRcon535_131:9	point	NN(NN)	point
PRcon535_131:10	of	NN(NN)	of
PRcon535_131:11	view	NN(NN)	view
PRcon535_131:12	i	PP(PP)	i
PRcon535_131:13	think	VVP(VVP)	think
PRcon535_131:14	that	IN(IN)	that
PRcon535_131:15	_0	PA(PA)	
PRcon535_131:16	much	JJ(JJ)	much
PRcon535_131:17	much	RB(RB)	much
PRcon535_131:18	more	RBR(RBR)	more
PRcon535_131:19	should	MD(MD)	shall
PRcon535_131:20	be	VB(VB)	be
PRcon535_131:21	known	VVN(VVN)	know
PRcon535_131:22	about	IN(IN)	about
PRcon535_131:23	leray	NP(NP)	leray

PRcon535_132:1	yah	RE(RE)	yah
PRcon535_132:2	yah	RE(RE)	yah
PRcon535_132:3	but	CC(CC)	but
PRcon535_132:4	there	EX(EX)	there
PRcon535_132:5	are	VBP(VBP)	be
PRcon535_132:6	er	UH(UH)	er
PRcon535_132:7	typical	JJ(JJ)	typical
PRcon535_132:8	geometrical	JJ(JJ)	geometrical
PRcon535_132:9	problems	NNS(NNS)	problem
PRcon535_132:10	that	PRE(PRE)	that
PRcon535_132:11	have	VHP(VHP)	have
PRcon535_132:12	never	RB(RB)	never
PRcon535_132:13	er	UH(UH)	er
PRcon535_132:14	been	VBN(VBN)	be
PRcon535_132:15	er	UH(UH)	er
PRcon535_132:16	solved	VVN(VVN)	solve
PRcon535_132:17	_0	PA(PA)	

PRcon535_133:1	the	DT(DT)	the
PRcon535_133:2	thing	NN(NN)	thing
PRcon535_133:3	about	IN(IN)	about
PRcon535_133:4	leray	NP(NP)	leray

PRcon535_134:1	aha	RE(RE)	aha

PRcon535_135:1	and	CC(CC)	and
PRcon535_135:2	er	UH(UH)	er
PRcon535_135:3	especially	RB(RB)	especially
PRcon535_135:4	this	DT(DT)	this
PRcon535_135:5	one	NN(NN)	one
PRcon535_135:6	_0	PA(PA)	
PRcon535_135:7	we	PP(PP)	we
PRcon535_135:8	tried	VVD(VVD)	try
PRcon535_135:9	to	TO(TO)	to
PRcon535_135:10	have	VH(VH)	have
PRcon535_135:11	solved	VVN(VVN)	solve
PRcon535_135:12	this	DT(DT)	this
PRcon535_135:13	one	NN(NN)	one
PRcon535_135:14	_0	PA(PA)	

PRcon535_136:1	so	DM(DM)	so
PRcon535_136:2	the	DT(DT)	the
PRcon535_136:3	question	NN(NN)	question
PRcon535_136:4	again	RB(RB)	again
PRcon535_136:5	is	VBZ(VBZ)	be
PRcon535_136:6	if	IN(IN)	if
PRcon535_136:7	whether	IN(IN)	whether
PRcon535_136:8	you	PP(PP)	you
PRcon535_136:9	can	MD(MD)	can
PRcon535_136:10	er	UH(UH)	er

PRcon535_137:1	quite	RB(RB)	quite
PRcon535_137:2	er	UH(UH)	er
PRcon535_137:3	recent	JJ(JJ)	recent

PRcon535_138:1	so	DM(DM)	so
PRcon535_138:2	others	NNS(NNS)	other
PRcon535_138:3	also	RB(RB)	also
PRcon535_138:4	a_[lastname4]	NP(NP)	
PRcon535_138:5	has	VHZ(VHZ)	have
PRcon535_138:6	been	VBN(VBN)	be
PRcon535_138:7	interested	JJ(JJ)	interested
PRcon535_138:8	in	IN(IN)	in
PRcon535_138:9	this	DT(DT)	this
PRcon535_138:10	er	UH(UH)	er

PRcon535_139:1	really	RB(RB)	really
PRcon535_139:2	_0	PA(PA)	
PRcon535_139:3	so	DM(DM)	so
PRcon535_139:4	i	PP(PP)	i
PRcon535_139:5	should	MD(MD)	shall
PRcon535_139:6	definitely	RB(RB)	definitely
PRcon535_139:7	check	VV(VV)	check
PRcon535_139:8	in	IN(IN)	in
PRcon535_139:9	_1	PA(PA)	

PRcon535_140:1	a_[lastname6]	NP(NP)	
PRcon535_140:2	also	RB(RB)	also

PRcon535_141:1	so	DM(DM)	so
PRcon535_141:2	the	DT(DT)	the
PRcon535_141:3	question	NN(NN)	question
PRcon535_141:4	again	RB(RB)	again
PRcon535_141:5	is	VBZ(VBZ)	be
PRcon535_141:6	whether	IN(IN)	whether
PRcon535_141:7	any	DT(DT)	any
PRcon535_141:8	linearly	RB(RB)	linearly
PRcon535_141:9	convex	JJ(JJ)	convex
PRcon535_141:10	domain	NN(NN)	domain
PRcon535_141:11	can	MD(MD)	can
PRcon535_141:12	be	VB(VB)	be
PRcon535_141:13	approximated	VVN(VVN)	approximate
PRcon535_141:14	by	IN(IN)	by
PRcon535_141:15	smooth	JJ(JJ)	smooth
PRcon535_141:16	_0	PA(PA)	

PRcon535_142:1	yah	RE(RE)	yah
PRcon535_142:2	w-	XX(XX)	
PRcon535_142:3	well	DM(DM)	well
PRcon535_142:4	take	VV(VV)	take
PRcon535_142:5	s_c	SYM(SYM)	s_c
PRcon535_142:6	convex	JJ(JJ)	convex
PRcon535_142:7	domain	NN(NN)	domain
PRcon535_142:8	_0	PA(PA)	

PRcon535_143:1	aha	RE(RE)	aha

PRcon535_144:1	mhm	RE(RE)	mhm

PRcon535_145:1	take	VV(VV)	take
PRcon535_145:2	s_c	SYM(SYM)	s_c
PRcon535_145:3	you	PP(PP)	you
PRcon535_145:4	remember	VVP(VVP)	remember
PRcon535_145:5	s_c	SYM(SYM)	s_c
PRcon535_145:6	convex	JJ(JJ)	convex
PRcon535_145:7	domain	NN(NN)	domain
PRcon535_145:8	means	VVZ(VVZ)	mean
PRcon535_145:9	that	IN(IN)	that
PRcon535_145:10	you	PP(PP)	you
PRcon535_145:11	're	VBP(VBP)	be

PRcon535_146:1	intersection	NN(NN)	intersection
PRcon535_146:2	of	IN(IN)	of
PRcon535_146:3	complex	JJ(JJ)	complex
PRcon535_146:4	p_hyperplanes	PVC(NNS)	
PRcon535_146:5	you	PP(PP)	you

PRcon535_147:1	no	RE(RE)	no
PRcon535_147:2	no	RE(RE)	no
PRcon535_147:3	don-	XX(XX)	
PRcon535_147:4	er	UH(UH)	er
PRcon535_147:5	er	UH(UH)	er
PRcon535_147:6	complex	JJ(JJ)	complex
PRcon535_147:7	lines	NNS(NNS)	line

PRcon535_148:1	yes	RE(RE)	yes
PRcon535_148:2	yeah	RE(RE)	yeah

PRcon535_149:1	it	PP(PP)	it
PRcon535_149:2	's	VBS(VBS)	be
PRcon535_149:3	it	PP(PP)	it
PRcon535_149:4	's	VBS(VBS)	be
PRcon535_149:5	simply	RB(RB)	simply
PRcon535_149:6	conne-	XX(XX)	
PRcon535_149:7	connected	VVN(VVN)	connect
PRcon535_149:8	and	CC(CC)	and
PRcon535_149:9	simply	RB(RB)	simply
PRcon535_149:10	connected	VVN(VVN)	connect
PRcon535_149:11	yah	RE(RE)	yah
PRcon535_149:12	_1	PA(PA)	

PRcon535_150:1	yes	RE(RE)	yes

PRcon535_151:1	er	UH(UH)	er
PRcon535_151:2	_1	PA(PA)	

PRcon535_152:1	this	DT(DT)	this
PRcon535_152:2	is	VBZ(VBZ)	be
PRcon535_152:3	_1	PA(PA)	

PRcon535_153:1	so	DM(DM)	so
PRcon535_153:2	so	DM(DM)	so
PRcon535_153:3	so	DM(DM)	so
PRcon535_153:4	tha-	XX(XX)	
PRcon535_153:5	that	DT(DT)	that
PRcon535_153:6	is	VBZ(VBZ)	be
PRcon535_153:7	the	DT(DT)	the
PRcon535_153:8	erm	UH(UH)	erm
PRcon535_153:9	_1	PA(PA)	

PRcon535_154:1	ah	UH(UH)	ah

PRcon535_155:1	now	RB(RB)	now
PRcon535_155:2	er	UH(UH)	er
PRcon535_155:3	the	DT(DT)	the
PRcon535_155:4	the	DT(DT)	the
PRcon535_155:5	the	DT(DT)	the
PRcon535_155:6	problem	NN(NN)	problem
PRcon535_155:7	that	IN(IN)	that
PRcon535_155:8	a_[firstname7]	NP(NP)	
PRcon535_155:9	a_[lastname7]	NP(NP)	

PRcon535_156:1	aha	RE(RE)	aha

PRcon535_157:1	lecture	NN(NN)	lecture
PRcon535_157:2	how	WRB(WRB)	how
PRcon535_157:3	to	TO(TO)	to
PRcon535_157:4	approximate	VV(VV)	approximate
PRcon535_157:5	_0	PA(PA)	
PRcon535_157:6	convex	JJ(JJ)	convex
PRcon535_157:7	domain	NN(NN)	domain
PRcon535_157:8	from	IN(IN)	from
PRcon535_157:9	the	DT(DT)	the
PRcon535_157:10	inside	NN(NN)	inside
PRcon535_157:11	_0	PA(PA)	
PRcon535_157:12	he	PP(PP)	he
PRcon535_157:13	had	VHD(VHD)	have
PRcon535_157:14	that	DT(DT)	that
PRcon535_157:15	quite	RB(RB)	quite
PRcon535_157:16	recent	JJ(JJ)	recent
PRcon535_157:17	_0	PA(PA)	
PRcon535_157:18	hh	BR(BR)	

PRcon535_158:1	mhm	RE(RE)	mhm

PRcon535_159:1	but	CC(CC)	but
PRcon535_159:2	there	EX(EX)	there
PRcon535_159:3	is	VBZ(VBZ)	be
PRcon535_159:4	actually	RB(RB)	actually
PRcon535_159:5	a	DT(DT)	a
PRcon535_159:6	class	NN(NN)	class
PRcon535_159:7	of	IN(IN)	of
PRcon535_159:8	p_plurisubharmonic	PVC(JJ)	
PRcon535_159:9	functions	NNS(NNS)	function
PRcon535_159:10	_3	PA(PA)	
PRcon535_159:11	it	PP(PP)	it
PRcon535_159:12	's	VBS(VBS)	be
PRcon535_159:13	we	PP(PP)	we
PRcon535_159:14	er	UH(UH)	er
PRcon535_159:15	er	UH(UH)	er
PRcon535_159:16	er	UH(UH)	er
PRcon535_159:17	and	CC(CC)	and
PRcon535_159:18	er	UH(UH)	er
PRcon535_159:19	erm	UH(UH)	erm
