POwgd510_1:1	now	RB(RB)	now
POwgd510_133:9	's	VBS(VBS)	be
POwgd510_133:10	better	JJR(JJR)	good
POwgd510_133:11	to	TO(TO)	to
POwgd510_133:12	have	VH(VH)	have
POwgd510_133:13	it	PP(PP)	it
POwgd510_133:14	as	IN(IN)	as
POwgd510_133:15	a	DT(DT)	a
POwgd510_133:16	part	NN(NN)	part
POwgd510_133:17	if	IN(IN)	if
POwgd510_133:18	if	IN(IN)	if
POwgd510_133:19	we	PP(PP)	we
POwgd510_133:20	have	VHP(VHP)	have
POwgd510_133:21	to	TO(TO)	to
POwgd510_133:22	include	VV(VV)	include
POwgd510_133:23	it	PP(PP)	it

POwgd510_134:1	mhm	RE(RE)	mhm

POwgd510_135:1	er	UH(UH)	er
POwgd510_135:2	_1	PA(PA)	
POwgd510_135:3	maybe	RB(RB)	maybe
POwgd510_135:4	common	JJ(JJ)	common
POwgd510_135:5	bodies	NNS(NNS)	body
POwgd510_135:6	_1	PA(PA)	
POwgd510_135:7	you	PP(PP)	you
POwgd510_135:8	get	VVP(VVP)	get
POwgd510_135:9	participation	NN(NN)	participation
POwgd510_135:10	of	IN(IN)	of
POwgd510_135:11	_0	PA(PA)	
POwgd510_135:12	of	IN(IN)	of
POwgd510_135:13	young	JJ(JJ)	young
POwgd510_135:14	people	NNS(NNS)	people
POwgd510_135:15	_1	PA(PA)	
POwgd510_135:16	er	UH(UH)	er
POwgd510_135:17	_0	PA(PA)	
POwgd510_135:18	but	CC(CC)	but
POwgd510_135:19	they	PP(PP)	they
POwgd510_135:20	should	MD(MD)	shall
POwgd510_135:21	be	VB(VB)	be
POwgd510_135:22	ad	RB(RB)	ad
POwgd510_135:23	hoc	RB(RB)	hoc
POwgd510_135:24	_0	PA(PA)	
POwgd510_135:25	i	PP(DM)	i
POwgd510_135:26	mean	VVP(DM)	mean
POwgd510_135:27	_0	PA(PA)	
POwgd510_135:28	on	IN(IN)	on
POwgd510_135:29	on	IN(IN)	on
POwgd510_135:30	a	DT(DT)	a
POwgd510_135:31	specific	JJ(JJ)	specific
POwgd510_135:32	initiative	NN(NN)	initiative
POwgd510_135:33	of	IN(IN)	of
POwgd510_135:34	the	DT(DT)	the
POwgd510_135:35	government	NN(NN)	government
POwgd510_135:36	_0	PA(PA)	
POwgd510_135:37	it	PP(PP)	it
POwgd510_135:38	could	MD(MD)	can
POwgd510_135:39	call	VV(VV)	call
POwgd510_135:40	_0	PA(PA)	
POwgd510_135:41	such	DT(DT)	such
POwgd510_135:42	bodies	NNS(NNS)	body
POwgd510_135:43	up	RP(RP)	up
POwgd510_135:44	to	TO(TO)	to
POwgd510_135:45	_0	PA(PA)	
POwgd510_135:46	to	TO(TO)	to
POwgd510_135:47	listen	VV(VV)	listen
POwgd510_135:48	to	IN(IN)	to
POwgd510_135:49	young	JJ(JJ)	young
POwgd510_135:50	people	NNS(NNS)	people
POwgd510_135:51	_0	PA(PA)	
POwgd510_135:52	but	CC(CC)	but
POwgd510_135:53	of	RB(RB)	of
POwgd510_135:54	course	RB(RB)	course
POwgd510_135:55	we	PP(PP)	we
POwgd510_135:56	are	VBP(VBP)	be
POwgd510_135:57	aiming	VVG(VVG)	aim
POwgd510_135:58	for	IN(IN)	for
POwgd510_135:59	_0	PA(PA)	
POwgd510_135:60	erm	UH(UH)	erm
POwgd510_135:61	_0	PA(PA)	
POwgd510_135:62	substantial	JJ(JJ)	substantial
POwgd510_135:63	youth	NN(NN)	youth
POwgd510_135:64	participation	NN(NN)	participation
POwgd510_135:65	_0	PA(PA)	
POwgd510_135:66	and	CC(CC)	and
POwgd510_135:67	i	PP(PP)	i
POwgd510_135:68	just	RB(RB)	just
POwgd510_135:69	ca	MD(MD)	can
POwgd510_135:70	n't	RB(RB)	not
POwgd510_135:71	s-	XX(XX)	
POwgd510_135:72	see	VV(VV)	see
POwgd510_135:73	_0	PA(PA)	

POwgd510_136:1	a_[S7]	NP(NP)	
POwgd510_136:2	er	UH(UH)	er
POwgd510_136:3	maybe	RB(RB)	maybe
POwgd510_136:4	you	PP(PP)	you
POwgd510_136:5	can	MD(MD)	can
POwgd510_136:6	elaborate	VV(VV)	elaborate
POwgd510_136:7	on	IN(IN)	on
POwgd510_136:8	that	DT(DT)	that
POwgd510_136:9	how	WRB(WRB)	how
POwgd510_136:10	do	VVP(VVP)	do
POwgd510_136:11	you	PP(PP)	you
POwgd510_136:12	ensure	VV(VV)	ensure
POwgd510_136:13	democratic	JJ(JJ)	democratic
POwgd510_136:14	spaces	NNS(NNS)	space
POwgd510_136:15	_0	PA(PA)	

POwgd510_137:1	yeah	RE(RE)	yeah
POwgd510_137:2	it	PP(PP)	it
POwgd510_137:3	's	VBS(VBS)	be
POwgd510_137:4	er	UH(UH)	er
POwgd510_137:5	_0	PA(PA)	
POwgd510_137:6	some	DT(DT)	some
POwgd510_137:7	kind	NN(NN)	kind
POwgd510_137:8	of	IN(IN)	of
POwgd510_137:9	erm	UH(UH)	erm

POwgd510_138:1	like	DM(DM)	like
POwgd510_138:2	what	WP(WP)	what
POwgd510_138:3	if	IN(IN)	if
POwgd510_138:4	there	EX(EX)	there
POwgd510_138:5	is	VBZ(VBZ)	be
POwgd510_138:6	no	DT(DT)	no
POwgd510_138:7	youth	NN(NN)	youth
POwgd510_138:8	participation	NN(NN)	participation

POwgd510_139:1	you	PP(PP)	you
POwgd510_139:2	need	VVP(VVP)	need
POwgd510_139:3	_0	PA(PA)	
POwgd510_139:4	er	UH(UH)	er
POwgd510_139:5	democ-	XX(XX)	
POwgd510_139:6	democracy	NN(NN)	democracy
POwgd510_139:7	can	MD(MD)	can
POwgd510_139:8	only	RB(RB)	only
POwgd510_139:9	be	VB(VB)	be
POwgd510_139:10	be	VB(VB)	be
POwgd510_139:11	built	VVN(VVN)	build
POwgd510_139:12	if	IN(IN)	if
POwgd510_139:13	er	UH(UH)	er
POwgd510_139:14	_0	PA(PA)	
POwgd510_139:15	people	NNS(NNS)	people
POwgd510_139:16	participate	VVP(VVP)	participate
POwgd510_139:17	_0	PA(PA)	
POwgd510_139:18	and	CC(CC)	and
POwgd510_139:19	vice	RB(RB)	vice
POwgd510_139:20	versa	RB(RB)	versa
POwgd510_139:21	so	DM(DM)	so
POwgd510_139:22	_0	PA(PA)	
POwgd510_139:23	er	UH(UH)	er
POwgd510_139:24	you	PP(PP)	you
POwgd510_139:25	need	VVP(VVP)	need
POwgd510_139:26	to	TO(TO)	to
POwgd510_139:27	to	TO(TO)	to
POwgd510_139:28	gain	VV(VV)	gain
POwgd510_139:29	this	DT(DT)	this
POwgd510_139:30	this	DT(DT)	this
POwgd510_139:31	er	UH(UH)	er
POwgd510_139:32	_0	PA(PA)	
POwgd510_139:33	er	UH(UH)	er
POwgd510_139:34	this	DT(DT)	this
POwgd510_139:35	space	NN(NN)	space
POwgd510_139:36	_0	PA(PA)	
POwgd510_139:37	of	IN(IN)	of
POwgd510_139:38	participation	NN(NN)	participation
POwgd510_139:39	_0	PA(PA)	
POwgd510_139:40	er	UH(UH)	er
POwgd510_139:41	that	DT(DT)	that
POwgd510_139:42	's	VBS(VBS)	be
POwgd510_139:43	why	WRB(WRB)	why
POwgd510_139:44	i	PP(PP)	i
POwgd510_139:45	to-	XX(XX)	
POwgd510_139:46	i	PP(PP)	i
POwgd510_139:47	i	PP(PP)	i
POwgd510_139:48	i	PP(PP)	i
POwgd510_139:49	'm	VBP(VBP)	be
POwgd510_139:50	telling	VVG(VVG)	tell
POwgd510_139:51	that	IN(IN)	that
POwgd510_139:52	er	UH(UH)	er
POwgd510_139:53	if	IN(IN)	if
POwgd510_139:54	_0	PA(PA)	
POwgd510_139:55	there	EX(EX)	there
POwgd510_139:56	is	VBZ(VBZ)	be
POwgd510_139:57	no	DT(DT)	no
POwgd510_139:58	democratic	JJ(JJ)	democratic
POwgd510_139:59	process	NN(NN)	process
POwgd510_139:60	_0	PA(PA)	
POwgd510_139:61	people	NNS(NNS)	people
POwgd510_139:62	will	MD(MD)	will
POwgd510_139:63	not	RB(RB)	not
POwgd510_139:64	be	VB(VB)	be
POwgd510_139:65	_0	PA(PA)	
POwgd510_139:66	able	JJ(JJ)	able
POwgd510_139:67	to	TO(TO)	to
POwgd510_139:68	participate	VV(VV)	participate
POwgd510_139:69	x	UNI(UNI)	
POwgd510_139:70	_0	PA(PA)	
POwgd510_139:71	so	DM(DM)	so
POwgd510_139:72	that	DT(DT)	that
POwgd510_139:73	's	VBS(VBS)	be
POwgd510_139:74	one	CD(CD)	one
POwgd510_139:75	of	IN(IN)	of
POwgd510_139:76	the	DT(DT)	the
POwgd510_139:77	most	RBS(RBS)	most
POwgd510_139:78	important	JJ(JJ)	important
POwgd510_139:79	things	NNS(NNS)	thing
POwgd510_139:80	is	VBZ(VBZ)	be
POwgd510_139:81	to	TO(TO)	to
POwgd510_139:82	assure	VV(VV)	assure
POwgd510_139:83	_0	PA(PA)	
POwgd510_139:84	basic	JJ(JJ)	basic
POwgd510_139:85	level	NN(NN)	level
POwgd510_139:86	of	IN(IN)	of
POwgd510_139:87	_0	PA(PA)	
POwgd510_139:88	erm	UH(UH)	erm
POwgd510_139:89	_0	PA(PA)	
POwgd510_139:90	er	UH(UH)	er
POwgd510_139:91	allowance	NN(NN)	allowance
POwgd510_139:92	to	TO(TO)	to
POwgd510_139:93	_0	PA(PA)	
POwgd510_139:94	participate	VV(VV)	participate
POwgd510_139:95	otherwise	RB(RB)	otherwise
POwgd510_139:96	you	PP(PP)	you
POwgd510_139:97	'll	MD(MD)	will
POwgd510_139:98	not	RB(RB)	not
POwgd510_139:99	have	VH(VH)	have
POwgd510_139:100	_0	PA(PA)	
POwgd510_139:101	for	RB(RB)	for
POwgd510_139:102	instance	RB(RB)	instance
POwgd510_139:103	_0	PA(PA)	
POwgd510_139:104	er	UH(UH)	er
POwgd510_139:105	if	IN(IN)	if
POwgd510_139:106	you	PP(PP)	you
POwgd510_139:107	if	IN(IN)	if
POwgd510_139:108	you	PP(PP)	you
POwgd510_139:109	look	VVP(VVP)	look
POwgd510_139:110	_0	PA(PA)	
POwgd510_139:111	all	DT(DT)	all
POwgd510_139:112	over	IN(IN)	over
POwgd510_139:113	the	DT(DT)	the
POwgd510_139:114	world	NN(NN)	world
POwgd510_139:115	_0	PA(PA)	
POwgd510_139:116	you	PP(PP)	you
POwgd510_139:117	not	RB(RB)	not
POwgd510_139:118	you	PP(PP)	you
POwgd510_139:119	do	VVP(VVP)	do
POwgd510_139:120	n't	RB(RB)	not
POwgd510_139:121	have	VH(VH)	have
POwgd510_139:122	_0	PA(PA)	
POwgd510_139:123	the	DT(DT)	the
POwgd510_139:124	same	JJ(JJ)	same
POwgd510_139:125	level	NN(NN)	level
POwgd510_139:126	of	IN(IN)	of
POwgd510_139:127	participation	NN(NN)	participation
POwgd510_139:128	for	IN(IN)	for
POwgd510_139:129	_0	PA(PA)	
POwgd510_139:130	women	NNS(NNS)	woman
POwgd510_139:131	_0	PA(PA)	
POwgd510_139:132	as	IN(IN)	as
POwgd510_139:133	you	PP(PP)	you
POwgd510_139:134	have	VHP(VHP)	have
POwgd510_139:135	for	IN(IN)	for
POwgd510_139:136	men	NNS(NNS)	man
POwgd510_139:137	_0	PA(PA)	
POwgd510_139:138	so	DM(DM)	so
POwgd510_139:139	that	DT(DT)	that
POwgd510_139:140	's	VBS(VBS)	be
POwgd510_139:141	one	CD(CD)	one
POwgd510_139:142	of	IN(IN)	of
POwgd510_139:143	the	DT(DT)	the
POwgd510_139:144	most	RBS(RBS)	most
POwgd510_139:145	er	UH(UH)	er
POwgd510_139:146	_0	PA(PA)	
POwgd510_139:147	serious	JJ(JJ)	serious
POwgd510_139:148	thing	NN(NNS)	thing
POwgd510_139:149	er	UH(UH)	er
POwgd510_139:150	you	PP(PP)	you
POwgd510_139:151	do	VVP(VVP)	do
POwgd510_139:152	n't	RB(RB)	not
POwgd510_139:153	have	VH(VH)	have
POwgd510_139:154	a	DT(DT)	a
POwgd510_139:155	house	NN(NN)	house
POwgd510_139:156	of	IN(IN)	of
POwgd510_139:157	the	DT(DT)	the
POwgd510_139:158	ma-	XX(XX)	
POwgd510_139:159	the	DT(DT)	the
POwgd510_139:160	s-	XX(XX)	
POwgd510_139:161	the	DT(DT)	the
POwgd510_139:162	_0	PA(PA)	
POwgd510_139:163	same	JJ(JJ)	same
POwgd510_139:164	the	DT(DT)	the
POwgd510_139:165	same	JJ(JJ)	same
POwgd510_139:166	er	UH(UH)	er
POwgd510_139:167	er	UH(UH)	er
POwgd510_139:168	level	NN(NN)	level
POwgd510_139:169	of	IN(IN)	of
POwgd510_139:170	opportunity	NN(NN)	opportunity
POwgd510_139:171	_0	PA(PA)	
POwgd510_139:172	of	IN(IN)	of
POwgd510_139:173	er	UH(UH)	er
POwgd510_139:174	_0	PA(PA)	
POwgd510_139:175	er	UH(UH)	er
POwgd510_139:176	most	JJS(JJS)	most
POwgd510_139:177	development	NN(NN)	development
POwgd510_139:178	_0	PA(PA)	
POwgd510_139:179	most	JJS(JJS)	most
POwgd510_139:180	developx	UNI(UNI)	
POwgd510_139:181	countries	NNS(NNS)	country
POwgd510_139:182	_0	PA(PA)	
POwgd510_139:183	er	UH(UH)	er
POwgd510_139:184	when	WRB(WRB)	when
POwgd510_139:185	you	PP(PP)	you
POwgd510_139:186	compare	VVP(VVP)	compare
POwgd510_139:187	to	IN(IN)	to
POwgd510_139:188	_0	PA(PA)	
POwgd510_139:189	er	UH(UH)	er
POwgd510_139:190	developing	JJ(JJ)	developing
POwgd510_139:191	countries	NNS(NNS)	country
POwgd510_139:192	_0	PA(PA)	
POwgd510_139:193	er	UH(UH)	er
POwgd510_139:194	so	DM(DM)	so
POwgd510_139:195	_0	PA(PA)	

POwgd510_140:1	so	DM(DM)/RB(RB)	so
POwgd510_140:2	concretely	RB(RB)	concretely
POwgd510_140:3	xx	UNI(UNI)	
POwgd510_140:4	assure	VV(VV)	assure
POwgd510_140:5	that	IN(IN)	that
POwgd510_140:6	_0	PA(PA)	
POwgd510_140:7	x	UNI(UNI)	
POwgd510_140:8	x	UNI(UNI)	
POwgd510_140:9	x	UNI(UNI)	
POwgd510_140:10	assure	VV(VV)	assure
POwgd510_140:11	youth	NN(NN)	youth
POwgd510_140:12	participation	NN(NN)	participation

POwgd510_141:1	erm	UH(UH)	erm
POwgd510_141:2	x	UNI(UNI)	
POwgd510_141:3	x	UNI(UNI)	
POwgd510_141:4	x	UNI(UNI)	
POwgd510_141:5	x	UNI(UNI)	
POwgd510_141:6	x	UNI(UNI)	
POwgd510_141:7	x	UNI(UNI)	
POwgd510_141:8	x	UNI(UNI)	
POwgd510_141:9	up	UNK(UNK)	up

POwgd510_142:1	first	RB(RB)	first
POwgd510_142:2	@	LA(LA)	
POwgd510_142:3	there	EX(EX)	there
POwgd510_142:4	is	VBZ(VBZ)	be
POwgd510_142:5	a	DT(DT)	a
POwgd510_142:6	big	JJ(JJ)	big
POwgd510_142:7	structural	JJ(JJ)	structural
POwgd510_142:8	problem	NN(NN)	problem
POwgd510_142:9	er	UH(UH)	er

POwgd510_143:1	er	UH(UH)	er

POwgd510_144:1	and	CC(CC)	and

POwgd510_145:1	erm	UH(UH)	erm
POwgd510_145:2	_0	PA(PA)	
POwgd510_145:3	my	PP$(PP$)	i
POwgd510_145:4	dear	JJ(JJ)	dear
POwgd510_145:5	friend	NN(NN)	friend
POwgd510_145:6	a_[S7]	NP(NP)	
POwgd510_145:7	_0	PA(PA)	

POwgd510_146:1	@@@@@@@	LA(LA)	

POwgd510_147:1	we	PP(PP)	we
POwgd510_147:2	will	MD(MD)	will
POwgd510_147:3	lose	VV(VV)	lose
POwgd510_147:4	time	NN(NN)	time
POwgd510_147:5	_0	PA(PA)	
POwgd510_147:6	if	IN(IN)	if
POwgd510_147:7	we	PP(PP)	we
POwgd510_147:8	continue	VVP(VVP)	continue
POwgd510_147:9	with	IN(IN)	with
POwgd510_147:10	the	DT(DT)	the
POwgd510_147:11	debate	NN(NN)	debate
POwgd510_147:12	i	PP(PP)	i
POwgd510_147:13	_0	PA(PA)	
POwgd510_147:14	i	PP(PP)	i
POwgd510_147:15	do	VVP(VVP)	do
POwgd510_147:16	agree	VV(VV)	agree
POwgd510_147:17	with	IN(IN)	with
POwgd510_147:18	you	PP(PP)	you
POwgd510_147:19	we	PP(PP)	we
POwgd510_147:20	could	MD(MD)	can
POwgd510_147:21	actually	RB(RB)	actually
POwgd510_147:22	discuss	VV(VV)	discuss
POwgd510_147:23	that	DT(DT)	that
POwgd510_147:24	but	CC(CC)	but
POwgd510_147:25	i	PP(PP)	i
POwgd510_147:26	guess	VVP(VVP)	guess
POwgd510_147:27	as	IN(IN)	as
POwgd510_147:28	there	EX(EX)	there
POwgd510_147:29	's	VBS(VBS)	be
POwgd510_147:30	a	DT(DT)	a
POwgd510_147:31	scarcity	NN(NN)	scarcity
POwgd510_147:32	of	IN(IN)	of
POwgd510_147:33	time	NN(NN)	time
POwgd510_147:34	_0	PA(PA)	
POwgd510_147:35	we	PP(PP)	we
POwgd510_147:36	wo	MD(MD)	will
POwgd510_147:37	n't	RB(RB)	not
POwgd510_147:38	wish	VV(VV)	wish
POwgd510_147:39	to	TO(TO)	to
POwgd510_147:40	er	UH(UH)	er
POwgd510_147:41	_0	PA(PA)	
POwgd510_147:42	to	TO(TO)	to
POwgd510_147:43	xx	UNI(UNI)	
POwgd510_147:44	xx	UNI(UNI)	
POwgd510_147:45	x	UNI(UNI)	
POwgd510_147:46	_0	PA(PA)	
POwgd510_147:47	maybe	RB(RB)	maybe
POwgd510_147:48	we	PP(PP)	we
POwgd510_147:49	concretely	RB(RB)	concretely
POwgd510_147:50	_0	PA(PA)	
POwgd510_147:51	erm	UH(UH)	erm
POwgd510_147:52	how	WRB(WRB)	how
POwgd510_147:53	do	VVP(VVP)	do
POwgd510_147:54	we	PP(PP)	we
POwgd510_147:55	how	WRB(WRB)	how
POwgd510_147:56	do	VVP(VVP)	do
POwgd510_147:57	we	PP(PP)	we
POwgd510_147:58	assure	VV(VV)	assure
POwgd510_147:59	it	PP(PP)	it
POwgd510_147:60	_0	PA(PA)	
POwgd510_147:61	how	WRB(WRB)	how
POwgd510_147:62	do	VVP(VVP)	do
POwgd510_147:63	we	PP(PP)	we
POwgd510_147:64	assure	VV(VV)	assure
POwgd510_147:65	participation	NN(NN)	participation
POwgd510_147:66	definitely	RB(RB)	definitely
POwgd510_147:67	i	PP(PP)	i
POwgd510_147:68	think	VVP(VVP)	think
POwgd510_147:69	most	JJS(JJS)	most
POwgd510_147:70	of	IN(IN)	of
POwgd510_147:71	us	PP(PP)	we
POwgd510_147:72	agree	VVP(VVP)	agree
POwgd510_147:73	that	IN(IN)	that
POwgd510_147:74	there	EX(EX)	there
POwgd510_147:75	is	VBZ(VBZ)	be
POwgd510_147:76	systemic	JJ(JJ)	systemic
POwgd510_147:77	power	NN(NN)	power
POwgd510_147:78	or	CC(CC)	or
POwgd510_147:79	the	DT(DT)	the
POwgd510_147:80	power	NN(NN)	power
POwgd510_147:81	there	EX(EX)	there
POwgd510_147:82	's	VBS(VBS)	be
POwgd510_147:83	the	DT(DT)	the
POwgd510_147:84	problematic	JJ(JJ)	problematic
POwgd510_147:85	system	NN(NN)	system
POwgd510_147:86	_0	PA(PA)	
POwgd510_147:87	but	CC(CC)	but
POwgd510_147:88	how	WRB(WRB)	how
POwgd510_147:89	do	VVP(VVP)	do
POwgd510_147:90	we	PP(PP)	we
POwgd510_147:91	_0	PA(PA)	
POwgd510_147:92	resolve	VV(VV)	resolve
POwgd510_147:93	that	DT(DT)	that
POwgd510_147:94	as	IN(IN)	as
POwgd510_147:95	s_ngos	NNS(NNS)	s_ngos
POwgd510_147:96	as	IN(IN)	as
POwgd510_147:97	part	NN(NN)	part
POwgd510_147:98	of	IN(IN)	of
POwgd510_147:99	organizations	NNS(NNS)	organization
POwgd510_147:100	_0	PA(PA)	
POwgd510_147:101	how	WRB(WRB)	how
POwgd510_147:102	do	VVP(VVP)	do
POwgd510_147:103	we	PP(PP)	we
POwgd510_147:104	assure	VV(VV)	assure
POwgd510_147:105	youth	NN(NN)	youth
POwgd510_147:106	participation	NN(NN)	participation
POwgd510_147:107	_0	PA(PA)	
POwgd510_147:108	in	IN(IN)	in
POwgd510_147:109	this	DT(DT)	this
POwgd510_147:110	kind	NN(NN)	kind
POwgd510_147:111	of	IN(IN)	of
POwgd510_147:112	atmosphere	NN(NN)	atmosphere
POwgd510_147:113	or	CC(CC)	or
POwgd510_147:114	in	IN(IN)	in
POwgd510_147:115	this	DT(DT)	this
POwgd510_147:116	kind	NN(NN)	kind
POwgd510_147:117	of	IN(IN)	of
POwgd510_147:118	time	NN(NN)	time
POwgd510_147:119	_1	PA(PA)	

POwgd510_148:1	if	IN(IN)	if
POwgd510_148:2	you	PP(PP)	you
POwgd510_148:3	want	VVP(VVP)	want
POwgd510_148:4	the	DT(DT)	the
POwgd510_148:5	_0	PA(PA)	
POwgd510_148:6	the	DT(DT)	the
POwgd510_148:7	curr-	XX(XX)	
POwgd510_148:8	er	UH(UH)	er
POwgd510_148:9	the	DT(DT)	the
POwgd510_148:10	current	JJ(JJ)	current
POwgd510_148:11	issue	NN(NN)	issue
POwgd510_148:12	_0	PA(PA)	
POwgd510_148:13	it	PP(PP)	it
POwgd510_148:14	's	VBS(VBS)	be
POwgd510_148:15	to	TO(TO)	to
POwgd510_148:16	_0	PA(PA)	
POwgd510_148:17	erm	UH(UH)	erm
POwgd510_148:18	fight	VV(VV)	fight
POwgd510_148:19	for	IN(IN)	for
POwgd510_148:20	erm	UH(UH)	erm
POwgd510_148:21	_1	PA(PA)	
POwgd510_148:22	er	UH(UH)	er
POwgd510_148:23	how	WRB(WRB)	how
POwgd510_148:24	do	VVP(VVP)	do
POwgd510_148:25	you	PP(PP)	you
POwgd510_148:26	call	VV(VV)	call
POwgd510_148:27	it	PP(PP)	it
POwgd510_148:28	er	UH(UH)	er
POwgd510_148:29	in	IN(IN)	in
POwgd510_148:30	english	NP(NP)	english
POwgd510_148:31	_0	PA(PA)	
POwgd510_148:32	p_co-management	PVC(NN)	
POwgd510_148:33	of	IN(IN)	of
POwgd510_148:34	everything	NN(NN)	everything
POwgd510_148:35	that	PRE(PRE)	that
POwgd510_148:36	is	VBZ(VBZ)	be
POwgd510_148:37	connected	VVN(VVN)	connect
POwgd510_148:38	with	IN(IN)	with
POwgd510_148:39	youth	NN(NN)	youth
POwgd510_148:40	_0	PA(PA)	

POwgd510_149:1	p_co-management	PVC(NN)	

POwgd510_150:1	and	CC(CC)	and
POwgd510_150:2	not	RB(RB)	not
POwgd510_150:3	only	RB(RB)	only
POwgd510_150:4	with	IN(IN)	with
POwgd510_150:5	youth	NN(NN)	youth
POwgd510_150:6	er	UH(UH)	er
POwgd510_150:7	i	PP(DM)	i
POwgd510_150:8	mean	VVP(DM)	mean
POwgd510_150:9	_0	PA(PA)	
POwgd510_150:10	erm	UH(UH)	erm
POwgd510_150:11	you	PP(PP)	you
POwgd510_150:12	do	VVP(VVP)	do
POwgd510_150:13	n't	RB(RB)	not
POwgd510_150:14	have	VH(VH)	have
POwgd510_150:15	any	DT(DT)	any
POwgd510_150:16	youth	NN(NN)	youth
POwgd510_150:17	politics	NN(NN)	politics
POwgd510_150:18	if	IN(IN)	if
POwgd510_150:19	you	PP(PP)	you
POwgd510_150:20	do	VVP(VVP)	do
POwgd510_150:21	n't	RB(RB)	not
POwgd510_150:22	involve	VV(VV)	involve
POwgd510_150:23	young	JJ(JJ)	young
POwgd510_150:24	people	NNS(NNS)	people
POwgd510_150:25	in	IN(IN)	in
POwgd510_150:26	all	DT(DT)	all
POwgd510_150:27	steps	NNS(NNS)	step
POwgd510_150:28	of	IN(IN)	of
POwgd510_150:29	the	DT(DT)	the
POwgd510_150:30	process	NN(NN)	process
POwgd510_150:31	_1	PA(PA)	
POwgd510_150:32	so	DM(DM)	so
POwgd510_150:33	this	DT(DT)	this
POwgd510_150:34	is	VBZ(VBZ)	be
POwgd510_150:35	erm	UH(UH)	erm
POwgd510_150:36	_0	PA(PA)	
POwgd510_150:37	almost	RB(RB)	almost
POwgd510_150:38	common	NN(NN)	common
POwgd510_150:39	sense	NN(NN)	sense
POwgd510_150:40	right	RB(RB)	right
POwgd510_150:41	now	RB(RB)	now
POwgd510_150:42	but	CC(CC)	but
POwgd510_150:43	concerns	VVZ(VVZ)	concern
POwgd510_150:44	the	DT(DT)	the
POwgd510_150:45	_0	PA(PA)	
POwgd510_150:46	er	UH(UH)	er
POwgd510_150:47	people	NNS(NNS)	people
POwgd510_150:48	that	PRE(PRE)	that
POwgd510_150:49	discuss	VVP(VVP)	discuss
POwgd510_150:50	this	DT(DT)	this
POwgd510_150:51	kind	NN(NN)	kind
POwgd510_150:52	of	IN(IN)	of
POwgd510_150:53	issues	NNS(NNS)	issue
POwgd510_150:54	with	IN(IN)	with
POwgd510_150:55	er	UH(UH)	er
POwgd510_150:56	with	IN(IN)	with
POwgd510_150:57	youth	NN(NN)	youth
POwgd510_150:58	_0	PA(PA)	
POwgd510_150:59	erm	UH(UH)	erm
POwgd510_150:60	but	CC(CC)	but
POwgd510_150:61	_0	PA(PA)	
POwgd510_150:62	it	PP(PP)	it
POwgd510_150:63	's	VBS(VBS)	be
POwgd510_150:64	too	RB(RB)	too
POwgd510_150:65	far	RB(RB)	far
POwgd510_150:66	away	RB(RB)	away
POwgd510_150:67	to	TO(TO)	to
POwgd510_150:68	be	VB(VB)	be
POwgd510_150:69	_0	PA(PA)	
POwgd510_150:70	the	DT(DT)	the
POwgd510_150:71	reality	NN(NN)	reality
POwgd510_150:72	even	RB(RB)	even
POwgd510_150:73	in	IN(IN)	in
POwgd510_150:74	the	DT(DT)	the
POwgd510_150:75	most	JJS(JJS)	most
POwgd510_150:76	er	UH(UH)	er
POwgd510_150:77	developed	JJ(JJ)	developed
POwgd510_150:78	developed	JJ(JJ)	developed
POwgd510_150:79	countries	NNS(NNS)	country
POwgd510_150:80	_0	PA(PA)	
POwgd510_150:81	this	DT(DT)	this
POwgd510_150:82	is	VBZ(VBZ)	be
POwgd510_150:83	not	RB(RB)	not
POwgd510_150:84	the	DT(DT)	the
POwgd510_150:85	reality	NN(NN)	reality
POwgd510_150:86	_0	PA(PA)	
POwgd510_150:87	erm	UH(UH)	erm
POwgd510_150:88	_3	PA(PA)	
POwgd510_150:89	well	DM(DM)	well

POwgd510_151:1	hm	RE(RE)	hm

POwgd510_152:1	x	UNI(UNI)	
POwgd510_152:2	x	UNI(UNI)	
POwgd510_152:3	the	DT(DT)	the
POwgd510_152:4	others	NNS(NNS)	other
POwgd510_152:5	speak	VV(VV)/VVP(VVP)	speak

POwgd510_153:1	@@	LA(LA)	

POwgd510_154:1	i	PP(PP)	i
POwgd510_154:2	think	VVP(VVP)	think
POwgd510_154:3	it	PP(PP)	it
POwgd510_154:4	's	VBS(VBS)	be
POwgd510_154:5	one	CD(CD)	one
POwgd510_154:6	of	IN(IN)	of
POwgd510_154:7	the	DT(DT)	the
POwgd510_154:8	main	JJ(JJ)	main
POwgd510_154:9	issues	NNS(NNS)	issue

POwgd510_155:1	thank	FI(FI)	thank
POwgd510_155:2	you	FI(FI)	you
POwgd510_155:3	a_[S7]	NP(NP)	
POwgd510_155:4	a_[S4]	NP(NP)	

POwgd510_156:1	yeah	RE(RE)	yeah
POwgd510_156:2	_1	PA(PA)	
POwgd510_156:3	i	PP(PP)	i
POwgd510_156:4	think	VVP(VVP)	think
POwgd510_156:5	that	IN(IN)	that
POwgd510_156:6	we	PP(PP)	we
POwgd510_156:7	can	MD(MD)	can
POwgd510_156:8	cross	VV(VV)	cross
