POmtg404_1:1	okay	RE(RE)	okay
POmtg404_68:61	credibility	NN(NN)	credibility
POmtg404_68:62	of	IN(IN)	of
POmtg404_68:63	_0	PA(PA)	

POmtg404_69:1	hm	RE(RE)	hm

POmtg404_70:1	our	PP$(PP$)	we
POmtg404_70:2	applicant	NN(NN)	applicant
POmtg404_70:3	members	NNS(NNS)	member
POmtg404_70:4	_0	PA(PA)	
POmtg404_70:5	so	DM(DM)	so
POmtg404_70:6	this	DT(DT)	this
POmtg404_70:7	is	VBZ(VBZ)	be
POmtg404_70:8	why	WRB(WRB)	why
POmtg404_70:9	er	UH(UH)	er
POmtg404_70:10	_0	PA(PA)	
POmtg404_70:11	i	PP(DM)	i
POmtg404_70:12	mean	VVP(DM)	mean
POmtg404_70:13	the	DT(DT)	the
POmtg404_70:14	_0	PA(PA)	
POmtg404_70:15	steering	VVG(NN)	steer/steering
POmtg404_70:16	group	NN(NN)	group
POmtg404_70:17	functions	VVZ(VVZ)	function
POmtg404_70:18	as	IN(IN)	as
POmtg404_70:19	a	DT(DT)	a
POmtg404_70:20	membership	NN(NN)	membership
POmtg404_70:21	review	NN(NN)	review
POmtg404_70:22	_0	PA(PA)	
POmtg404_70:23	board	NN(NN)	board
POmtg404_70:24	as	RB(RB)	as
POmtg404_70:25	well	RB(RB)	well
POmtg404_70:26	_0	PA(PA)	

POmtg404_71:1	yah	RE(RE)	yah
POmtg404_71:2	_0	PA(PA)	

POmtg404_72:1	among	IN(IN)	among
POmtg404_72:2	its	PP$(PP$)	it
POmtg404_72:3	other	JJ(JJ)	other
POmtg404_72:4	_0	PA(PA)	
POmtg404_72:5	other	JJ(JJ)	other
POmtg404_72:6	many	JJ(JJ)	many
POmtg404_72:7	duties	NNS(NNS)	duty
POmtg404_72:8	so	DM(DM)	so
POmtg404_72:9	er	UH(UH)	er
POmtg404_72:10	it	PP(PP)	it
POmtg404_72:11	was	VBD(VBD)	be
POmtg404_72:12	absolutely	RB(RB)	absolutely
POmtg404_72:13	necessary	JJ(JJ)	necessary
POmtg404_72:14	to	TO(TO)	to
POmtg404_72:15	er	UH(UH)	er
POmtg404_72:16	_0	PA(PA)	
POmtg404_72:17	to	TO(TO)	to
POmtg404_72:18	revise	VV(VV)	revise
POmtg404_72:19	them	PP(PP)	they
POmtg404_72:20	_2	PA(PA)	

POmtg404_73:1	how	WRB(WRB)	how
POmtg404_73:2	many	JJ(JJ)	many
POmtg404_73:3	members	NNS(NNS)	member
POmtg404_73:4	a_[org1]	NP(NP)	
POmtg404_73:5	does	VVZ(VVZ)	do
POmtg404_73:6	have	VH(VH)	have
POmtg404_73:7	at	IN(IN)	at
POmtg404_73:8	the	DT(DT)	the
POmtg404_73:9	moment	NN(NN)	moment
POmtg404_73:10	a_[S1]	NP(NP)	
POmtg404_73:11	_0	PA(PA)	

POmtg404_74:1	er	UH(UH)	er
POmtg404_74:2	forty-one	CD(CD)	forty-one
POmtg404_74:3	_0	PA(PA)	

POmtg404_75:1	forty-one	CD(CD)	forty-one
POmtg404_75:2	_1	PA(PA)	
POmtg404_75:3	from	IN(IN)	from
POmtg404_75:4	how	WRB(WRB)	how
POmtg404_75:5	many	JJ(JJ)	many
POmtg404_75:6	countries	NNS(NNS)	country
POmtg404_75:7	_3	PA(PA)	

POmtg404_76:1	well	DM(DM)	well
POmtg404_76:2	the	DT(DT)	the
POmtg404_76:3	dutch	NPS(NPS)	dutch
POmtg404_76:4	have	VHP(VHP)	have
POmtg404_76:5	been	VBN(VBN)	be
POmtg404_76:6	doing	VVG(VVG)	do
POmtg404_76:7	their	PP$(PP$)	they
POmtg404_76:8	bit	NN(NN)	bit
POmtg404_76:9	i	PP(PP)	i
POmtg404_76:10	think	VVP(VVP)	think
POmtg404_76:11	we	PP(PP)	we
POmtg404_76:12	have	VHP(VHP)	have
POmtg404_76:13	four	CD(CD)	four
POmtg404_76:14	dutch	JJ(JJ)	dutch
POmtg404_76:15	members	NNS(NNS)	member
POmtg404_76:16	yes	RE(RE)	yes
POmtg404_76:17	and	CC(CC)	and
POmtg404_76:18	the	DT(DT)	the
POmtg404_76:19	ge-	XX(XX)	
POmtg404_76:20	the	DT(DT)	the
POmtg404_76:21	ge-	XX(XX)	
POmtg404_76:22	the	DT(DT)	the
POmtg404_76:23	ge-	XX(XX)	
POmtg404_76:24	the	DT(DT)	the
POmtg404_76:25	ge-	XX(XX)	
POmtg404_76:26	the	DT(DT)	the
POmtg404_76:27	germ-	XX(XX)	
POmtg404_76:28	the	DT(DT)	the
POmtg404_76:29	germans	NPS(NPS)	german
POmtg404_76:30	have	VHP(VHP)	have
POmtg404_76:31	also	RB(RB)	also
POmtg404_76:32	been	VBN(VBN)	be
POmtg404_76:33	er	UH(UH)	er
POmtg404_76:34	been	VBN(VBN)	be
POmtg404_76:35	good	JJ(JJ)	good
POmtg404_76:36	good	JJ(JJ)	good
POmtg404_76:37	at	IN(IN)	at
POmtg404_76:38	en-	XX(XX)	
POmtg404_76:39	enhancing	VVG(VVG)	enhance
POmtg404_76:40	membership	NN(NN)	membership

POmtg404_77:1	@@@@@@	LA(LA)	

POmtg404_78:1	and	CC(CC)	and
POmtg404_78:2	si-	XX(XX)	
POmtg404_78:3	six	CD(CD)	six
POmtg404_78:4	germans	NPS(NPS)	german

POmtg404_79:1	yes	RE(RE)	yes

POmtg404_80:1	thank	FI(FI)	thank
POmtg404_80:2	you	FI(FI)	you
POmtg404_80:3	very	RB(RB)	very
POmtg404_80:4	much	RB(RB)	much
POmtg404_80:5	oh	UH(UH)	oh
POmtg404_80:6	i	PP(PP)	i
POmtg404_80:7	could	MD(MD)	can
POmtg404_80:8	have	VH(VH)	have
POmtg404_80:9	xx	UNI(UNI)	
POmtg404_80:10	for	IN(IN)	for
POmtg404_80:11	that	DT(DT)	that
POmtg404_80:12	yes	RE(RE)	yes
POmtg404_80:13	yeah	RE(RE)	yeah

POmtg404_81:1	@@@@@	LA(LA)	

POmtg404_82:1	stupid	JJ(JJ)	stupid
POmtg404_82:2	question	NN(NN)	question
POmtg404_82:3	yah	RE(RE)	yah

POmtg404_83:1	@@@	LA(LA)	

POmtg404_84:1	yah	RE(RE)	yah

POmtg404_85:1	@@@@	LA(LA)	

POmtg404_86:1	so	DM(DM)	so
POmtg404_86:2	but	CC(CC)	but
POmtg404_86:3	i	PP(DM)	i
POmtg404_86:4	mean	VVP(DM)	mean
POmtg404_86:5	that	IN(IN)	that
POmtg404_86:6	the	DT(DT)	the
POmtg404_86:7	germans	NPS(NPS)	german
POmtg404_86:8	and	CC(CC)	and
POmtg404_86:9	the	DT(DT)	the
POmtg404_86:10	dutch	NPS(NPS)	dutch
POmtg404_86:11	are	VBP(VBP)	be
POmtg404_86:12	sort	RB(RB)	sort
POmtg404_86:13	of	RB(RB)	of
POmtg404_86:14	th-	XX(XX)	
POmtg404_86:15	the	DT(DT)	the
POmtg404_86:16	two	CD(CD)	two
POmtg404_86:17	_1	PA(PA)	
POmtg404_86:18	countries	NNS(NNS)	country
POmtg404_86:19	where	WRB(WRB)	where
POmtg404_86:20	there	EX(EX)	there
POmtg404_86:21	are	VBP(VBP)	be
POmtg404_86:22	significantly	RB(RB)	significantly
POmtg404_86:23	more	JJR(JJR)	more
POmtg404_86:24	than	IN(IN)	than
POmtg404_86:25	one	CD(CD)	one
POmtg404_86:26	ag-	XX(XX)	
POmtg404_86:27	i	PP(DM)	i
POmtg404_86:28	mean	VVP(DM)	mean
POmtg404_86:29	_0	PA(PA)	

POmtg404_87:1	yah	RE(RE)	yah

POmtg404_88:1	yah	RE(RE)	yah

POmtg404_89:1	in	IN(IN)	in
POmtg404_89:2	their	PP$(PP$)	they
POmtg404_89:3	own	JJ(JJ)	own
POmtg404_89:4	modest	JJ(JJ)	modest
POmtg404_89:5	way	NN(NN)	way
POmtg404_89:6	the	DT(DT)	the
POmtg404_89:7	british	NPS(NPS)	british
POmtg404_89:8	and	CC(CC)	and
POmtg404_89:9	the	DT(DT)	the
POmtg404_89:10	danes	NPS(NPS)	dane
POmtg404_89:11	they	PP(PP)	they
POmtg404_89:12	they	PP(PP)	they
POmtg404_89:13	they	PP(PP)	they
POmtg404_89:14	keep	VVP(VVP)	keep
POmtg404_89:15	to	IN(IN)	to
POmtg404_89:16	one	CD(CD)	one
POmtg404_89:17	agency	NN(NN)	agency
POmtg404_89:18	_0	PA(PA)	
POmtg404_89:19	but	CC(CC)	but
POmtg404_89:20	er	UH(UH)	er

POmtg404_90:1	must	MD(MD)	must
POmtg404_90:2	be	VB(VB)	be
POmtg404_90:3	about	RB(RB)	about
POmtg404_90:4	twenty-five	CD(CD)	twenty-five
POmtg404_90:5	or	CC(CC)	or
POmtg404_90:6	thirty	CD(CD)	thirty
POmtg404_90:7	countries	NNS(NNS)	country
POmtg404_90:8	then	RB(RB)	then
POmtg404_90:9	at	IN(IN)	at
POmtg404_90:10	the	DT(DT)	the
POmtg404_90:11	moment	NN(NN)	moment
POmtg404_90:12	_0	PA(PA)	

POmtg404_91:1	yes	RE(RE)	yes

POmtg404_92:1	yes	RE(RE)	yes

POmtg404_93:1	over	IN(IN)	over
POmtg404_93:2	twenty	CD(CD)	twenty

POmtg404_94:1	er	UH(UH)	er

POmtg404_95:1	over	IN(IN)	over
POmtg404_95:2	twen-	XX(XX)	
POmtg404_95:3	yah	RE(RE)	yah

POmtg404_96:1	yah	RE(RE)	yah

POmtg404_97:1	mhm	RE(RE)	mhm

POmtg404_98:1	yah	RE(RE)	yah
POmtg404_98:2	_0	PA(PA)	

POmtg404_99:1	but	CC(CC)	but
POmtg404_99:2	_0	PA(PA)	
POmtg404_99:3	thank	FI(FI)	thank
POmtg404_99:4	you	FI(FI)	you
POmtg404_99:5	xx	UNI(UNI)	
POmtg404_99:6	because	IN(IN)	because
POmtg404_99:7	_0	PA(PA)	
POmtg404_99:8	this	DT(DT)	this
POmtg404_99:9	leads	VVZ(VVZ)	lead
POmtg404_99:10	me	PP(PP)	i
POmtg404_99:11	to	IN(IN)	to
POmtg404_99:12	another	DT(DT)	another
POmtg404_99:13	item	NN(NN)	item
POmtg404_99:14	i	PP(PP)	i
POmtg404_99:15	should	MD(MD)	shall
POmtg404_99:16	have	VH(VH)	have
POmtg404_99:17	mentioned	VVN(VVN)	mention
POmtg404_99:18	that	IN(IN)	that
POmtg404_99:19	another	DT(DT)	another
POmtg404_99:20	proposal	NN(NN)	proposal
POmtg404_99:21	for	IN(IN)	for
POmtg404_99:22	the	DT(DT)	the
POmtg404_99:23	general	NN(NN)	general
POmtg404_99:24	assembly	NN(NN)	assembly
POmtg404_99:25	_1	PA(PA)	
POmtg404_99:26	which	PRE(PRE)	which
POmtg404_99:27	is	VBZ(VBZ)	be
POmtg404_99:28	hopefully	RB(RB)	hopefully
POmtg404_99:29	accepted	VVN(VVN)	accept
POmtg404_99:30	because	IN(IN)	because
POmtg404_99:31	_0	PA(PA)	
POmtg404_99:32	i	PP(PP)	i
POmtg404_99:33	've	VHP(VHP)	have
POmtg404_99:34	already	RB(RB)	already
POmtg404_99:35	said	VVN(VVN)	say
POmtg404_99:36	that	IN(IN)	that
POmtg404_99:37	in	IN(IN)	in
POmtg404_99:38	the	DT(DT)	the
POmtg404_99:39	bologna	NP(NP)	bologna
POmtg404_99:40	follow-up	JJ(JJ)	follow-up
POmtg404_99:41	group	NN(NN)	group
POmtg404_99:42	is	VBZ(VBZ)	be
POmtg404_99:43	that	IN(IN)	that
POmtg404_99:44	we	PP(PP)	we
POmtg404_99:45	_0	PA(PA)	
POmtg404_99:46	expand	VVP(VVP)	expand
POmtg404_99:47	_1	PA(PA)	
POmtg404_99:48	membership	NN(NN)	membership
POmtg404_99:49	to	IN(IN)	to
POmtg404_99:50	all	DT(DT)	all
POmtg404_99:51	signatories	NNS(NNS)	signatory
POmtg404_99:52	of	IN(IN)	of
POmtg404_99:53	_1	PA(PA)	
POmtg404_99:54	er	UH(UH)	er
POmtg404_99:55	_0	PA(PA)	
POmtg404_99:56	the	DT(DT)	the
POmtg404_99:57	bologna	NP(NP)	bologna
POmtg404_99:58	_1	PA(PA)	
POmtg404_99:59	convention	NN(NN)	convention
POmtg404_99:60	an-	XX(XX)	
POmtg404_99:61	and	CC(CC)	and
POmtg404_99:62	and	CC(CC)	and
POmtg404_99:63	that	DT(DT)	that
POmtg404_99:64	's	VBS(VBS)	be
POmtg404_99:65	_0	PA(PA)	

POmtg404_100:1	mhm	RE(RE)	mhm

POmtg404_101:1	mhm	RE(RE)	mhm

POmtg404_102:1	by	IN(IN)	by
POmtg404_102:2	implication	NN(NN)	implication
POmtg404_102:3	will	MD(MD)	will
POmtg404_102:4	be	VB(VB)	be
POmtg404_102:5	a	DT(DT)	a
POmtg404_102:6	rather	RB(RB)	rather
POmtg404_102:7	dramatic	JJ(JJ)	dramatic
POmtg404_102:8	increase	NN(NN)	increase
POmtg404_102:9	as	RB(RB)	as
POmtg404_102:10	well	RB(RB)	well
POmtg404_102:11	because	IN(IN)	because
POmtg404_102:12	that	DT(DT)	that
POmtg404_102:13	will	MD(MD)	will
POmtg404_102:14	take	VV(VV)	take
POmtg404_102:15	in	RP(RP)	in
POmtg404_102:16	_0	PA(PA)	

POmtg404_103:1	hm	RE(RE)	hm

POmtg404_104:1	a	DT(DT)	a
POmtg404_104:2	fair	JJ(JJ)	fair
POmtg404_104:3	number	NN(NN)	number
POmtg404_104:4	of	IN(IN)	of
POmtg404_104:5	central	JJ(JJ)	central
POmtg404_104:6	and	CC(CC)	and
POmtg404_104:7	europe	NP(NP)	europe
POmtg404_104:8	hh	BR(BR)	
POmtg404_104:9	eastern	JJ(JJ)	eastern
POmtg404_104:10	european	JJ(JJ)	european
POmtg404_104:11	countries	NNS(NNS)	country
POmtg404_104:12	russia	NP(NP)	russia
POmtg404_104:13	will	MD(MD)	will
POmtg404_104:14	depart	VV(VV)	depart
POmtg404_104:15	the	DT(DT)	the
POmtg404_104:16	_0	PA(PA)	

POmtg404_105:1	yah	RE(RE)	yah

POmtg404_106:1	hm	RE(RE)	hm

POmtg404_107:1	the	DT(DT)	the
POmtg404_107:2	vatican	NP(NP)	vatican
POmtg404_107:3	state	NN(NN)	state
POmtg404_107:4	that	DT(DT)	that
POmtg404_107:5	's	VBS(VBS)	be
POmtg404_107:6	_0	PA(PA)	
POmtg404_107:7	going	VVG(VVG)	go
POmtg404_107:8	to	TO(TO)	to
POmtg404_107:9	be	VB(VB)	be
POmtg404_107:10	a	DT(DT)	a
POmtg404_107:11	moment	NN(NN)	moment
POmtg404_107:12	of	IN(IN)	of
POmtg404_107:13	glory	NN(NN)	glory
POmtg404_107:14	when	WRB(WRB)	when
POmtg404_107:15	they	PP(PP)	they
POmtg404_107:16	send	VVP(VVP)	send
POmtg404_107:17	in	RP(RP)	in
POmtg404_107:18	their	PP$(PP$)	they
POmtg404_107:19	application	NN(NN)	application
POmtg404_107:20	for	IN(IN)	for
POmtg404_107:21	membership	NN(NN)	membership
POmtg404_107:22	huh	UH(UH)	huh
POmtg404_107:23	so	DM(DM)	so
POmtg404_107:24	er	UH(UH)	er
POmtg404_107:25	it	PP(PP)	it
POmtg404_107:26	's	VBS(VBS)	be
POmtg404_107:27	it-	XX(XX)	
POmtg404_107:28	it	PP(PP)	it
POmtg404_107:29	's	VBS(VBS)	be
POmtg404_107:30	going	VVG(VVG)	go
POmtg404_107:31	to	TO(TO)	to
POmtg404_107:32	be	VB(VB)	be
POmtg404_107:33	a	DT(DT)	a
POmtg404_107:34	va-	XX(XX)	
POmtg404_107:35	_0	PA(PA)	

POmtg404_108:1	absolutely	RB(RB)	absolutely
POmtg404_108:2	and	CC(CC)	and
POmtg404_108:3	andorra	NP(NP)	andorra

POmtg404_109:1	yeah	RE(RE)	yeah

POmtg404_110:1	i	PP(PP)	i
POmtg404_110:2	'd	MD(MD)	will
POmtg404_110:3	love	VV(VV)	love
POmtg404_110:4	to	TO(TO)	to
POmtg404_110:5	see	VV(VV)	see
POmtg404_110:6	andorra	NP(NP)	andorra

POmtg404_111:1	a-	XX(XX)	
POmtg404_111:2	a-	XX(XX)	
POmtg404_111:3	av-	XX(XX)	
POmtg404_111:4	actually	RB(RB)	actually
POmtg404_111:5	vastly	RB(RB)	vastly
POmtg404_111:6	expand	VV(VV)	expand
POmtg404_111:7	-d	XX(XX)	
POmtg404_111:8	-d	XX(XX)	
POmtg404_111:9	er	UH(UH)	er
POmtg404_111:10	group	NN(NN)	group
POmtg404_111:11	also	RB(RB)	also
POmtg404_111:12	in	IN(IN)	in
POmtg404_111:13	terms	IN(IN)	term
POmtg404_111:14	of	IN(IN)	of
POmtg404_111:15	_0	PA(PA)	
POmtg404_111:16	sort	RB(RB)	sort
POmtg404_111:17	of	RB(RB)	of
POmtg404_111:18	seniority	NN(NN)	seniority
POmtg404_111:19	of	IN(IN)	of
POmtg404_111:20	the	DT(DT)	the
POmtg404_111:21	operations	NNS(NNS)	operation
POmtg404_111:22	we	PP(PP)	we
POmtg404_111:23	're	VBP(VBP)	be
POmtg404_111:24	going	VVG(VVG)	go
POmtg404_111:25	to	TO(TO)	to
POmtg404_111:26	be	VB(VB)	be
POmtg404_111:27	_1	PA(PA)	

POmtg404_112:1	hm	RE(RE)	hm

POmtg404_113:1	mhm	RE(RE)	mhm

POmtg404_114:1	mhm	RE(RE)	mhm

POmtg404_115:1	hm	RE(RE)	hm

POmtg404_116:1	more	RBR(RBR)	more
POmtg404_116:2	of	IN(IN)	of
POmtg404_116:3	a	DT(DT)	a
POmtg404_116:4	heterogeneous	JJ(JJ)	heterogeneous
POmtg404_116:5	group	NN(NN)	group

POmtg404_117:1	hm	RE(RE)	hm

POmtg404_118:1	than	IN(IN)	than
POmtg404_118:2	we	PP(PP)	we
POmtg404_118:3	've	VHP(VHP)	have
POmtg404_118:4	been	VBN(VBN)	be
POmtg404_118:5	before	RB(RB)	before
POmtg404_118:6	and	CC(CC)	and
POmtg404_118:7	that	DT(DT)	that
POmtg404_118:8	's	VBS(VBS)	be
POmtg404_118:9	_0	PA(PA)	
POmtg404_118:10	er	UH(UH)	er
POmtg404_118:11	i-	XX(XX)	
POmtg404_118:12	it	PP(PP)	it
POmtg404_118:13	's	VBS(VBS)	be
POmtg404_118:14	good	JJ(JJ)	good
POmtg404_118:15	you	PP(PP)	you
POmtg404_118:16	took	VVD(VVD)	take
POmtg404_118:17	up	RP(RP)	up
POmtg404_118:18	the	DT(DT)	the
POmtg404_118:19	point	NN(NN)	point
POmtg404_118:20	because	IN(IN)	because
POmtg404_118:21	that	DT(DT)	that
POmtg404_118:22	's	VBS(VBS)	be
POmtg404_118:23	_0	PA(PA)	
POmtg404_118:24	obviously	RB(RB)	obviously
POmtg404_118:25	in	IN(IN)	in
POmtg404_118:26	the	DT(DT)	the
POmtg404_118:27	future	NN(NN)	future
POmtg404_118:28	a	DT(DT)	a
POmtg404_118:29	major	JJ(JJ)	major
POmtg404_118:30	challenge	NN(NN)	challenge
POmtg404_118:31	that	IN(IN)	that
POmtg404_118:32	_1	PA(PA)	
POmtg404_118:33	there	EX(EX)	there
POmtg404_118:34	'll	MD(MD)	will
POmtg404_118:35	be	VB(VB)	be
POmtg404_118:36	great	JJ(JJ)	great
POmtg404_118:37	differences	NNS(NNS)	difference
POmtg404_118:38	between	IN(IN)	between
POmtg404_118:39	those	DT(DT)	those
POmtg404_118:40	who	PRE(PRE)	who
POmtg404_118:41	've	VHP(VHP)	have
POmtg404_118:42	been	VBN(VBN)	be
POmtg404_118:43	in	IN(IN)	in
POmtg404_118:44	operation	NN(NN)	operation
POmtg404_118:45	for	IN(IN)	for
POmtg404_118:46	ten	CD(CD)	ten
POmtg404_118:47	years	NNS(NNS)	year
POmtg404_118:48	or	CC(CC)	or
POmtg404_118:49	more	JJR(JJR)	more
POmtg404_118:50	and	CC(CC)	and
POmtg404_118:51	tho-	XX(XX)	
POmtg404_118:52	-se	XX(XX)	
POmtg404_118:53	who	PRE(PRE)	who
POmtg404_118:54	are	VBP(VBP)	be
POmtg404_118:55	very	RB(RB)	very
POmtg404_118:56	very	RB(RB)	very
POmtg404_118:57	new	JJ(JJ)	new
POmtg404_118:58	at	IN(IN)	at
POmtg404_118:59	the	DT(DT)	the
POmtg404_118:60	in	IN(IN)	in
POmtg404_118:61	in	IN(IN)	in
POmtg404_118:62	the	DT(DT)	the
POmtg404_118:63	field	NN(NN)	field
POmtg404_118:64	_0	PA(PA)	

POmtg404_119:1	hm	RE(RE)	hm

POmtg404_120:1	but	CC(CC)	but
POmtg404_120:2	we	PP(PP)	we
POmtg404_120:3	will	MD(MD)	will
POmtg404_120:4	manage	VV(VV)	manage

POmtg404_121:1	yes	RE(RE)	yes
POmtg404_121:2	i	PP(PP)	i
POmtg404_121:3	hope	VVP(VVP)	hope
POmtg404_121:4	_1	PA(PA)	
POmtg404_121:5	that	DT(DT)	that
POmtg404_121:6	means	VVZ(VVZ)	mean
POmtg404_121:7	that	IN(IN)	that
POmtg404_121:8	the	DT(DT)	the
POmtg404_121:9	_1	PA(PA)	
POmtg404_121:10	quality	NN(NN)	quality
POmtg404_121:11	assurance	NN(NN)	assurance
POmtg404_121:12	agencies	NNS(NNS)	agency
POmtg404_121:13	from	IN(IN)	from
POmtg404_121:14	those	DT(DT)	those
POmtg404_121:15	forty	CD(CD)	forty
POmtg404_121:16	countries	NNS(NNS)	country
POmtg404_121:17	are	VBP(VBP)	be
POmtg404_121:18	are	VBP(VBP)	be
POmtg404_121:19	eligible	JJ(JJ)	eligible
POmtg404_121:20	to	TO(TO)	to
POmtg404_121:21	apply	VV(VV)	apply
POmtg404_121:22	for	IN(IN)	for
POmtg404_121:23	membership	NN(NN)	membership

POmtg404_122:1	yes	RE(RE)	yes
POmtg404_122:2	yes	RE(RE)	yes

POmtg404_123:1	but	CC(CC)	but
POmtg404_123:2	not	RB(RB)	not
POmtg404_123:3	the	DT(DT)	the
POmtg404_123:4	countries	NNS(NNS)	country
POmtg404_123:5	as	IN(IN)	as
POmtg404_123:6	such	DT(DT)	such
POmtg404_123:7	become	VVP(VVP)	become
POmtg404_123:8	members	NNS(NNS)	member
POmtg404_123:9	but	CC(CC)	but
POmtg404_123:10	agencies	NNS(NNS)	agency
POmtg404_123:11	can	MD(MD)	can
POmtg404_123:12	yah	RE(RE)	yah
POmtg404_123:13	yah	RE(RE)	yah

POmtg404_124:1	yah	RE(RE)	yah

POmtg404_125:1	hm	RE(RE)	hm

POmtg404_126:1	yah	RE(RE)	yah

POmtg404_127:1	okay	RE(RE)	okay
POmtg404_127:2	yes	RE(RE)	yes
POmtg404_127:3	okay	RE(RE)	okay
POmtg404_127:4	yah	RE(RE)	yah
POmtg404_127:5	yah	RE(RE)	yah
POmtg404_127:6	yah	RE(RE)	yah

POmtg404_128:1	yah	RE(RE)	yah

POmtg404_129:1	_1	PA(PA)	

POmtg404_130:1	okay	RE(RE)	okay
POmtg404_130:2	_0	PA(PA)	
POmtg404_130:3	a_[S5]	NP(NP)	
POmtg404_130:4	_0	PA(PA)	
POmtg404_130:5	did	VVD(VVD)	do
POmtg404_130:6	i	PP(PP)	i
POmtg404_130:7	forget	VV(VV)	forget
POmtg404_130:8	something	NN(NN)	something
POmtg404_130:9	_0	PA(PA)	

POmtg404_131:1	i	PP(PP)	i
POmtg404_131:2	think	VVP(VVP)	think
POmtg404_131:3	the	DT(DT)	the
POmtg404_131:4	tie	NN(NN)	tie
POmtg404_131:5	can	MD(MD)	can
POmtg404_131:6	be	VB(VB)	be
POmtg404_131:7	x	UNI(UNI)	
POmtg404_131:8	_2	PA(PA)	

POmtg404_132:1	so	DM(DM)	so
POmtg404_132:2	_0	PA(PA)	
POmtg404_132:3	that	DT(DT)	that
POmtg404_132:4	was	VBD(VBD)	be
POmtg404_132:5	er	UH(UH)	er
POmtg404_132:6	and	CC(CC)	and
POmtg404_132:7	any	DT(DT)	any
POmtg404_132:8	_0	PA(PA)	
POmtg404_132:9	other	JJ(JJ)	other
POmtg404_132:10	questions	NNS(NNS)	question
POmtg404_132:11	to	IN(IN)	to
POmtg404_132:12	_0	PA(PA)	
POmtg404_132:13	to	IN(IN)	to
POmtg404_132:14	the	DT(DT)	the
POmtg404_132:15	a_[org1]	NP(NP)	
POmtg404_132:16	_0	PA(PA)	
POmtg404_132:17	operation	NN(NN)	operation
POmtg404_132:18	you	PP(PP)	you
POmtg404_132:19	're	VBP(VBP)	be
POmtg404_132:20	very	RB(RB)	very
POmtg404_132:21	welcome	JJ(JJ)	welcome
POmtg404_132:22	_0	PA(PA)	

POmtg404_133:1	wha-	XX(XX)	

POmtg404_134:1	a_[S9]	NP(NP)	

POmtg404_135:1	in	IN(IN)	in
POmtg404_135:2	terms	IN(IN)	term
POmtg404_135:3	of	IN(IN)	of
POmtg404_135:4	the	DT(DT)	the
POmtg404_135:5	new	JJ(JJ)	new
POmtg404_135:6	_0	PA(PA)	
POmtg404_135:7	member	NN(NN)	member
POmtg404_135:8	countries	NNS(NNS)	country
POmtg404_135:9	of	IN(IN)	of
POmtg404_135:10	the	DT(DT)	the
POmtg404_135:11	bologna	NP(NP)	bologna
POmtg404_135:12	process	NP(NP)	process
POmtg404_135:13	_0	PA(PA)	
POmtg404_135:14	er	UH(UH)	er
POmtg404_135:15	will	MD(MD)	will
POmtg404_135:16	there	EX(EX)	there
POmtg404_135:17	be	VB(VB)	be
POmtg404_135:18	_0	PA(PA)	
POmtg404_135:19	any	DT(DT)	any
POmtg404_135:20	activities	NNS(NNS)	activity
POmtg404_135:21	to	TO(TO)	to
POmtg404_135:22	encourage	VV(VV)	encourage
POmtg404_135:23	the	DT(DT)	the
POmtg404_135:24	establishment	NN(NN)	establishment
POmtg404_135:25	of	IN(IN)	of
POmtg404_135:26	_1	PA(PA)	
POmtg404_135:27	er	UH(UH)	er
POmtg404_135:28	_0	PA(PA)	
POmtg404_135:29	quality	NN(NN)	quality
POmtg404_135:30	assurance	NN(NN)	assurance
POmtg404_135:31	centers	NNS(NNS)	center
POmtg404_135:32	i	PP(DM)	i
POmtg404_135:33	mean	VVP(DM)	mean
POmtg404_135:34	i	PP(PP)	i
POmtg404_135:35	could	MD(MD)	can
POmtg404_135:36	imagine	VV(VV)	imagine
POmtg404_135:37	that	IN(IN)	that
POmtg404_135:38	_1	PA(PA)	
POmtg404_135:39	setting	VVG(VVG)	set
POmtg404_135:40	up	RP(RP)	up
POmtg404_135:41	something	NN(NN)	something
POmtg404_135:42	in	IN(IN)	in
POmtg404_135:43	russia	NP(NP)	russia
POmtg404_135:44	might	MD(MD)	may
POmtg404_135:45	not	RB(RB)	not
POmtg404_135:46	be	VB(VB)	be
POmtg404_135:47	_0	PA(PA)	
POmtg404_135:48	as	RB(RB)	as
POmtg404_135:49	easy	RB(RB)	easy
POmtg404_135:50	as	IN(IN)	as
POmtg404_135:51	setting	VVG(VVG)	set
POmtg404_135:52	up	RP(RP)	up
POmtg404_135:53	in	IN(IN)	in
POmtg404_135:54	in	IN(IN)	in
POmtg404_135:55	_0	PA(PA)	
POmtg404_135:56	some	DT(DT)	some
POmtg404_135:57	other	JJ(JJ)	other
POmtg404_135:58	er	UH(UH)	er
POmtg404_135:59	more	RBR(RBR)	more
POmtg404_135:60	established	JJ(JJ)	established
POmtg404_135:61	er	UH(UH)	er
POmtg404_135:62	members	NNS(NNS)	member
POmtg404_135:63	_0	PA(PA)	

POmtg404_137:1	hm	RE(RE)	hm

POmtg404_138:1	that	DT(DT)	that
POmtg404_138:2	's	VBS(VBS)	be
POmtg404_138:3	that	DT(DT)	that
POmtg404_138:4	's	VBS(VBS)	be
