EDsed301_1:1	excuse	FI(FI)	excuse
EDsed301_108:8	to	TO(TO)	to
EDsed301_108:9	keep	VV(VV)	keep
EDsed301_108:10	in	IN(IN)	in
EDsed301_108:11	mind	NN(NN)	mind
EDsed301_108:12	is	VBZ(VBZ)	be
EDsed301_108:13	the	DT(DT)	the
EDsed301_108:14	historical	JJ(JJ)	historical
EDsed301_108:15	context	NN(NN)	context
EDsed301_108:16	in	IN(IN)	in
EDsed301_108:17	which	PRE(PRE)	which
EDsed301_108:18	this	DT(DT)	this
EDsed301_108:19	this	DT(DT)	this
EDsed301_108:20	policy	NN(NN)	policy
EDsed301_108:21	was	VBD(VBD)	be
EDsed301_108:22	created	VVN(VVN)	create
EDsed301_108:23	_0	PA(PA)	
EDsed301_108:24	erm	UH(UH)	erm
EDsed301_108:25	was	VBD(VBD)	be
EDsed301_108:26	a	DT(DT)	a
EDsed301_108:27	post-war	JJ(JJ)	post-war
EDsed301_108:28	con-	XX(XX)	
EDsed301_108:29	context	NN(NN)	context
EDsed301_108:30	where	WRB(WRB)	where
EDsed301_108:31	er	UH(UH)	er
EDsed301_108:32	food	NN(NN)	food
EDsed301_108:33	security	NN(NN)	security
EDsed301_108:34	was	VBD(VBD)	be
EDsed301_108:35	a	DT(DT)	a
EDsed301_108:36	big	JJ(JJ)	big
EDsed301_108:37	issue	NN(NN)	issue
EDsed301_108:38	erm	UH(UH)	erm
EDsed301_108:39	where	WRB(WRB)	where
EDsed301_108:40	political	JJ(JJ)	political
EDsed301_108:41	stability	NN(NN)	stability
EDsed301_108:42	was	VBD(VBD)	be
EDsed301_108:43	a	DT(DT)	a
EDsed301_108:44	was	VBD(VBD)	be
EDsed301_108:45	a	DT(DT)	a
EDsed301_108:46	big	JJ(JJ)	big
EDsed301_108:47	issue	NN(NN)	issue
EDsed301_108:48	and	CC(CC)	and
EDsed301_108:49	and	CC(CC)	and
EDsed301_108:50	the	DT(DT)	the
EDsed301_108:51	farmers	NNS(NNS)	farmer
EDsed301_108:52		POS(POS)	'
EDsed301_108:53	er	UH(UH)	er
EDsed301_108:54	population	NN(NN)	population
EDsed301_108:55	_0	PA(PA)	
EDsed301_108:56	was	VBD(VBD)	be
EDsed301_108:57	considered	VVN(VVN)	consider
EDsed301_108:58	crucial	JJ(JJ)	crucial
EDsed301_108:59	for	IN(IN)	for
EDsed301_108:60	political	JJ(JJ)	political
EDsed301_108:61	and	CC(CC)	and
EDsed301_108:62	social	JJ(JJ)	social
EDsed301_108:63	stability	NN(NN)	stability
EDsed301_108:64	erm	UH(UH)	erm
EDsed301_108:65	and	CC(CC)	and
EDsed301_108:66	it	PP(PP)	it
EDsed301_108:67	was	VBD(VBD)	be
EDsed301_108:68	it	PP(PP)	it
EDsed301_108:69	was	VBD(VBD)	be
EDsed301_108:70	a	DT(DT)	a
EDsed301_108:71	an	DT(DT)	a
EDsed301_108:72	era	NN(NN)	era
EDsed301_108:73	where	WRB(WRB)	where
EDsed301_108:74	er	UH(UH)	er
EDsed301_108:75	there	EX(EX)	there
EDsed301_108:76	was	VBD(VBD)	be
EDsed301_108:77	there	EX(EX)	there
EDsed301_108:78	or	CC(CC)	or
EDsed301_108:79	or	CC(CC)	or
EDsed301_108:80	there	EX(EX)	there
EDsed301_108:81	were	VBD(VBD)	be
EDsed301_108:82	enormous	JJ(JJ)	enormous
EDsed301_108:83	er	UH(UH)	er
EDsed301_108:84	price	NN(NN)	price
EDsed301_108:85	fluctuations	NNS(NNS)	fluctuation
EDsed301_108:86	in	IN(IN)	in
EDsed301_108:87	agricultar-	XX(XX)	
EDsed301_108:88	er	UH(UH)	er
EDsed301_108:89	agricultural	JJ(JJ)	agricultural
EDsed301_108:90	er	UH(UH)	er
EDsed301_108:91	production	NN(NN)	production
EDsed301_108:92	so	DM(DM)	so
EDsed301_108:93	therefore	RB(RB)	therefore
EDsed301_108:94	er	UH(UH)	er
EDsed301_108:95	price	NN(NN)	price
EDsed301_108:96	flu-	XX(XX)	
EDsed301_108:97	fluctuation	NN(NN)	fluctuation
EDsed301_108:98	remains	VVZ(VVZ)	remain
EDsed301_108:99	a	DT(DT)	a
EDsed301_108:100	problem	NN(NN)	problem
EDsed301_108:101	for	IN(IN)	for
EDsed301_108:102	for	IN(IN)	for
EDsed301_108:103	farmers	NNS(NNS)	farmer
EDsed301_108:104	right	DM(DM)	right
EDsed301_108:105	because	IN(IN)	because
EDsed301_108:106	then	RB(RB)	then
EDsed301_108:107	there	EX(EX)	there
EDsed301_108:108	might	MD(MD)	may
EDsed301_108:109	be	VB(VB)	be
EDsed301_108:110	good	JJ(JJ)	good
EDsed301_108:111	weather	NN(NN)	weather
EDsed301_108:112	or	CC(CC)	or
EDsed301_108:113	bad	JJ(JJ)	bad
EDsed301_108:114	weather	NN(NN)	weather
EDsed301_108:115	er	UH(UH)	er
EDsed301_108:116	there	EX(EX)	there
EDsed301_108:117	might	MD(MD)	may
EDsed301_108:118	be	VB(VB)	be
EDsed301_108:119	hh	BR(BR)	
EDsed301_108:120	er	UH(UH)	er
EDsed301_108:121	_0	PA(PA)	
EDsed301_108:122	other	JJ(JJ)	other
EDsed301_108:123	countries	NNS(NNS)	country
EDsed301_108:124	er	UH(UH)	er
EDsed301_108:125	for	IN(IN)	for
EDsed301_108:126	with	IN(IN)	with
EDsed301_108:127	better	JJR(JJR)	good
EDsed301_108:128	weather	NN(NN)	weather
EDsed301_108:129	weather	NN(NN)	weather
EDsed301_108:130	er	UH(UH)	er
EDsed301_108:131	producing	VVG(VVG)	produce
EDsed301_108:132	cheaper	RBR(RBR)	cheap
EDsed301_108:133	for	IN(IN)	for
EDsed301_108:134	for	IN(IN)	for
EDsed301_108:135	one	CD(CD)	one
EDsed301_108:136	year	NN(NN)	year
EDsed301_108:137	and	CC(CC)	and
EDsed301_108:138	er	UH(UH)	er
EDsed301_108:139	th-	XX(XX)	
EDsed301_108:140	the	DT(DT)	the
EDsed301_108:141	opposite	NN(NN)	opposite
EDsed301_108:142	being	VBG(VBG)	be
EDsed301_108:143	true	JJ(JJ)	true
EDsed301_108:144	the	DT(DT)	the
EDsed301_108:145	next	JJ(JJ)	next
EDsed301_108:146	year	NN(NN)	year
EDsed301_108:147	_0	PA(PA)	
EDsed301_108:148	so	DM(DM)	so
EDsed301_108:149	therefore	RB(RB)	therefore
EDsed301_108:150	er	UH(UH)	er
EDsed301_108:151	the	DT(DT)	the
EDsed301_108:152	idea	NN(NN)	idea
EDsed301_108:153	behind	IN(IN)	behind
EDsed301_108:154	this	DT(DT)	this
EDsed301_108:155	policy	NN(NN)	policy
EDsed301_108:156	was	VBD(VBD)	be
EDsed301_108:157	to	TO(TO)	to
EDsed301_108:158	create	VV(VV)	create
EDsed301_108:159	some	DT(DT)	some
EDsed301_108:160	stability	NN(NN)	stability
EDsed301_108:161	for	IN(IN)	for
EDsed301_108:162	the	DT(DT)	the
EDsed301_108:163	farming	VVG(NN)/VVG(VVG)	farm/farming
EDsed301_108:164	c-	XX(XX)	
EDsed301_108:165	er	UH(UH)	er
EDsed301_108:166	population	NN(NN)	population
EDsed301_108:167	and	CC(CC)	and
EDsed301_108:168	_0	PA(PA)	
EDsed301_108:169	erm	UH(UH)	erm
EDsed301_108:170	one	CD(CD)	one
EDsed301_108:171	or	CC(CC)	or
EDsed301_108:172	two	CD(CD)	two
EDsed301_108:173	of	IN(IN)	of
EDsed301_108:174	you	PP(PP)	you
EDsed301_108:175	may	MD(MD)	may
EDsed301_108:176	have	VH(VH)	have
EDsed301_108:177	read	VVN(VVN)	read
EDsed301_108:178	er	UH(UH)	er
EDsed301_108:179	the	DT(DT)	the
EDsed301_108:180	the	DT(DT)	the
EDsed301_108:181	article	NN(NN)	article
EDsed301_108:182	that	PRE(PRE)	that
EDsed301_108:183	i	PP(PP)	i
EDsed301_108:184	put	VVD(VVD)	put
EDsed301_108:185	in	IN(IN)	in
EDsed301_108:186	the	DT(DT)	the
EDsed301_108:187	in	IN(IN)	in
EDsed301_108:188	in	IN(IN)	in
EDsed301_108:189	the	DT(DT)	the
EDsed301_108:190	library	NN(NN)	library
EDsed301_108:191	i	PP(PP)	i
EDsed301_108:192	_0	PA(PA)	
EDsed301_108:193	do	VVP(VVP)	do
EDsed301_108:194	n't	RB(RB)	not
EDsed301_108:195	know	VV(VV)	know
EDsed301_108:196	but	CC(CC)	but
EDsed301_108:197	possibly	RB(RB)	possibly
EDsed301_108:198	you	PP(PP)	you
EDsed301_108:199	all	DT(DT)	all
EDsed301_108:200	er	UH(UH)	er
EDsed301_108:201	studied	VVD(VVD)	study
EDsed301_108:202	for	IN(IN)	for
EDsed301_108:203	the	DT(DT)	the
EDsed301_108:204	exam	NN(NN)	exam
EDsed301_108:205	today	RB(RB)	today
EDsed301_108:206	but	CC(CC)	but
EDsed301_108:207	@	LA(LA)	

EDsed301_109:1	@	LA(LA)	

EDsed301_110:1	anyway	RB(RB)	anyway
EDsed301_110:2	er	UH(UH)	er
EDsed301_110:3	one	CD(CD)	one
EDsed301_110:4	main	JJ(JJ)	main
EDsed301_110:5	argument	NN(NN)	argument
EDsed301_110:6	that	PRE(PRE)	that
EDsed301_110:7	's	VBS(VBS)	be
EDsed301_110:8	being	VBG(VBG)	be
EDsed301_110:9	made	VVN(VVN)	make
EDsed301_110:10	by	IN(IN)	by
EDsed301_110:11	the	DT(DT)	the
EDsed301_110:12	author	NN(NN)	author
EDsed301_110:13	of	IN(IN)	of
EDsed301_110:14	this	DT(DT)	this
EDsed301_110:15	_0	PA(PA)	
EDsed301_110:16	of	IN(IN)	of
EDsed301_110:17	this	DT(DT)	this
EDsed301_110:18	article	NN(NN)	article
EDsed301_110:19	_0	PA(PA)	
EDsed301_110:20	is	VBZ(VBZ)	be
EDsed301_110:21	that	IN(IN)	that
EDsed301_110:22	agricultural	JJ(JJ)	agricultural
EDsed301_110:23	policy	NN(NN)	policy
EDsed301_110:24	the	DT(DT)	the
EDsed301_110:25	common	NP(NP)	common
EDsed301_110:26	agricultural	NP(NP)	agricultural
EDsed301_110:27	policy	NP(NP)	policy
EDsed301_110:28	of	IN(IN)	of
EDsed301_110:29	the	DT(DT)	the
EDsed301_110:30	s_eu	NP(NP)	s_eu
EDsed301_110:31	was	VBD(VBD)	be
EDsed301_110:32	actually	RB(RB)	actually
EDsed301_110:33	a	DT(DT)	a
EDsed301_110:34	social	JJ(JJ)	social
EDsed301_110:35	policy	NN(NN)	policy
EDsed301_110:36	a	DT(DT)	a
EDsed301_110:37	social	JJ(JJ)	social
EDsed301_110:38	policy	NN(NN)	policy
EDsed301_110:39	for	IN(IN)	for
EDsed301_110:40	er	UH(UH)	er
EDsed301_110:41	a	DT(DT)	a
EDsed301_110:42	particular	JJ(JJ)	particular
EDsed301_110:43	segment	NN(NN)	segment
EDsed301_110:44	of	IN(IN)	of
EDsed301_110:45	the	DT(DT)	the
EDsed301_110:46	population	NN(NN)	population

EDsed301_111:1	mhm	RE(RE)	mhm

EDsed301_112:1	mhm	RE(RE)	mhm

EDsed301_113:1	er	UH(UH)	er
EDsed301_113:2	the	DT(DT)	the
EDsed301_113:3	_0	PA(PA)	
EDsed301_113:4	farming	VVG(NN)	farm/farming
EDsed301_113:5	_0	PA(PA)	
EDsed301_113:6	segment	NN(NN)	segment
EDsed301_113:7	er	UH(UH)	er

EDsed301_114:1	yeah	RE(RE)	yeah
EDsed301_114:2	but	CC(CC)	but
EDsed301_114:3	in	IN(IN)	in
EDsed301_114:4	a	DT(DT)	a
EDsed301_114:5	way	NN(NN)	way
EDsed301_114:6	it	PP(PP)	it
EDsed301_114:7	's	VBS(VBS)	be
EDsed301_114:8	discriminating	JJ(JJ)	discriminating
EDsed301_114:9	then	RB(RB)	then
EDsed301_114:10	because	IN(IN)	because
EDsed301_114:11	we	PP(PP)	we
EDsed301_114:12	are	VBP(VBP)	be
EDsed301_114:13	just	RB(RB)	just

EDsed301_115:1	yes	RE(RE)	yes

EDsed301_116:1	subsidi-	XX(XX)	
EDsed301_116:2	_0	PA(PA)	
EDsed301_116:3	gave	VVD(VVD)	give
EDsed301_116:4	subsidi-	XX(XX)	
EDsed301_116:5	_0	PA(PA)	
EDsed301_116:6	-dies	XX(XX)	
EDsed301_116:7	to	IN(IN)/TO(TO)	to
EDsed301_116:8	_0	PA(PA)	
EDsed301_116:9	comp-	XX(XX)	

EDsed301_117:1	but	CC(CC)	but
EDsed301_117:2	they	PP(PP)	they
EDsed301_117:3	're	VBP(VBP)	be
EDsed301_117:4	producing	VVG(VVG)	produce
EDsed301_117:5	food	NN(NN)	food
EDsed301_117:6	for	IN(IN)	for
EDsed301_117:7	you	PP(PP)	you
EDsed301_117:8	_0	PA(PA)	

EDsed301_118:1	@@@@@@@@	LA(LA)	

EDsed301_119:1	x	UNI(UNI)	
EDsed301_119:2	that	PRE(PRE)	that
EDsed301_119:3	you	PP(PP)	you
EDsed301_119:4	need	VVP(VVP)	need
EDsed301_119:5	to	TO(TO)	to
EDsed301_119:6	eat	VV(VV)	eat

EDsed301_120:1	yes	RE(RE)	yes
EDsed301_120:2	but	CC(CC)	but
EDsed301_120:3	that	DT(DT)	that
EDsed301_120:4	does	VVZ(VVZ)	do
EDsed301_120:5	n't	RB(RB)	not
EDsed301_120:6	mean	VV(VV)	mean
EDsed301_120:7	that	IN(IN)	that
EDsed301_120:8	er	UH(UH)	er
EDsed301_120:9	we	PP(PP)	we
EDsed301_120:10	have	VHP(VHP)	have
EDsed301_120:11	a	DT(DT)	a

EDsed301_121:1	xxx	UNI(UNI)	
EDsed301_121:2	xx	UNI(UNI)	

EDsed301_122:1	yeah	RE(RE)	yeah
EDsed301_122:2	but	CC(CC)	but
EDsed301_122:3	you	PP(PP)	you
EDsed301_122:4	would	MD(MD)	will
EDsed301_122:5	also	RB(RB)	also
EDsed301_122:6	so-	XX(XX)	
EDsed301_122:7	give	VV(VV)	give
EDsed301_122:8	some	DT(DT)	some
EDsed301_122:9	things	NNS(NNS)	thing
EDsed301_122:10	to	IN(IN)	to

EDsed301_123:1	we	PP(PP)	we
EDsed301_123:2	have	VHP(VHP)	have
EDsed301_123:3	a	DT(DT)	a
EDsed301_123:4	certain	JJ(JJ)	certain
EDsed301_123:5	social	JJ(JJ)	social
EDsed301_123:6	class	NN(NN)	class
EDsed301_123:7	that	PRE(PRE)	that
EDsed301_123:8	is	VBZ(VBZ)	be
EDsed301_123:9	being	VBG(VBG)	be
EDsed301_123:10	privileged	VVN(VVN)	privilege
EDsed301_123:11	_0	PA(PA)	

EDsed301_124:1	little	JJ(JJ)	little
EDsed301_124:2	companies	NNS(NNS)	company

EDsed301_125:1	yeah	RE(RE)	yeah

EDsed301_126:1	okay	RE(RE)	okay

EDsed301_127:1	in	IN(IN)	in
EDsed301_127:2	a	DT(DT)	a
EDsed301_127:3	way	NN(NN)	way
EDsed301_127:4	that	IN(IN)	that
EDsed301_127:5	others	NNS(NNS)	other
EDsed301_127:6	are	VBP(VBP)	be
EDsed301_127:7	n't	RB(RB)	not

EDsed301_128:1	yeah	RE(RE)	yeah
EDsed301_128:2	but	CC(CC)	but

EDsed301_129:1	and	CC(CC)	and
EDsed301_129:2	also	RB(RB)	also
EDsed301_129:3	that	DT(DT)	that
EDsed301_129:4	does	VVZ(VVZ)	do
EDsed301_129:5	n't	RB(RB)	not
EDsed301_129:6	mean	VV(VV)	mean
EDsed301_129:7	that	IN(IN)	that
EDsed301_129:8	er	UH(UH)	er
EDsed301_129:9	if	IN(IN)	if
EDsed301_129:10	er	UH(UH)	er
EDsed301_129:11	okay	RE(RE)	okay
EDsed301_129:12	they	PP(PP)	they
EDsed301_129:13	're	VBP(VBP)	be
EDsed301_129:14	producing	VVG(VVG)	produce
EDsed301_129:15	food	NN(NN)	food
EDsed301_129:16	for	IN(IN)	for
EDsed301_129:17	you	PP(PP)	you
EDsed301_129:18	_0	PA(PA)	

EDsed301_130:1	mhm	RE(RE)	mhm

EDsed301_131:1	but	CC(CC)	but
EDsed301_131:2	er	UH(UH)	er
EDsed301_131:3	_0	PA(PA)	
EDsed301_131:4	that	DT(DT)	that
EDsed301_131:5	does	VVZ(VVZ)	do
EDsed301_131:6	n't	RB(RB)	not
EDsed301_131:7	mean	VV(VV)	mean
EDsed301_131:8	that	IN(IN)	that
EDsed301_131:9	the	DT(DT)	the
EDsed301_131:10	other	JJ(JJ)	other
EDsed301_131:11	sectors	NNS(NNS)	sector
EDsed301_131:12	of	IN(IN)	of
EDsed301_131:13	the	DT(DT)	the
EDsed301_131:14	economy	NN(NN)	economy
EDsed301_131:15	are	VBP(VBP)	be
EDsed301_131:16	not	RB(RB)	not
EDsed301_131:17	are	VBP(VBP)	be
EDsed301_131:18	much	RB(RB)	much
EDsed301_131:19	less	RBR(RBR)	less
EDsed301_131:20	important	JJ(JJ)	important

EDsed301_132:1	mhm	RE(RE)	mhm

EDsed301_133:1	well	DM(DM)	well
EDsed301_133:2	_0	PA(PA)	
EDsed301_133:3	other	JJ(JJ)	other
EDsed301_133:4	sectors	NNS(NNS)	sector
EDsed301_133:5	_0	PA(PA)	

EDsed301_134:1	so	DM(DM)	so
EDsed301_134:2	if	IN(IN)	if
EDsed301_134:3	you	PP(PP)	you

EDsed301_135:1	produce	VVP(VVP)	produce
EDsed301_135:2	superfluous	JJ(JJ)	superfluous
EDsed301_135:3	goods	NNS(NNS)	good
EDsed301_135:4	like	IN(IN)	like
EDsed301_135:5	cars	NNS(NNS)	car

EDsed301_136:1	if	IN(IN)	if
EDsed301_136:2	you	PP(PP)	you
EDsed301_136:3	have	VHP(VHP)	have

EDsed301_137:1	if	IN(IN)	if
EDsed301_137:2	you	PP(PP)	you
EDsed301_137:3	have	VHP(VHP)	have
EDsed301_137:4	a	DT(DT)	a
EDsed301_137:5	farmer	NN(NN)	farmer
EDsed301_137:6	and	CC(CC)	and
EDsed301_137:7	you	PP(PP)	you
EDsed301_137:8	do	VVP(VVP)	do
EDsed301_137:9	n't	RB(RB)	not
EDsed301_137:10	have	VH(VH)	have
EDsed301_137:11	like	DM(DM)	like
EDsed301_137:12	a	DT(DT)	a
EDsed301_137:13	er	UH(UH)	er
EDsed301_137:14	a	DT(DT)	a
EDsed301_137:15	factory	NN(NN)	factory
EDsed301_137:16	where	WRB(WRB)	where
EDsed301_137:17	to	TO(TO)	to
EDsed301_137:18	er	UH(UH)	er
EDsed301_137:19	i	PP(PP)	i
EDsed301_137:20	do	VVP(VVP)	do
EDsed301_137:21	n't	RB(RB)	not
EDsed301_137:22	know	VV(VV)	know
EDsed301_137:23	produce	VV(VV)	produce
EDsed301_137:24	all	DT(DT)	all
EDsed301_137:25	kinds	NNS(NNS)	kind
EDsed301_137:26	of	IN(IN)	of
EDsed301_137:27	other	JJ(JJ)	other
EDsed301_137:28	food	NN(NN)	food
EDsed301_137:29	stuff	NN(NN)	stuff
EDsed301_137:30	_0	PA(PA)	

EDsed301_138:1	@@@@	LA(LA)	

EDsed301_139:1	what	WP(WP)	what
EDsed301_139:2	does	VVZ(VVZ)	do
EDsed301_139:3	that	DT(DT)	that
EDsed301_139:4	get	VV(VV)	get
EDsed301_139:5	you	PP(PP)	you
EDsed301_139:6	_0	PA(PA)	

EDsed301_140:1	hm	RE(RE)	hm

EDsed301_141:1	but	CC(CC)	but
EDsed301_141:2	there	EX(EX)	there
EDsed301_141:3	is	VBZ(VBZ)	be
EDsed301_141:4	another	DT(DT)	another
EDsed301_141:5	argument	NN(NN)	argument
EDsed301_141:6	that	PRE(PRE)	that
EDsed301_141:7	er	UH(UH)	er
EDsed301_141:8	i	PP(PP)	i
EDsed301_141:9	i	PP(PP)	i
EDsed301_141:10	read	VVD(VVD)	read
EDsed301_141:11	in	IN(IN)	in
EDsed301_141:12	an	DT(DT)	a
EDsed301_141:13	article	NN(NN)	article
EDsed301_141:14	there	EX(EX)	there
EDsed301_141:15	were	VBD(VBD)	be
EDsed301_141:16	several	JJ(JJ)	several
EDsed301_141:17	interviews	NNS(NNS)	interview
EDsed301_141:18	er	UH(UH)	er
EDsed301_141:19	taken	VVN(VVN)	take
EDsed301_141:20	to	IN(IN)	to
EDsed301_141:21	french	JJ(JJ)	french
EDsed301_141:22	farmers	NNS(NNS)	farmer

EDsed301_142:1	mhm	RE(RE)	mhm

EDsed301_143:1	and	CC(CC)	and
EDsed301_143:2	er	UH(UH)	er
EDsed301_143:3	they	PP(PP)	they
EDsed301_143:4	were	VBD(VBD)	be
EDsed301_143:5	saying	VVG(VVG)	say
EDsed301_143:6	you	PP(DM)	you
EDsed301_143:7	know	VVP(DM)	know
EDsed301_143:8	we	PP(PP)	we
EDsed301_143:9	're	VBP(VBP)	be
EDsed301_143:10	not	RB(RB)	not
EDsed301_143:11	only	RB(RB)	only
EDsed301_143:12	just	RB(RB)	just
EDsed301_143:13	producing	VVG(VVG)	produce
EDsed301_143:14	food	NN(NN)	food
EDsed301_143:15	but	CC(CC)	but
EDsed301_143:16	we	PP(PP)	we
EDsed301_143:17	're	VBP(VBP)	be
EDsed301_143:18	al-	XX(XX)	
EDsed301_143:19	we	PP(PP)	we
EDsed301_143:20	're	VBP(VBP)	be
EDsed301_143:21	also	RB(RB)	also
EDsed301_143:22	supporting	VVG(VVG)	support
EDsed301_143:23	the	DT(DT)	the
EDsed301_143:24	p_touristic	PVC(JJ)	
EDsed301_143:25	industry	NN(NN)	industry
EDsed301_143:26	in	IN(IN)	in
EDsed301_143:27	france	NP(NP)	france
EDsed301_143:28	because	IN(IN)	because
EDsed301_143:29	rural	JJ(JJ)	rural
EDsed301_143:30	tourism	NN(NN)	tourism
EDsed301_143:31	is	VBZ(VBZ)	be
EDsed301_143:32	based	JJ(JJ)	based
EDsed301_143:33	on	IN(IN)	on
EDsed301_143:34	visiting	VVG(VVG)	visit
EDsed301_143:35	our	PP$(PP$)	we
EDsed301_143:36	beautiful	JJ(JJ)	beautiful
EDsed301_143:37	farms	NNS(NNS)	farm
EDsed301_143:38	with	IN(IN)	with
EDsed301_143:39	our	PP$(PP$)	we
EDsed301_143:40	with	IN(IN)	with
EDsed301_143:41	our	PP$(PP$)	we
EDsed301_143:42	beautiful	JJ(JJ)	beautiful
EDsed301_143:43	cows	NNS(NNS)	cow
EDsed301_143:44	and	CC(CC)	and
EDsed301_143:45	so	RB(RB)	so
EDsed301_143:46	on	RB(RB)	on
EDsed301_143:47	and	CC(CC)	and
EDsed301_143:48	people	NNS(NNS)	people
EDsed301_143:49	have	VHP(VHP)	have
EDsed301_143:50	fun	NN(NN)	fun
EDsed301_143:51	and	CC(CC)	and
EDsed301_143:52	@	LA(LA)	
EDsed301_143:53	if	IN(IN)	if
EDsed301_143:54	you	PP(PP)	you
EDsed301_143:55	take	VVP(VVP)	take
EDsed301_143:56	our	PP$(PP$)	we
EDsed301_143:57	subsidies	NNS(NNS)	subsidy
EDsed301_143:58	away	RB(RB)	away
EDsed301_143:59	from	IN(IN)	from
EDsed301_143:60	us	PP(PP)	we
EDsed301_143:61	we	PP(PP)	we
EDsed301_143:62	wo	MD(MD)	will
EDsed301_143:63	n't	RB(RB)	not
EDsed301_143:64	be	VB(VB)	be
EDsed301_143:65	able	JJ(JJ)	able
EDsed301_143:66	to	TO(TO)	to
EDsed301_143:67	survive	VV(VV)	survive
EDsed301_143:68	and	CC(CC)	and
EDsed301_143:69	therefore	RB(RB)	therefore
EDsed301_143:70	tourism	NN(NN)	tourism
EDsed301_143:71	in	IN(IN)	in
EDsed301_143:72	france	NP(NP)	france
EDsed301_143:73	will	MD(MD)	will
EDsed301_143:74	be	VB(VB)	be
EDsed301_143:75	severely	RB(RB)	severely
EDsed301_143:76	affected	VVN(VVN)	affect

EDsed301_144:1	hm	RE(RE)	hm

EDsed301_145:1	@@	LA(LA)	

EDsed301_146:1	right	DM(DM)	right
EDsed301_146:2	right	DM(DM)	right
EDsed301_146:3	right	DM(DM)	right

EDsed301_147:1	@@	LA(LA)	

EDsed301_148:1	yes	RE(RE)	yes

EDsed301_149:1	for	RB(RB)	for
EDsed301_149:2	sure	RB(RB)	sure

EDsed301_150:1	it	PP(PP)	it
EDsed301_150:2	's	VBS(VBS)	be
EDsed301_150:3	it	PP(PP)	it
EDsed301_150:4	's	VBS(VBS)	be
EDsed301_150:5	a	DT(DT)	a
EDsed301_150:6	modern	JJ(JJ)	modern
EDsed301_150:7	argument	NN(NN)	argument
EDsed301_150:8	i	PP(PP)	i
EDsed301_150:9	i-	XX(XX)	
EDsed301_150:10	it	PP(PP)	it
EDsed301_150:11	would	MD(MD)	will
EDsed301_150:12	n't	RB(RB)	not
EDsed301_150:13	have	VH(VH)	have
EDsed301_150:14	been	VBN(VBN)	be
EDsed301_150:15	made	VVN(VVN)	make
EDsed301_150:16	in	IN(IN)	in
EDsed301_150:17	the	DT(DT)	the
EDsed301_150:18	nineteen	CD(CD)	nineteen
EDsed301_150:19	sixties	NNS(NNS)	sixty

EDsed301_151:1	hm	RE(RE)	hm

EDsed301_152:1	erm	UH(UH)	erm
EDsed301_152:2	it	PP(PP)	it
EDsed301_152:3	er	UH(UH)	er
EDsed301_152:4	shows	VVZ(VVZ)	show
EDsed301_152:5	some	DT(DT)	some
EDsed301_152:6	sort	NN(NN)	sort
EDsed301_152:7	of	IN(IN)	of
EDsed301_152:8	learning	VVG(NN)	learn/learning
EDsed301_152:9	er	UH(UH)	er
EDsed301_152:10	on	IN(IN)	on
EDsed301_152:11	the	DT(DT)	the
EDsed301_152:12	part	NN(NN)	part
EDsed301_152:13	of	IN(IN)	of
EDsed301_152:14	french	JJ(JJ)	french
EDsed301_152:15	farmers	NNS(NNS)	farmer
EDsed301_152:16	er	UH(UH)	er
EDsed301_152:17	and	CC(CC)	and
EDsed301_152:18	i	PP(PP)	i
EDsed301_152:19	and	CC(CC)	and
EDsed301_152:20	i	PP(PP)	i
EDsed301_152:21	we	PP(PP)	we
EDsed301_152:22	we	PP(PP)	we
EDsed301_152:23	we	PP(PP)	we
EDsed301_152:24	sort	RB(RB)	sort
EDsed301_152:25	of	RB(RB)	of
EDsed301_152:26	we	PP(PP)	we
EDsed301_152:27	we	PP(PP)	we
EDsed301_152:28	turn	VVP(VVP)	turn
EDsed301_152:29	to	IN(IN)	to
EDsed301_152:30	this	DT(DT)	this
EDsed301_152:31	er	UH(UH)	er
EDsed301_152:32	_0	PA(PA)	

EDsed301_153:1	@@@	LA(LA)	

EDsed301_154:1	@@	LA(LA)	

EDsed301_155:1	in	IN(IN)	in
EDsed301_155:2	ten	CD(CD)	ten
EDsed301_155:3	minutes	NNS(NNS)	minute
EDsed301_155:4	or	CC(CC)	or
EDsed301_155:5	so	RB(RB)	so
EDsed301_155:6	_0	PA(PA)	
EDsed301_155:7	er	UH(UH)	er
EDsed301_155:8	because	IN(IN)	because
EDsed301_155:9	er	UH(UH)	er
EDsed301_155:10	we	PP(PP)	we
EDsed301_155:11	all	DT(DT)	all
EDsed301_155:12	know	VVP(VVP)	know
EDsed301_155:13	that	IN(IN)	that
EDsed301_155:14	the	DT(DT)	the
EDsed301_155:15	cap	NN(NN)	cap
EDsed301_155:16	_0	PA(PA)	
EDsed301_155:17	er	UH(UH)	er
EDsed301_155:18	was	VBD(VBD)	be
EDsed301_155:19	reformed	VVN(VVN)	reform
EDsed301_155:20	over	IN(IN)	over
EDsed301_155:21	the	DT(DT)	the
EDsed301_155:22	years	NNS(NNS)	year
EDsed301_155:23	and	CC(CC)	and
EDsed301_155:24	er	UH(UH)	er
EDsed301_155:25	was	VBD(VBD)	be
EDsed301_155:26	reformed	VVN(VVN)	reform
EDsed301_155:27	in	IN(IN)	in
EDsed301_155:28	such	PDT(PDT)	such
EDsed301_155:29	a	DT(DT)	a
