PRint595_1:1	may	MD(MD)	may
PRint595_142:14	west	NN(NN)	west
PRint595_142:15	germany	NP(NP)	germany
PRint595_142:16	xxx	UNI(UNI)	

PRint595_143:1	yah	RE(RE)	yah
PRint595_143:2	yah	RE(RE)	yah
PRint595_143:3	_0	PA(PA)	
PRint595_143:4	i	PP(DM)	i
PRint595_143:5	see	VVP(DM)	see
PRint595_143:6	i	PP(DM)	i
PRint595_143:7	see	VVP(DM)	see

PRint595_144:1	er	UH(UH)	er

PRint595_145:1	mhm	RE(RE)	mhm

PRint595_146:1	can	MD(MD)	can
PRint595_146:2	i	PP(PP)	i
PRint595_146:3	ask	VV(VV)	ask
PRint595_146:4	one	CD(CD)	one
PRint595_146:5	question	NN(NN)	question

PRint595_147:1	yah	RE(RE)	yah
PRint595_147:2	of	RB(RB)	of
PRint595_147:3	course	RB(RB)	course

PRint595_148:1	is	VBZ(VBZ)	be
PRint595_148:2	it	PP(PP)	it
PRint595_148:3	secure	JJ(JJ)	secure
PRint595_148:4	to	TO(TO)	to
PRint595_148:5	_0	PA(PA)	
PRint595_148:6	visit	VV(VV)	visit
PRint595_148:7	the	DT(DT)	the
PRint595_148:8	city	NN(NN)	city
PRint595_148:9	center	NN(NN)	center
PRint595_148:10	in	IN(IN)	in
PRint595_148:11	in	IN(IN)	in
PRint595_148:12	about	RB(RB)	about
PRint595_148:13	ten	CD(CD)	ten
PRint595_148:14	o'clock	RB(RB)	o'clock
PRint595_148:15	in	IN(IN)	in
PRint595_148:16	the	DT(DT)	the
PRint595_148:17	night	NN(NN)	night
PRint595_148:18	_0	PA(PA)	

PRint595_149:1	if	IN(IN)	if
PRint595_149:2	it	PP(PP)	it
PRint595_149:3	is	VBZ(VBZ)	be
PRint595_149:4	insecure	JJ(JJ)	insecure
PRint595_149:5	_0	PA(PA)	

PRint595_150:1	it	PP(PP)	it
PRint595_150:2	it	PP(PP)	it
PRint595_150:3	it	PP(PP)	it
PRint595_150:4	_0	PA(PA)	
PRint595_150:5	it	PP(PP)	it
PRint595_150:6	's	VBS(VBS)	be
PRint595_150:7	insecure	JJ(JJ)	insecure
PRint595_150:8	to	TO(TO)	to
PRint595_150:9	visit	VV(VV)	visit
PRint595_150:10	the	DT(DT)	the
PRint595_150:11	city	NN(NN)	city
PRint595_150:12	center	NN(NN)	center
PRint595_150:13	_0	PA(PA)	
PRint595_150:14	in	IN(IN)	in
PRint595_150:15	the	DT(DT)	the
PRint595_150:16	night	NN(NN)	night
PRint595_150:17	_0	PA(PA)	

PRint595_151:1	@@	LA(LA)	
PRint595_151:2	x	UNI(UNI)	

PRint595_152:1	it	PP(PP)	it
PRint595_152:2	is	VBZ(VBZ)	be
PRint595_152:3	secure	JJ(JJ)	secure

PRint595_153:1	yeah	RE(RE)	yeah

PRint595_154:1	yes	RE(RE)	yes

PRint595_155:1	xx	UNI(UNI)	

PRint595_156:1	@	LA(LA)	
PRint595_156:2	_0	PA(PA)	
PRint595_156:3	@@@@@@@	LA(LA)	

PRint595_157:1	definitely	RB(RB)	definitely

PRint595_158:1	very	RB(RB)	very
PRint595_158:2	fine	JJ(JJ)	fine

PRint595_159:1	definitely	RB(RB)	definitely

PRint595_160:1	no	RE(RE)	no
PRint595_160:2	definitely	RB(RB)	definitely
PRint595_160:3	_0	PA(PA)	
PRint595_160:4	vienna	NP(NP)	vienna
PRint595_160:5	i	PP(PP)	i
PRint595_160:6	think	VVP(VVP)	think
PRint595_160:7	is	VBZ(VBZ)	be
PRint595_160:8	one	CD(CD)	one
PRint595_160:9	of	IN(IN)	of
PRint595_160:10	the	DT(DT)	the
PRint595_160:11	most	RBS(RBS)	most
PRint595_160:12	_0	PA(PA)	
PRint595_160:13	safe	JJ(JJ)	safe
PRint595_160:14	cities	NNS(NNS)	city
PRint595_160:15	_0	PA(PA)	

PRint595_161:1	xx	UNI(UNI)	

PRint595_162:1	in	IN(IN)	in
PRint595_162:2	_0	PA(PA)	
PRint595_162:3	in	IN(IN)	in
PRint595_162:4	europe	NP(NP)	europe

PRint595_163:1	in	IN(IN)	in
PRint595_163:2	euro-	XX(XX)	

PRint595_164:1	yah	RE(RE)	yah

PRint595_165:1	ah	UH(UH)	ah
PRint595_165:2	okay	RE(RE)	okay

PRint595_166:1	xx	UNI(UNI)	

PRint595_167:1	you	PP(PP)	you
PRint595_167:2	do	VVP(VVP)	do
PRint595_167:3	n't	RB(RB)	not
PRint595_167:4	_0	PA(PA)	
PRint595_167:5	no	DT(DT)	no
PRint595_167:6	problems	NNS(NNS)	problem
PRint595_167:7	at	RB(RB)	at
PRint595_167:8	all	RB(RB)	all
PRint595_167:9	in	IN(IN)	in
PRint595_167:10	vienna	NP(NP)	vienna

PRint595_168:1	germany	NP(NP)	germany
PRint595_168:2	also	RB(RB)	also

PRint595_169:1	yah	RE(RE)	yah

PRint595_170:1	yeah	RE(RE)	yeah
PRint595_170:2	_0	PA(PA)	
PRint595_170:3	yeah	RE(RE)	yeah
PRint595_170:4	yeah	RE(RE)	yeah
PRint595_170:5	_0	PA(PA)	
PRint595_170:6	but	CC(CC)	but
PRint595_170:7	i	PP(PP)	i
PRint595_170:8	yeah	RE(RE)	yeah
PRint595_170:9	_0	PA(PA)	

PRint595_171:1	yeah	RE(RE)	yeah
PRint595_171:2	_0	PA(PA)	
PRint595_171:3	he	PP(PP)	he
PRint595_171:4	came	VVD(VVD)	come
PRint595_171:5	from	IN(IN)	from
PRint595_171:6	_0	PA(PA)	
PRint595_171:7	a_[place12]	NP(NP)	
PRint595_171:8	_0	PA(PA)	
PRint595_171:9	@@@@@	LA(LA)	

PRint595_172:1	not	RB(RB)	not
PRint595_172:2	a_[place12]	NP(NP)	

PRint595_173:1	@@@@@@@@	LA(LA)	

PRint595_174:1	not	RB(RB)	not
PRint595_174:2	from	IN(IN)	from
PRint595_174:3	a_[place12]	NP(NP)	

PRint595_175:1	okay	RE(RE)	okay

PRint595_176:1	@@@@@@@@	LA(LA)	

PRint595_177:1	a_[place13]-	XX(XX)	

PRint595_178:1	that	DT(DT)	that
PRint595_178:2	's	VBS(VBS)	be
PRint595_178:3	why	WRB(WRB)	why
PRint595_178:4	he	PP(PP)	he
PRint595_178:5	's	VBS(VBS)	be
PRint595_178:6	a	RB(RB)	a
PRint595_178:7	bit	RB(RB)	bit
PRint595_178:8	afraid	JJ(JJ)	afraid

PRint595_179:1	@@@	LA(LA)	

PRint595_180:1	@@@	LA(LA)	

PRint595_181:1	no	RE(RE)	no
PRint595_181:2	i	PP(PP)	i
PRint595_181:3	_0	PA(PA)	
PRint595_181:4	come	VVP(VVP)	come
PRint595_181:5	from	IN(IN)	from
PRint595_181:6	a_[place13]-	XX(XX)	
PRint595_181:7	_0	PA(PA)	

PRint595_182:1	a_[place13]	NP(NP)	
PRint595_182:2	university	NN(NN)	university

PRint595_183:1	a_[place13]	NP(NP)	
PRint595_183:2	university	NN(NN)	university

PRint595_184:1	a_[place13]	NP(NP)	
PRint595_184:2	university	NN(NN)	university
PRint595_184:3	yeah	RE(RE)	yeah
PRint595_184:4	_0	PA(PA)	

PRint595_185:1	oh	UH(UH)	oh
PRint595_185:2	nice	JJ(JJ)	nice
PRint595_185:3	_0	PA(PA)	
PRint595_185:4	wha-	XX(XX)	
PRint595_185:5	wh-	XX(XX)	
PRint595_185:6	did	VVD(VVD)	do
PRint595_185:7	you	PP(PP)	you
PRint595_185:8	_0	PA(PA)	

PRint595_186:1	haeh	UH(UH)	haeh

PRint595_187:1	give	VV(VV)	give
PRint595_187:2	a	DT(DT)	a
PRint595_187:3	_0	PA(PA)	
PRint595_187:4	a	DT(DT)	a
PRint595_187:5	speech	NN(NN)	speech
PRint595_187:6	there	RB(RB)	there
PRint595_187:7	as	RB(RB)	as
PRint595_187:8	well	RB(RB)	well
PRint595_187:9	or	CC(CC)	or
PRint595_187:10	did	VVD(VVD)	do
PRint595_187:11	you	PP(PP)	you
PRint595_187:12	_1	PA(PA)	
PRint595_187:13	do	VV(VV)	do
PRint595_187:14	research	NN(NN)	research
PRint595_187:15	there	RB(RB)	there
PRint595_187:16	or	CC(CC)	or

PRint595_188:1	i	PP(PP)	i

PRint595_189:1	er	UH(UH)	er
PRint595_189:2	_0	PA(PA)	
PRint595_189:3	do	VV(VV)	do
PRint595_189:4	research	NN(NN)	research
PRint595_189:5	i	PP(PP)	i
PRint595_189:6	'm	VBP(VBP)	be
PRint595_189:7	a	DT(DT)	a
PRint595_189:8	a	DT(DT)	a
PRint595_189:9	s_phd	NN(NN)	s_phd
PRint595_189:10	student	NN(NN)	student
PRint595_189:11	there	RB(RB)	there
PRint595_189:12	_1	PA(PA)	

PRint595_190:1	at	IN(IN)	at
PRint595_190:2	a_[PLACE13]	NP(NP)	
PRint595_190:3	university	NN(NN)	university
PRint595_190:4	_0	PA(PA)	

PRint595_191:1	a_[place13]	NP(NP)	
PRint595_191:2	university	NN(NN)	university
PRint595_191:3	_0	PA(PA)	

PRint595_192:1	oh	UH(UH)	oh
PRint595_192:2	nice	JJ(JJ)	nice
PRint595_192:3	_0	PA(PA)	

PRint595_193:1	it	PP(PP)	it
PRint595_193:2	's	VBS(VBS)	be
PRint595_193:3	al-	XX(XX)	
PRint595_193:4	all	JJ(JJ)	all
PRint595_193:5	right	JJ(JJ)	right
PRint595_193:6	_0	PA(PA)	

PRint595_194:1	very	RB(RB)	very
PRint595_194:2	nice	JJ(JJ)	nice

PRint595_195:1	it-	XX(XX)	
PRint595_195:2	_0	PA(PA)	
PRint595_195:3	it	PP(PP)	it
PRint595_195:4	's	VBS(VBS)	be
PRint595_195:5	not	RB(RB)	not
PRint595_195:6	very	RB(RB)	very
PRint595_195:7	good	JJ(JJ)	good
PRint595_195:8	university	NN(NN)	university
PRint595_195:9	it	PP(PP)	it
PRint595_195:10	's	VBS(VBS)	be
PRint595_195:11	_0	PA(PA)	

PRint595_196:1	when	WRB(WRB)	when

PRint595_197:1	that	DT(DT)	that
PRint595_197:2	's	VBS(VBS)	be
PRint595_197:3	_0	PA(PA)	
PRint595_197:4	just	RB(RB)	just
PRint595_197:5	_0	PA(PA)	
PRint595_197:6	it	PP(PP)	it
PRint595_197:7	's	VBS(VBS)	be
PRint595_197:8	just	RB(RB)	just
PRint595_197:9	so	DM(DM)/RB(RB)	so
PRint595_197:10	so	DM(DM)/RB(RB)	so
PRint595_197:11	_0	PA(PA)	
PRint595_197:12	in	IN(IN)	in
PRint595_197:13	non-	XX(XX)	
PRint595_197:14	xx	UNI(UNI)	
PRint595_197:15	very	RB(RB)	very
PRint595_197:16	famous	JJ(JJ)	famous
PRint595_197:17	university	NN(NN)	university
PRint595_197:18	_1	PA(PA)	

PRint595_198:1	in-	XX(XX)	
PRint595_198:2	say	VV(VV)	say
PRint595_198:3	again	RB(RB)	again
PRint595_198:4	_0	PA(PA)	

PRint595_199:1	the	DT(DT)	the
PRint595_199:2	a_[place13]	NP(NP)	
PRint595_199:3	university	NN(NN)	university
PRint595_199:4	is	VBZ(VBZ)	be
PRint595_199:5	just	RB(RB)	just
PRint595_199:6	so	DM(DM)/RB(RB)	so
PRint595_199:7	so	DM(DM)/RB(RB)	so
PRint595_199:8	it	PP(PP)	it
PRint595_199:9	's	VBS(VBS)	be
PRint595_199:10	not	RB(RB)	not
PRint595_199:11	_0	PA(PA)	
PRint595_199:12	er	UH(UH)	er
PRint595_199:13	it	PP(PP)	it
PRint595_199:14	it	PP(PP)	it
PRint595_199:15	not	RB(RB)	not
PRint595_199:16	of	IN(IN)	of
PRint595_199:17	the	DT(DT)	the
PRint595_199:18	er	UH(UH)	er
PRint595_199:19	the	DT(DT)	the
PRint595_199:20	the	DT(DT)	the
PRint595_199:21	the	DT(DT)	the
PRint595_199:22	p_toppest	PVC(JJS)	
PRint595_199:23	ones	NNS(NNS)	one
PRint595_199:24	_0	PA(PA)	

PRint595_200:1	yeah	RE(RE)	yeah

PRint595_201:1	in	IN(IN)	in
PRint595_201:2	england	NP(NP)	england
PRint595_201:3	_0	PA(PA)	

PRint595_202:1	yah	RE(RE)	yah

PRint595_203:1	it	PP(PP)	it
PRint595_203:2	's	VBS(VBS)	be
PRint595_203:3	just	RB(RB)	just
PRint595_203:4	in	IN(IN)	in
PRint595_203:5	the	DT(DT)	the
PRint595_203:6	middle	NN(NN)	middle
PRint595_203:7	i	PP(PP)	i
PRint595_203:8	think	VVP(VVP)	think
PRint595_203:9	_1	PA(PA)	

PRint595_204:1	yah	RE(RE)	yah

PRint595_205:1	yah	RE(RE)	yah
PRint595_205:2	yah	RE(RE)	yah
PRint595_205:3	_1	PA(PA)	
PRint595_205:4	i	PP(PP)	i
PRint595_205:5	've	VHP(VHP)	have
PRint595_205:6	been	VBN(VBN)	be
PRint595_205:7	studying	VVG(VVG)	study
PRint595_205:8	at	IN(IN)	at
PRint595_205:9	the	DT(DT)	the
PRint595_205:10	university	NP(NP)	university
PRint595_205:11	of	NP(NP)	of
PRint595_205:12	a_[place14]	NP(NP)	
PRint595_205:13	_1	PA(PA)	

PRint595_206:1	ah	UH(UH)	ah

PRint595_207:1	ah	UH(UH)	ah

PRint595_208:1	last	JJ(JJ)	last
PRint595_208:2	semester	NN(NN)	semester
PRint595_208:3	_1	PA(PA)	

PRint595_209:1	there	EX(EX)	there
PRint595_209:2	are	VBP(VBP)	be
PRint595_209:3	a	DT(DT)	a
PRint595_209:4	lot	NN(NN)	lot
PRint595_209:5	of	IN(IN)	of
PRint595_209:6	chinese	JJ(JJ)	chinese
PRint595_209:7	people	NNS(NNS)	people
PRint595_209:8	there	RB(RB)	there
PRint595_209:9	_1	PA(PA)	

PRint595_210:1	that	DT(DT)	that
PRint595_210:2	's	VBS(VBS)	be
PRint595_210:3	right	JJ(JJ)	right
PRint595_210:4	_0	PA(PA)	
PRint595_210:5	that	DT(DT)	that
PRint595_210:6	's	VBS(VBS)	be
PRint595_210:7	right	JJ(JJ)	right
PRint595_210:8	hh	BR(BR)	
PRint595_210:9	but	CC(CC)	but
PRint595_210:10	not	RB(RB)	not
PRint595_210:11	at	IN(IN)	at
PRint595_210:12	the	DT(DT)	the
PRint595_210:13	_0	PA(PA)	

PRint595_211:1	yeah	RE(RE)	yeah

PRint595_212:1	i	PP(PP)	i
PRint595_212:2	've	VHP(VHP)	have
PRint595_212:3	been	VBN(VBN)	be
PRint595_212:4	at	IN(IN)	at
PRint595_212:5	the	DT(DT)	the
PRint595_212:6	a_[place1]	NP(NP)	
PRint595_212:7	_0	PA(PA)	
PRint595_212:8	as	IN(IN)	as
PRint595_212:9	i	PP(PP)	i
PRint595_212:10	do	VVP(VVP)	do
PRint595_212:11	xx	UNI(UNI)	
PRint595_212:12	studies	NNS(NNS)	study
PRint595_212:13	but	CC(CC)	but
PRint595_212:14	there	EX(EX)	there
PRint595_212:15	have	VHP(VHP)	have
PRint595_212:16	n't	RB(RB)	not
PRint595_212:17	been	VBN(VBN)	be
PRint595_212:18	_0	PA(PA)	

PRint595_213:1	ah	UH(UH)	ah

PRint595_214:1	many	JJ(JJ)	many
PRint595_214:2	chinese	JJ(JJ)	chinese
PRint595_214:3	people	NNS(NNS)	people
PRint595_214:4	but	CC(CC)	but
PRint595_214:5	i	PP(PP)	i
PRint595_214:6	had	VHD(VHD)	have
PRint595_214:7	a	DT(DT)	a
PRint595_214:8	friend	NN(NN)	friend
PRint595_214:9	_0	PA(PA)	
PRint595_214:10	who	PRE(PRE)	who
PRint595_214:11	did	VVD(VVD)	do
PRint595_214:12	er	UH(UH)	er
PRint595_214:13	_1	PA(PA)	
PRint595_214:14	what	WP(WP)	what
PRint595_214:15	did	VVD(VVD)	do
PRint595_214:16	she	PP(PP)	she
PRint595_214:17	do	VV(VV)	do
PRint595_214:18	exactly	RB(RB)	exactly
PRint595_214:19	_0	PA(PA)	
PRint595_214:20	some	DT(DT)	some
PRint595_214:21	kind	NN(NN)	kind
PRint595_214:22	of	IN(IN)	of
PRint595_214:23	business	NN(NN)	business
PRint595_214:24	_0	PA(PA)	

PRint595_215:1	hm	RE(RE)	hm

PRint595_216:1	thing	NN(NN)	thing
PRint595_216:2	_0	PA(PA)	

PRint595_217:1	hm	RE(RE)	hm

PRint595_218:1	i	PP(PP)	i
PRint595_218:2	do	VVP(VVP)	do
PRint595_218:3	n't	RB(RB)	not
PRint595_218:4	know	VV(VV)	know
PRint595_218:5	exactly	RB(RB)	exactly

PRint595_219:1	yah	RE(RE)	yah

PRint595_220:1	and	CC(CC)	and
PRint595_220:2	she	PP(PP)	she
PRint595_220:3	said	VVD(VVD)	say
PRint595_220:4	that	DT(DT)	that

PRint595_221:1	finance	NN(NN)	finance
PRint595_221:2	_1	PA(PA)	

PRint595_222:1	yeah	RE(RE)	yeah
PRint595_222:2	something	NN(NN)	something
PRint595_222:3	like	IN(IN)	like
PRint595_222:4	that	DT(DT)	that
PRint595_222:5	_0	PA(PA)	

PRint595_223:1	yeah	RE(RE)	yeah
PRint595_223:2	finance	NN(NN)	finance
PRint595_223:3	_0	PA(PA)	
PRint595_223:4	yeah	RE(RE)	yeah

PRint595_224:1	yah	RE(RE)	yah
PRint595_224:2	i	PP(PP)	i
PRint595_224:3	do	VVP(VVP)	do
PRint595_224:4	n't	RB(RB)	not
PRint595_224:5	know	VV(VV)	know
PRint595_224:6	exactly	RB(RB)	exactly
PRint595_224:7	what	WP(WP)	what
PRint595_224:8	it	PP(PP)	it
PRint595_224:9	was	VBD(VBD)	be
PRint595_224:10	called	VVN(VVN)	call
PRint595_224:11	_1	PA(PA)	

PRint595_225:1	hh	BR(BR)	
PRint595_225:2	in	IN(IN)	in
PRint595_225:3	fact	NN(NN)	fact
PRint595_225:4	there	EX(EX)	there
PRint595_225:5	are	VBP(VBP)	be
PRint595_225:6	a	DT(DT)	a
PRint595_225:7	lot	NN(NN)	lot
PRint595_225:8	of	IN(IN)	of
PRint595_225:9	chinese	JJ(JJ)	chinese
PRint595_225:10	people	NNS(NNS)	people
PRint595_225:11	in	IN(IN)	in
PRint595_225:12	england	NP(NP)	england
PRint595_225:13	_0	PA(PA)	

PRint595_226:1	xx	UNI(UNI)	

PRint595_227:1	but	CC(CC)	but
PRint595_227:2	it	PP(PP)	it
PRint595_227:3	is	VBZ(VBZ)	be
PRint595_227:4	very	RB(RB)	very
PRint595_227:5	difficult	JJ(JJ)	difficult
PRint595_227:6	for	IN(IN)	for
PRint595_227:7	me	PP(PP)	i
PRint595_227:8	to	TO(TO)	to
PRint595_227:9	find	VV(VV)	find
PRint595_227:10	any	DT(DT)	any
PRint595_227:11	_0	PA(PA)	
PRint595_227:12	chinese	JJ(JJ)	chinese
PRint595_227:13	people	NNS(NNS)	people
PRint595_227:14	in	IN(IN)	in
PRint595_227:15	_0	PA(PA)	
PRint595_227:16	vienna	NP(NP)	vienna
PRint595_227:17	_0	PA(PA)	

PRint595_228:1	@@@	LA(LA)	
PRint595_228:2	_0	PA(PA)	

PRint595_229:1	but	CC(CC)	but
PRint595_229:2	that	DT(DT)	that
PRint595_229:3	's	VBS(VBS)	be
PRint595_229:4	not	RB(RB)	not
PRint595_229:5	true	JJ(JJ)	true
PRint595_229:6	i	PP(PP)	i
PRint595_229:7	would	MD(MD)	will
PRint595_229:8	say	VV(VV)	say
PRint595_229:9	_1	PA(PA)	
PRint595_229:10	hh	BR(BR)	
PRint595_229:11	but	CC(CC)	but
PRint595_229:12	most	JJS(JJS)	most

PRint595_230:1	yah	RE(RE)	yah
PRint595_230:2	there	EX(EX)	there
PRint595_230:3	is	VBZ(VBZ)	be
PRint595_230:4	many	JJ(JJ)	many
PRint595_230:5	chinese	JJ(JJ)	chinese
PRint595_230:6	restaurant	NN(NNS)	restaurant
PRint595_230:7	i	PP(PP)	i
PRint595_230:8	think	VVP(VVP)	think
PRint595_230:9	_0	PA(PA)	

PRint595_231:1	@	LA(LA)	

PRint595_232:1	yeah	RE(RE)	yeah
PRint595_232:2	chinese	JJ(JJ)/NP(NP)	chinese
PRint595_232:3	xx	UNI(UNI)	
PRint595_232:4	x	UNI(UNI)	
PRint595_232:5	xx	UNI(UNI)	

PRint595_233:1	@	LA(LA)	
PRint595_233:2	i	PP(PP)	i
PRint595_233:3	just	RB(RB)	just
PRint595_233:4	passed	VVD(VVD)	pass
PRint595_233:5	_0	PA(PA)	
PRint595_233:6	three	CD(CD)	three
PRint595_233:7	of	IN(IN)	of
PRint595_233:8	them	PP(PP)	they
PRint595_233:9	@@@	LA(LA)	
PRint595_233:10	in	IN(IN)	in
PRint595_233:11	one	CD(CD)	one
PRint595_233:12	street	NN(NN)	street
PRint595_233:13	_0	PA(PA)	

PRint595_234:1	x	UNI(UNI)	
PRint595_234:2	markets	NNS(NNS)	market

PRint595_235:1	yeah	RE(RE)	yeah
PRint595_235:2	_1	PA(PA)	
PRint595_235:3	yeah	RE(RE)	yeah

PRint595_236:1	yeah	RE(RE)	yeah
PRint595_236:2	yeah	RE(RE)	yeah
PRint595_236:3	that	DT(DT)	that
PRint595_236:4	's	VBS(VBS)	be
PRint595_236:5	true	JJ(JJ)	true
PRint595_236:6	_0	PA(PA)	
PRint595_236:7	that	DT(DT)	that
PRint595_236:8	's	VBS(VBS)	be
PRint595_236:9	true	JJ(JJ)	true
PRint595_236:10	_0	PA(PA)	
PRint595_236:11	but	CC(CC)	but
PRint595_236:12	mo-	XX(XX)	
PRint595_236:13	_0	PA(PA)	
PRint595_236:14	er	UH(UH)	er
PRint595_236:15	but	CC(CC)	but
PRint595_236:16	you	PP(PP)	you
PRint595_236:17	_0	PA(PA)	
PRint595_236:18	you	PP(PP)	you
PRint595_236:19	're	VBP(VBP)	be
PRint595_236:20	right	JJ(JJ)	right
PRint595_236:21	probably	RB(RB)	probably
PRint595_236:22	in	IN(IN)	in
PRint595_236:23	summer	NN(NN)	summer
PRint595_236:24	there	EX(EX)	there
PRint595_236:25	are	VBP(VBP)	be
PRint595_236:26	mo-	XX(XX)	
PRint595_236:27	more	JJR(JJR)	more
PRint595_236:28	chinese	JJ(JJ)	chinese
PRint595_236:29	people	NNS(NNS)	people
PRint595_236:30	_1	PA(PA)	
PRint595_236:31	especially	RB(RB)	especially
PRint595_236:32	tourists	NNS(NNS)	tourist
PRint595_236:33	hh	BR(BR)	
PRint595_236:34	but	CC(CC)	but
PRint595_236:35	people	NNS(NNS)	people
PRint595_236:36	studying	VVG(VVG)	study
PRint595_236:37	here	RB(RB)	here
PRint595_236:38	_0	PA(PA)	

PRint595_237:1	tourist	NN(NN)	tourist
PRint595_237:2	yeah	RE(RE)	yeah

PRint595_238:1	chinese	JJ(JJ)	chinese
PRint595_238:2	people	NNS(NNS)	people
PRint595_238:3	studying	VVG(VVG)	study
PRint595_238:4	here	RB(RB)	here
PRint595_238:5	_2	PA(PA)	
PRint595_238:6	not	RB(RB)	not
PRint595_238:7	not	RB(RB)	not
PRint595_238:8	so	RB(RB)	so
PRint595_238:9	many	JJ(JJ)	many

PRint595_239:1	non-	XX(XX)	
PRint595_239:2	_0	PA(PA)	
PRint595_239:3	non-	XX(XX)	
PRint595_239:4	xx	UNI(UNI)	
PRint595_239:5	_0	PA(PA)	

PRint595_240:1	no	RE(RE)	no
PRint595_240:2	_0	PA(PA)	
PRint595_240:3	that	DT(DT)	that
PRint595_240:4	's	VBS(VBS)	be
PRint595_240:5	right	JJ(JJ)	right

PRint595_241:1	but	CC(CC)	but
PRint595_241:2	in	IN(IN)	in
PRint595_241:3	a_[place11]	NP(NP)	
PRint595_241:4	now	RB(RB)	now
PRint595_241:5	is	VBZ(VBZ)	be
PRint595_241:6	_0	PA(PA)	
PRint595_241:7	er	UH(UH)	er

PRint595_242:1	in	IN(IN)	in

PRint595_243:1	growing	VVG(VVG)	grow
PRint595_243:2	up	RP(RP)	up
PRint595_243:3	_0	PA(PA)	
PRint595_243:4	in	IN(IN)	in
PRint595_243:5	a_[place11]	NP(NP)	
PRint595_243:6	_1	PA(PA)	

PRint595_244:1	in	IN(IN)	in
PRint595_244:2	a_[place11]	NP(NP)	
PRint595_244:3	_0	PA(PA)	
PRint595_244:4	it	PP(PP)	it
PRint595_244:5	's	VBS(VBS)	be
PRint595_244:6	it	PP(PP)	it
PRint595_244:7	's	VBS(VBS)	be
PRint595_244:8	growing	VVG(VVG)	grow
PRint595_244:9	up	RP(RP)	up
PRint595_244:10	_0	PA(PA)	

PRint595_245:1	yeah	RE(RE)	yeah

PRint595_246:1	more	JJR(JJR)	more
PRint595_246:2	chinese	JJ(JJ)	chinese
PRint595_246:3	people	NNS(NNS)	people

PRint595_247:1	yeah	RE(RE)	yeah

PRint595_248:1	more	JJR(JJR)	more
PRint595_248:2	chinese	JJ(JJ)	chinese
PRint595_248:3	people	NNS(NNS)	people

PRint595_249:1	yeah	RE(RE)	yeah

PRint595_250:1	yeah	RE(RE)	yeah
PRint595_250:2	_0	PA(PA)	

PRint595_251:1	aha	RE(RE)	aha
PRint595_251:2	_0	PA(PA)	
PRint595_251:3	okay	RE(RE)	okay
PRint595_251:4	_0	PA(PA)	
PRint595_251:5	hh	BR(BR)	
PRint595_251:6	i-	XX(XX)	

PRint595_252:1	if	IN(IN)	if
PRint595_252:2	you	PP(PP)	you
PRint595_252:3	go	VVP(VVP)	go
PRint595_252:4	to	IN(IN)	to
PRint595_252:5	the	DT(DT)	the
PRint595_252:6	f_mensa	FW(FW)	
PRint595_252:7	yah	RE(RE)	yah
PRint595_252:8	_0	PA(PA)	

PRint595_253:1	yah	RE(RE)	yah
PRint595_253:2	_0	PA(PA)	

PRint595_254:1	i	PP(PP)	i
PRint595_254:2	think	VVP(VVP)	think
PRint595_254:3	_0	PA(PA)	
PRint595_254:4	thirty	CD(CD)	thirty
PRint595_254:5	per	NN(NN)	per
PRint595_254:6	cent	NN(NN)	cent
PRint595_254:7	is	VBZ(VBZ)	be
PRint595_254:8	chinese	JJ(JJ)	chinese
PRint595_254:9	people	NNS(NNS)	people
PRint595_254:10	_1	PA(PA)	

PRint595_255:1	really	RB(RB)	really
PRint595_255:2	_0	PA(PA)	

PRint595_256:1	yah	RE(RE)	yah
PRint595_256:2	_1	PA(PA)	

PRint595_257:1	@@	LA(LA)	

PRint595_258:1	okay	RE(RE)	okay
PRint595_258:2	_0	PA(PA)	

PRint595_259:1	interesting	JJ(JJ)	interesting

PRint595_260:1	more	JJR(JJR)	more
PRint595_260:2	and	CC(CC)	and
PRint595_260:3	more	JJR(JJR)	more
PRint595_260:4	_0	PA(PA)	
PRint595_260:5	yah	RE(RE)	yah
PRint595_260:6	_1	PA(PA)	

PRint595_261:1	and	CC(CC)	and
PRint595_261:2	it	PP(PP)	it
PRint595_261:3	gets	VVZ(VVZ)	get
PRint595_261:4	more	JJR(JJR)	more
PRint595_261:5	and	CC(CC)	and
PRint595_261:6	more	JJR(JJR)	more
PRint595_261:7	x	UNI(UNI)	
PRint595_261:8	is	VBZ(VBZ)	be
PRint595_261:9	it	PP(PP)	it
PRint595_261:10	_0	PA(PA)	

PRint595_262:1	yah	RE(RE)	yah

PRint595_263:1	yah	RE(RE)	yah

PRint595_264:1	yah	RE(RE)	yah
PRint595_264:2	_0	PA(PA)	

PRint595_265:1	increasing	VVG(VVG)	increase
PRint595_265:2	i	PP(PP)	i
PRint595_265:3	think	VVP(VVP)	think
PRint595_265:4	_1	PA(PA)	

PRint595_266:1	okay	RE(RE)	okay
PRint595_266:2	_0	PA(PA)	
PRint595_266:3	okay	RE(RE)	okay
PRint595_266:4	_0	PA(PA)	
PRint595_266:5	okay	RE(RE)	okay
