PRpan13_1:1	welcome	FI(FI)	welcome
PRpan13_26:210	citizenship	NN(NN)	citizenship
PRpan13_26:211	or	CC(CC)	or
PRpan13_26:212	social	JJ(JJ)	social
PRpan13_26:213	_0	PA(PA)	
PRpan13_26:214	right	NN(NN)/DM(DM)	right
PRpan13_26:215	so	DM(DM)	so
PRpan13_26:216	i	PP(PP)	i
PRpan13_26:217	i	PP(PP)	i
PRpan13_26:218	just	RB(RB)	just
PRpan13_26:219	raise	VVP(VVP)	raise
PRpan13_26:220	this	DT(DT)	this
PRpan13_26:221	as	IN(IN)	as
PRpan13_26:222	a	DT(DT)	a
PRpan13_26:223	question	NN(NN)	question
PRpan13_26:224	if	IN(IN)	if
PRpan13_26:225	people	NNS(NNS)	people
PRpan13_26:226	from	IN(IN)	from
PRpan13_26:227	various	JJ(JJ)	various
PRpan13_26:228	places	NNS(NNS)	place
PRpan13_26:229	x	UNI(UNI)	
PRpan13_26:230	where	WRB(WRB)	where
PRpan13_26:231	_0	PA(PA)	
PRpan13_26:232	we	PP(PP)	we
PRpan13_26:233	think	VVP(VVP)	think
PRpan13_26:234	there	EX(EX)	there
PRpan13_26:235	might	MD(MD)	may
PRpan13_26:236	even	RB(RB)	even
PRpan13_26:237	be	VB(VB)	be
PRpan13_26:238	possibility	NN(NN)	possibility
PRpan13_26:239	of	IN(IN)	of
PRpan13_26:240	movements	NNS(NNS)	movement
PRpan13_26:241	like	IN(IN)	like
PRpan13_26:242	that	DT(DT)	that
PRpan13_26:243	_4	PA(PA)	

PRpan13_27:1	okay	RE(RE)	okay

PRpan13_28:1	i	PP(PP)	i
PRpan13_28:2	i	PP(PP)	i
PRpan13_28:3	would	MD(MD)	will
PRpan13_28:4	like	VV(VV)	like
PRpan13_28:5	to	TO(TO)	to
PRpan13_28:6	challenge	VV(VV)	challenge
PRpan13_28:7	_0	PA(PA)	
PRpan13_28:8	the	DT(DT)	the
PRpan13_28:9	assumption	NN(NN)	assumption
PRpan13_28:10	_0	PA(PA)	
PRpan13_28:11	that	IN(IN)	that
PRpan13_28:12	what	WP(WP)	what
PRpan13_28:13	's	VBS(VBS)	be
PRpan13_28:14	going	VVG(VVG)	go
PRpan13_28:15	on	RP(RP)	on
PRpan13_28:16	is	VBZ(VBZ)	be
PRpan13_28:17	a	DT(DT)	a
PRpan13_28:18	thorough-going	JJ(JJ)	thorough-going
PRpan13_28:19	_0	PA(PA)	
PRpan13_28:20	attack	NN(NN)	attack
PRpan13_28:21	on	IN(IN)	on
PRpan13_28:22	care	NN(NN)	care
PRpan13_28:23	led	VVN(VVN)	lead
PRpan13_28:24	by	IN(IN)	by
PRpan13_28:25	s_imf	NP(NP)	s_imf
PRpan13_28:26	and	CC(CC)	and
PRpan13_28:27	forces	NNS(NNS)	force
PRpan13_28:28	of	IN(IN)	of
PRpan13_28:29	evil	NN(NN)	evil
PRpan13_28:30	erm	UH(UH)	erm
PRpan13_28:31	i	PP(PP)	i
PRpan13_28:32	think	VVP(VVP)	think
PRpan13_28:33	they	PP(PP)	they
PRpan13_28:34	are	VBP(VBP)	be
PRpan13_28:35	added	VVN(VVN)	add
PRpan13_28:36	_0	PA(PA)	
PRpan13_28:37	i	PP(PP)	i
PRpan13_28:38	do	VVP(VVP)	do
PRpan13_28:39	n't	RB(RB)	not
PRpan13_28:40	wan	VV(VV)	want
PRpan13_28:41	na	TO(TO)	to
PRpan13_28:42	_0	PA(PA)	
PRpan13_28:43	deny	VV(VV)	deny
PRpan13_28:44	that	IN(IN)	that
PRpan13_28:45	they	PP(PP)	they
PRpan13_28:46	are	VBP(VBP)	be
PRpan13_28:47	there	RB(RB)	there
PRpan13_28:48	_0	PA(PA)	
PRpan13_28:49	but	CC(CC)	but
PRpan13_28:50	i	PP(PP)	i
PRpan13_28:51	think	VVP(VVP)	think
PRpan13_28:52	that	IN(IN)	that
PRpan13_28:53	what	WP(WP)	what
PRpan13_28:54	's	VBS(VBS)	be
PRpan13_28:55	going	VVG(VVG)	go
PRpan13_28:56	on	RP(RP)	on
PRpan13_28:57	with	IN(IN)	with
PRpan13_28:58	welfare	NNS(NNS)	welfare
PRpan13_28:59	states	NNS(NNS)	state
PRpan13_28:60	is	VBZ(VBZ)	be
PRpan13_28:61	more	RBR(RBR)	more
PRpan13_28:62	complicated	JJ(JJ)	complicated
PRpan13_28:63	than	IN(IN)	than
PRpan13_28:64	simply	RB(RB)	simply
PRpan13_28:65	cutbacks	NNS(NNS)	cutback
PRpan13_28:66	_0	PA(PA)	
PRpan13_28:67	that	IN(IN)	that
PRpan13_28:68	we	PP(PP)	we
PRpan13_28:69	also	RB(RB)	also
PRpan13_28:70	have	VHP(VHP)	have
PRpan13_28:71	x	UNI(UNI)	
PRpan13_28:72	structuring	VVG(VVG)	structure
PRpan13_28:73	and	CC(CC)	and
PRpan13_28:74	some	DT(DT)	some
PRpan13_28:75	of	IN(IN)	of
PRpan13_28:76	that	DT(DT)	that
PRpan13_28:77	is	VBZ(VBZ)	be
PRpan13_28:78	necessary	JJ(JJ)	necessary
PRpan13_28:79	_0	PA(PA)	
PRpan13_28:80	to	TO(TO)	to
PRpan13_28:81	respond	VV(VV)	respond
PRpan13_28:82	to	IN(IN)	to
PRpan13_28:83	different	JJ(JJ)	different
PRpan13_28:84	social	JJ(JJ)	social
PRpan13_28:85	conditions	NNS(NNS)	condition
PRpan13_28:86	_0	PA(PA)	
PRpan13_28:87	so	DM(DM)	so
PRpan13_28:88	i	PP(PP)	i
PRpan13_28:89	do	VVP(VVP)	do
PRpan13_28:90	n't	RB(RB)	not
PRpan13_28:91	think	VV(VV)	think
PRpan13_28:92	that	IN(IN)	that
PRpan13_28:93	everything	NN(NN)	everything
PRpan13_28:94	to	TO(TO)	to
PRpan13_28:95	do	VV(VV)	do
PRpan13_28:96	with	IN(IN)	with
PRpan13_28:97	_0	PA(PA)	
PRpan13_28:98	women	NNS(NNS)	woman
PRpan13_28:99	moving	VVG(VVG)	move
PRpan13_28:100	into	IN(IN)	into
PRpan13_28:101	paid	JJ(JJ)	paid
PRpan13_28:102	employment	NN(NN)	employment
PRpan13_28:103	_0	PA(PA)	
PRpan13_28:104	the	DT(DT)	the
PRpan13_28:105	ideas	NNS(NNS)	idea
PRpan13_28:106	of	IN(IN)	of
PRpan13_28:107	p_flexicurity	PVC(NN)	
PRpan13_28:108	i	PP(DM)	i
PRpan13_28:109	mean	VVP(DM)	mean
PRpan13_28:110	there	EX(EX)	there
PRpan13_28:111	are	VBP(VBP)	be
PRpan13_28:112	some	DT(DT)	some
PRpan13_28:113	other	JJ(JJ)	other
PRpan13_28:114	_0	PA(PA)	
PRpan13_28:115	elements	NNS(NNS)	element
PRpan13_28:116	in	IN(IN)	in
PRpan13_28:117	some	DT(DT)	some
PRpan13_28:118	restructuring	VVG(NN)	restructure/restructuring
PRpan13_28:119	packages	NNS(NNS)	package
PRpan13_28:120	that	PRE(PRE)	that
PRpan13_28:121	look	VVP(VVP)	look
PRpan13_28:122	to	IN(IN)	to
PRpan13_28:123	me	PP(PP)	i
PRpan13_28:124	like	IN(IN)	like
PRpan13_28:125	progressive	JJ(JJ)	progressive
PRpan13_28:126	reforms	NNS(NNS)	reform
PRpan13_28:127	as	IN(IN)	as
PRpan13_28:128	opposed	VVN(VVN)	oppose
PRpan13_28:129	to	TO(TO)	to
PRpan13_28:130	_0	PA(PA)	
PRpan13_28:131	erm	UH(UH)	erm
PRpan13_28:132	_0	PA(PA)	
PRpan13_28:133	something	NN(NN)	something
PRpan13_28:134	which	PRE(PRE)	which
PRpan13_28:135	is	VBZ(VBZ)	be
PRpan13_28:136	simply	RB(RB)	simply
PRpan13_28:137	taking	VVG(VVG)/VVG(VVN)	take
PRpan13_28:138	away	RB(RB)	away
PRpan13_28:139	from	IN(IN)	from
PRpan13_28:140	people	NNS(NNS)	people
PRpan13_28:141	_0	PA(PA)	
PRpan13_28:142	and	CC(CC)	and
PRpan13_28:143	so	DM(DM)	so
PRpan13_28:144	_3	PA(PA)	
PRpan13_28:145	hh	BR(BR)	
PRpan13_28:146	i	PP(PP)	i
PRpan13_28:147	i	PP(PP)	i
PRpan13_28:148	think	VVP(VVP)	think
PRpan13_28:149	that	DT(DT)	that
PRpan13_28:150	will	MD(MD)	will
PRpan13_28:151	piece	NN(NN)/NN(VV)	piece
PRpan13_28:152	of	IN(IN)	of
PRpan13_28:153	of	IN(IN)	of
PRpan13_28:154	our	PP$(PP$)	we
PRpan13_28:155	current	JJ(JJ)	current
PRpan13_28:156	_0	PA(PA)	
PRpan13_28:157	set	NN(NN)	set
PRpan13_28:158	of	IN(IN)	of
PRpan13_28:159	changes	NNS(NNS)	change
PRpan13_28:160	is	VBZ(VBZ)	be
PRpan13_28:161	missing	VVG(VVG)	miss
PRpan13_28:162	from	IN(IN)	from
PRpan13_28:163	the	DT(DT)	the
PRpan13_28:164	comments	NNS(NNS)	comment
PRpan13_28:165	you	PP(PP)	you
PRpan13_28:166	are	VBP(VBP)	be
PRpan13_28:167	making	VVG(VVG)	make
PRpan13_28:168	_1	PA(PA)	
PRpan13_28:169	erm	UH(UH)	erm
PRpan13_28:170	_1	PA(PA)	
PRpan13_28:171	there	EX(EX)	there
PRpan13_28:172	is	VBZ(VBZ)	be
PRpan13_28:173	the	DT(DT)	the
PRpan13_28:174	the	DT(DT)	the
PRpan13_28:175	i	PP(PP)	i
PRpan13_28:176	think	VVP(VVP)	think
PRpan13_28:177	there	EX(EX)	there
PRpan13_28:178	is	VBZ(VBZ)	be
PRpan13_28:179	the	DT(DT)	the
PRpan13_28:180	attack	NN(NN)	attack
PRpan13_28:181	on	IN(IN)	on
PRpan13_28:182	care	NN(NN)	care
PRpan13_28:183	and	CC(CC)	and
PRpan13_28:184	the	DT(DT)	the
PRpan13_28:185	attack	NN(NN)	attack
PRpan13_28:186	on	IN(IN)	on
PRpan13_28:187	people	NNS(NNS)	people
PRpan13_28:188	's	POS(POS)	's
PRpan13_28:189	living	VVG(NN)	live/living
PRpan13_28:190	standards	NNS(NNS)	standard
PRpan13_28:191	hh	BR(BR)	
PRpan13_28:192	_0	PA(PA)	
PRpan13_28:193	but	CC(CC)	but
PRpan13_28:194	there	EX(EX)	there
PRpan13_28:195	perhaps	RB(RB)	perhaps
PRpan13_28:196	is	VBZ(VBZ)	be
PRpan13_28:197	also	RB(RB)	also
PRpan13_28:198	i	PP(PP)	i
PRpan13_28:199	think	VVP(VVP)	think
PRpan13_28:200	there	EX(EX)	there
PRpan13_28:201	is	VBZ(VBZ)	be
PRpan13_28:202	_0	PA(PA)	
PRpan13_28:203	some	DT(DT)	some
PRpan13_28:204	sort	NN(NN)	sort
PRpan13_28:205	of	IN(IN)	of
PRpan13_28:206	_0	PA(PA)	
PRpan13_28:207	coming	VVG(VVG)	come
PRpan13_28:208	to	IN(IN)	to
PRpan13_28:209	terms	NNS(NNS)	term
PRpan13_28:210	with	IN(IN)	with
PRpan13_28:211	_0	PA(PA)	
PRpan13_28:212	er	UH(UH)	er
PRpan13_28:213	our	PP$(PP$)	we
PRpan13_28:214	declining	VVG(VVG)	decline
PRpan13_28:215	fertility	NN(NN)	fertility
PRpan13_28:216	rates	NNS(NNS)	rate
PRpan13_28:217	in	IN(IN)	in
PRpan13_28:218	the	DT(DT)	the
PRpan13_28:219	sense	NN(NN)	sense
PRpan13_28:220	that	IN(IN)	that
PRpan13_28:221	we	PP(PP)	we
PRpan13_28:222	are	VBP(VBP)	be
PRpan13_28:223	not	RB(RB)	not
PRpan13_28:224	spending	VVG(VVG)	spend
PRpan13_28:225	our	PP$(PP$)	we
PRpan13_28:226	entire	JJ(JJ)	entire
PRpan13_28:227	lives	NNS(NNS)	life
PRpan13_28:228	in	IN(IN)	in
PRpan13_28:229	care	NN(NN)	care
PRpan13_28:230	and	CC(CC)	and
PRpan13_28:231	more	JJR(JJR)	more
PRpan13_28:232	women	NNS(NNS)	woman
PRpan13_28:233	_0	PA(PA)	
PRpan13_28:234	er	UH(UH)	er
PRpan13_28:235	were	VBD(VBD)	be
PRpan13_28:236	in	IN(IN)	in
PRpan13_28:237	employment	NN(NN)	employment
PRpan13_28:238	we	PP(PP)	we
PRpan13_28:239	need	VVP(VVP)	need
PRpan13_28:240	to	TO(TO)	to
PRpan13_28:241	find	VV(VV)	find
PRpan13_28:242	new	JJ(JJ)	new
PRpan13_28:243	ways	NNS(NNS)	way
PRpan13_28:244	_0	PA(PA)	
PRpan13_28:245	to	TO(TO)	to
PRpan13_28:246	arrange	VV(VV)	arrange
PRpan13_28:247	families	NNS(NNS)	family
PRpan13_28:248	and	CC(CC)	and
PRpan13_28:249	employments	NNS(NNS)	employment
PRpan13_28:250	and	CC(CC)	and
PRpan13_28:251	i	PP(PP)	i
PRpan13_28:252	do	VVP(VVP)	do
PRpan13_28:253	think	VV(VV)	think
PRpan13_28:254	_1	PA(PA)	
PRpan13_28:255	you	PP(PP)	you
PRpan13_28:256	may	MD(MD)	may
PRpan13_28:257	not	RB(RB)	not
PRpan13_28:258	see	VV(VV)	see
PRpan13_28:259	it	PP(PP)	it
PRpan13_28:260	in	IN(IN)	in
PRpan13_28:261	_0	PA(PA)	
PRpan13_28:262	erm	UH(UH)	erm
PRpan13_28:263	_0	PA(PA)	
PRpan13_28:264	in	IN(IN)	in
PRpan13_28:265	every	DT(DT)	every
PRpan13_28:266	single	JJ(JJ)	single
PRpan13_28:267	case	NN(NN)	case
PRpan13_28:268	but	CC(CC)	but
PRpan13_28:269	i	PP(PP)	i
PRpan13_28:270	do	VVP(VVP)	do
PRpan13_28:271	think	VV(VV)	think
PRpan13_28:272	there	EX(EX)	there
PRpan13_28:273	are	VBP(VBP)	be
PRpan13_28:274	some	DT(DT)	some
PRpan13_28:275	places	NNS(NNS)	place
PRpan13_28:276	where	WRB(WRB)	where
PRpan13_28:277	_2	PA(PA)	
PRpan13_28:278	the	DT(DT)	the
PRpan13_28:279	cutbacks	NNS(NNS)	cutback
PRpan13_28:280	have	VHP(VHP)	have
PRpan13_28:281	been	VBN(VBN)	be
PRpan13_28:282	accompanied	VVN(VVN)	accompany
PRpan13_28:283	by	IN(IN)	by
PRpan13_28:284	_0	PA(PA)	
PRpan13_28:285	restructuring	VVG(NN)	restructure/restructuring
PRpan13_28:286	at	IN(IN)	at
PRpan13_28:287	the	DT(DT)	the
PRpan13_28:288	more	RBR(RBR)	more
PRpan13_28:289	progressive	JJ(JJ)	progressive
PRpan13_28:290	nature	NN(NN)	nature
PRpan13_28:291	unless	IN(IN)	unless
PRpan13_28:292	they	PP(PP)	they
PRpan13_28:293	'd	MD(MD)	will
PRpan13_28:294	be	VB(VB)	be
PRpan13_28:295	misunderstood	JJ(JJ)	misunderstood
PRpan13_28:296	i	PP(PP)	i
PRpan13_28:297	'm	VBP(VBP)	be
PRpan13_28:298	not	RB(RB)	not
PRpan13_28:299	referring	VVG(VVG)	refer
PRpan13_28:300	to	IN(IN)	to
PRpan13_28:301	the	DT(DT)	the
PRpan13_28:302	scheme	NN(NN)	scheme
PRpan13_28:303	of	IN(IN)	of
PRpan13_28:304	one	CD(CD)	one
PRpan13_28:305	system	NN(NN)	system
PRpan13_28:306	of	IN(IN)	of
PRpan13_28:307	the	DT(DT)	the
PRpan13_28:308	x	UNI(UNI)	
PRpan13_28:309	tax	NN(NN)	tax
PRpan13_28:310	credit	NN(NN)	credit
PRpan13_28:311	which	PRE(PRE)	which
PRpan13_28:312	is	VBZ(VBZ)	be
PRpan13_28:313	a	DT(DT)	a
PRpan13_28:314	pretty	RB(RB)	pretty
PRpan13_28:315	minor	JJ(JJ)	minor
PRpan13_28:316	sort	NN(NN)	sort
PRpan13_28:317	of	IN(IN)	of
PRpan13_28:318	thing	NN(NN)	thing
PRpan13_28:319	but	CC(CC)	but
PRpan13_28:320	more	RBR(RBR)	more
PRpan13_28:321	along	IN(IN)	along
PRpan13_28:322	the	DT(DT)	the
PRpan13_28:323	lines	NNS(NNS)	line
PRpan13_28:324	of	IN(IN)	of
PRpan13_28:325	_0	PA(PA)	
PRpan13_28:326	erm	UH(UH)	erm
PRpan13_28:327	_0	PA(PA)	
PRpan13_28:328	the	DT(DT)	the
PRpan13_28:329	kind	NN(NN)	kind
PRpan13_28:330	of	IN(IN)	of
PRpan13_28:331	p_flexicurity	PVC(NN)	
PRpan13_28:332	_0	PA(PA)	
PRpan13_28:333	proposals	NNS(NNS)	proposal
PRpan13_28:334	in	IN(IN)	in
PRpan13_28:335	europe	NP(NP)	europe
PRpan13_28:336	which	PRE(PRE)	which
PRpan13_28:337	i	PP(PP)	i
PRpan13_28:338	think	VVP(VVP)	think
PRpan13_28:339	have	VHP(VHP)	have
PRpan13_28:340	some	DT(DT)	some
PRpan13_28:341	promise	NN(NN)	promise
PRpan13_28:342	for	IN(IN)	for
PRpan13_28:343	_0	PA(PA)	
PRpan13_28:344	erm	UH(UH)	erm
PRpan13_28:345	_0	PA(PA)	
PRpan13_28:346	helping	VVG(VVG)	help
PRpan13_28:347	us	PP(PP)	we
PRpan13_28:348	to	TO(TO)	to
PRpan13_28:349	deal	VV(VV)	deal
PRpan13_28:350	with	IN(IN)	with
PRpan13_28:351	economic	JJ(JJ)	economic
PRpan13_28:352	changes	NNS(NNS)	change
PRpan13_28:353	_3	PA(PA)	

PRpan13_29:1	erm	UH(UH)	erm
PRpan13_29:2	thank	FI(FI)	thank
PRpan13_29:3	you	FI(FI)	you
PRpan13_29:4	xx	UNI(UNI)	

PRpan13_30:1	i	PP(PP)	i
PRpan13_30:2	think	VVP(VVP)	think
PRpan13_30:3	i	PP(PP)	i
PRpan13_30:4	have	VHP(VHP)	have
PRpan13_30:5	er	UH(UH)	er
PRpan13_30:6	_2	PA(PA)	
PRpan13_30:7	at	RB(RB)	at
PRpan13_30:8	least	RB(RB)	least
PRpan13_30:9	i	PP(PP)	i
PRpan13_30:10	hope	VVP(VVP)	hope
PRpan13_30:11	i	PP(PP)	i
PRpan13_30:12	have	VHP(VHP)	have
PRpan13_30:13	said	VVN(VVN)	say
PRpan13_30:14	very	RB(RB)	very
PRpan13_30:15	clearly	RB(RB)	clearly
PRpan13_30:16	that	IN(IN)	that
PRpan13_30:17	it	PP(PP)	it
PRpan13_30:18	is	VBZ(VBZ)	be
PRpan13_30:19	not	RB(RB)	not
PRpan13_30:20	the	DT(DT)	the
PRpan13_30:21	deconstruction	NN(NN)	deconstruction
PRpan13_30:22	of	IN(IN)	of
PRpan13_30:23	welfare	NNS(NNS)	welfare
PRpan13_30:24	states	NNS(NNS)	state
PRpan13_30:25	it	PP(PP)	it
PRpan13_30:26	is	VBZ(VBZ)	be
PRpan13_30:27	the	DT(DT)	the
PRpan13_30:28	construction	NN(NN)	construction
PRpan13_30:29	of	IN(IN)	of
PRpan13_30:30	different	JJ(JJ)	different
PRpan13_30:31	of	IN(IN)	of
PRpan13_30:32	different	JJ(JJ)	different
PRpan13_30:33	type	NN(NN)	type
PRpan13_30:34	and	CC(CC)	and
PRpan13_30:35	more	RBR(RBR)	more
PRpan13_30:36	globalized	JJ(JJ)	globalized
PRpan13_30:37	p_universalized	PVC(JJ)	
PRpan13_30:38	type	NN(NN)	type
PRpan13_30:39	of	IN(IN)	of
PRpan13_30:40	welfare	NN(NN)	welfare
PRpan13_30:41	state	NN(NN)	state
PRpan13_30:42	which	PRE(PRE)	which
PRpan13_30:43	_0	PA(PA)	
PRpan13_30:44	which	PRE(PRE)	which
PRpan13_30:45	i	PP(PP)	i
PRpan13_30:46	will	MD(MD)	will
PRpan13_30:47	insist	VV(VV)	insist
PRpan13_30:48	is	VBZ(VBZ)	be
PRpan13_30:49	based	JJ(JJ)	based
PRpan13_30:50	in	IN(IN)	in
PRpan13_30:51	no	DT(DT)	no
PRpan13_30:52	sense	NN(NN)	sense
PRpan13_30:53	of	IN(IN)	of
PRpan13_30:54	this	DT(DT)	this
PRpan13_30:55	attack	NN(NN)	attack
PRpan13_30:56	on	IN(IN)	on
PRpan13_30:57	caring	VVG(NN)	care/caring
PRpan13_30:58	_0	PA(PA)	
PRpan13_30:59	this	DT(DT)	this
PRpan13_30:60	does	VVZ(VVZ)	do
PRpan13_30:61	not	RB(RB)	not
PRpan13_30:62	imply	VV(VV)	imply
PRpan13_30:63	that	IN(IN)	that
PRpan13_30:64	everybody	NN(NN)	everybody
PRpan13_30:65	is	VBZ(VBZ)	be
PRpan13_30:66	becoming	VVG(VVG)	become
PRpan13_30:67	poor	JJ(JJ)	poor
PRpan13_30:68	the	DT(DT)	the
PRpan13_30:69	it	PP(PP)	it
PRpan13_30:70	is	VBZ(VBZ)	be
PRpan13_30:71	combined	VVN(VVN)	combine
PRpan13_30:72	and	CC(CC)	and
PRpan13_30:73	i	PP(PP)	i
PRpan13_30:74	have	VHP(VHP)	have
PRpan13_30:75	said	VVN(VVN)	say
PRpan13_30:76	this	DT(DT)	this
PRpan13_30:77	also	RB(RB)	also
PRpan13_30:78	according	IN(IN)	according
PRpan13_30:79	to	IN(IN)	to
PRpan13_30:80	gender	NN(NN)	gender
PRpan13_30:81	race	NN(NN)	race
PRpan13_30:82	class	NN(NN)	class
PRpan13_30:83	citizenship	NN(NN)	citizenship
PRpan13_30:84	er	UH(UH)	er
PRpan13_30:85	region	NN(NN)	region
PRpan13_30:86	_0	PA(PA)	
PRpan13_30:87	er	UH(UH)	er
PRpan13_30:88	highly	RB(RB)	highly
PRpan13_30:89	differentiated	VVN(JJ)	differentiate
PRpan13_30:90	_0	PA(PA)	
PRpan13_30:91	but	CC(CC)	but
PRpan13_30:92	i	PP(PP)	i
PRpan13_30:93	do	VVP(VVP)	do
PRpan13_30:94	n't	RB(RB)	not
PRpan13_30:95	think	VV(VV)	think
PRpan13_30:96	that	IN(IN)	that
PRpan13_30:97	these	DT(DT)	these
PRpan13_30:98	p_differentiations	PVC(NNS)	
PRpan13_30:99	_2	PA(PA)	
PRpan13_30:100	erm	UH(UH)	erm
PRpan13_30:101	_0	PA(PA)	

PRpan13_32:1	imply	VV(VV)	imply
PRpan13_32:2	that	IN(IN)	that
PRpan13_32:3	there	EX(EX)	there
PRpan13_32:4	is	VBZ(VBZ)	be
PRpan13_32:5	not	RB(RB)	not
PRpan13_32:6	this	DT(DT)	this
PRpan13_32:7	general	JJ(JJ)	general
PRpan13_32:8	kind	NN(NN)	kind
PRpan13_32:9	of	IN(IN)	of
PRpan13_32:10	x	UNI(UNI)	
PRpan13_32:11	in	IN(IN)	in
PRpan13_32:12	this	DT(DT)	this
PRpan13_32:13	direction	NN(NN)	direction
PRpan13_32:14	_3	PA(PA)	

PRpan13_33:1	@@@	LA(LA)	

PRpan13_34:1	we	PP(PP)	we
PRpan13_34:2	disagree	VVP(VVP)	disagree
PRpan13_34:3	_0	PA(PA)	
PRpan13_34:4	but	CC(CC)	but

PRpan13_35:1	@@@@@	LA(LA)	

PRpan13_36:1	i	PP(PP)	i
PRpan13_36:2	think	VVP(VVP)	think
PRpan13_36:3	a_[S7]	NP(NP)	
PRpan13_36:4	yeah	RE(RE)	yeah

PRpan13_37:1	yeah	RE(RE)	yeah
PRpan13_37:2	i	PP(PP)	i
PRpan13_37:3	erm	UH(UH)	erm
PRpan13_37:4	emphasize	VVP(VVP)	emphasize
PRpan13_37:5	that	IN(IN)	that
PRpan13_37:6	er	UH(UH)	er
PRpan13_37:7	_0	PA(PA)	
PRpan13_37:8	we	PP(PP)	we
PRpan13_37:9	should	MD(MD)	shall
PRpan13_37:10	have	VH(VH)	have
PRpan13_37:11	a	DT(DT)	a
PRpan13_37:12	_0	PA(PA)	
PRpan13_37:13	more	JJR(JJR)	more
PRpan13_37:14	p_socio-anthropological	PVC(JJ)	
PRpan13_37:15	research	NN(NN)	research
PRpan13_37:16	and	CC(CC)	and
PRpan13_37:17	his-	XX(XX)	
PRpan13_37:18	historical	JJ(JJ)	historical
PRpan13_37:19	narra-	XX(XX)	
PRpan13_37:20	narrative	JJ(JJ)	narrative
PRpan13_37:21	research	NN(NN)	research
PRpan13_37:22	and	CC(CC)	and
PRpan13_37:23	p_micro-level	PVC(NN)	
PRpan13_37:24	level	NN(NN)	level
PRpan13_37:25	at	RB(RB)	at
PRpan13_37:26	least	RB(RB)	least
PRpan13_37:27	at	RB(RB)	at
PRpan13_37:28	least	RB(RB)	least
PRpan13_37:29	er	UH(UH)	er
PRpan13_37:30	_0	PA(PA)	
PRpan13_37:31	erm	UH(UH)	erm
PRpan13_37:32	er	UH(UH)	er
PRpan13_37:33	to	TO(TO)	to
PRpan13_37:34	to	TO(TO)	to
PRpan13_37:35	examine	VV(VV)	examine
PRpan13_37:36	the	DT(DT)	the
PRpan13_37:37	differences	NNS(NNS)	difference
PRpan13_37:38	between	IN(IN)	between
PRpan13_37:39	the	DT(DT)	the
PRpan13_37:40	countries	NNS(NNS)	country
PRpan13_37:41	and	CC(CC)	and
PRpan13_37:42	erm	UH(UH)	erm
PRpan13_37:43	_0	PA(PA)	
PRpan13_37:44	in	IN(IN)	in
PRpan13_37:45	in	IN(IN)	in
PRpan13_37:46	finland	NP(NP)	finland
PRpan13_37:47	we	PP(PP)	we
PRpan13_37:48	have	VHP(VHP)	have
PRpan13_37:49	_2	PA(PA)	
PRpan13_37:50	er	UH(UH)	er
PRpan13_37:51	been	VBN(VBN)	be
PRpan13_37:52	_0	PA(PA)	
PRpan13_37:53	tired	JJ(JJ)	tired
PRpan13_37:54	to	IN(IN)/TO(TO)	to
PRpan13_37:55	f_xxxx	FW(FW)	
PRpan13_37:56	f_xxxxxxx	FW(FW)	
PRpan13_37:57	@@@	LA(LA)	
PRpan13_37:58	reche-	XX(XX)	
PRpan13_37:59	reaching	VVG(VVG)	reach
PRpan13_37:60	models	NNS(NNS)	model
PRpan13_37:61	so	DM(DM)	so
PRpan13_37:62	erm	UH(UH)	erm
PRpan13_37:63	_2	PA(PA)	

PRpan13_38:1	@@@	LA(LA)	
PRpan13_38:2	yes	RE(RE)	yes
PRpan13_38:3	yes	RE(RE)	yes

PRpan13_39:1	i-	XX(XX)	
PRpan13_39:2	it	PP(PP)	it
PRpan13_39:3	became	VVD(VVD)	become
PRpan13_39:4	too	RB(RB)	too
PRpan13_39:5	true	JJ(JJ)	true
PRpan13_39:6	_2	PA(PA)	
PRpan13_39:7	@@	LA(LA)	
PRpan13_39:8	status	NN(NN)	status
PRpan13_39:9	of	IN(IN)	of
PRpan13_39:10	the	DT(DT)	the
PRpan13_39:11	truth	NN(NN)	truth
PRpan13_39:12	_0	PA(PA)	
PRpan13_39:13	so	DM(DM)	so
PRpan13_39:14	erm	UH(UH)	erm
PRpan13_39:15	erm	UH(UH)	erm
PRpan13_39:16	for	RB(RB)	for
PRpan13_39:17	example	RB(RB)	example
PRpan13_39:18	a_[firstname3]	NP(NP)	
PRpan13_39:19	a_[lastname3]	NP(NP)	
PRpan13_39:20	has	VHZ(VHZ)	have
PRpan13_39:21	questioned	VVN(VVN)	question
PRpan13_39:22	it	PP(PP)	it
PRpan13_39:23	_0	PA(PA)	
PRpan13_39:24	er	UH(UH)	er
PRpan13_39:25	and	CC(CC)	and
PRpan13_39:26	asking	VVG(VVG)	ask
PRpan13_39:27	if	IN(IN)	if
PRpan13_39:28	erm	UH(UH)	erm
PRpan13_39:29	if	IN(IN)	if
PRpan13_39:30	is	VBZ(VBZ)	be
PRpan13_39:31	if	IN(IN)	if
PRpan13_39:32	it	PP(PP)	it
PRpan13_39:33	is	VBZ(VBZ)	be
PRpan13_39:34	suitable	JJ(JJ)	suitable
PRpan13_39:35	to	IN(IN)	to
PRpan13_39:36	to	IN(IN)	to
PRpan13_39:37	to	IN(IN)	to
PRpan13_39:38	caring	JJ(JJ)/VVG(VVG)	caring/care
PRpan13_39:39	analysis	NN(NN)	analysis
