POmtg447_1:1	first	RB(RB)	first
POmtg447_102:3	can	MD(MD)	can
POmtg447_102:4	i	PP(PP)	i
POmtg447_102:5	er	UH(UH)	er
POmtg447_102:6	also	RB(RB)	also
POmtg447_102:7	suggest	VV(VV)	suggest
POmtg447_102:8	something	NN(NN)	something
POmtg447_102:9	because	IN(IN)	because
POmtg447_102:10	i	PP(PP)	i
POmtg447_102:11	have	VHP(VHP)	have
POmtg447_102:12	_0	PA(PA)	
POmtg447_102:13	the	DT(DT)	the
POmtg447_102:14	possibilities	NNS(NNS)	possibility
POmtg447_102:15	to	TO(TO)	to
POmtg447_102:16	to	TO(TO)	to
POmtg447_102:17	er	UH(UH)	er
POmtg447_102:18	have	VH(VH)	have
POmtg447_102:19	s_cd	NN(NN)	s_cd
POmtg447_102:20	rom	NN(NN)	rom
POmtg447_102:21	_0	PA(PA)	
POmtg447_102:22	business	NN(NN)	business
POmtg447_102:23	card	NN(NN)	card
POmtg447_102:24	_0	PA(PA)	
POmtg447_102:25	have	VHP(VHP)	have
POmtg447_102:26	you	PP(PP)	you
POmtg447_102:27	seen	VVN(VVN)	see
POmtg447_102:28	this	DT(DT)	this
POmtg447_102:29	already	RB(RB)	already
POmtg447_102:30	_0	PA(PA)	

POmtg447_103:1	no	RE(RE)	no

POmtg447_104:1	hh	BR(BR)	
POmtg447_104:2	this	DT(DT)	this
POmtg447_104:3	is	VBZ(VBZ)	be
POmtg447_104:4	_0	PA(PA)	
POmtg447_104:5	they	PP(PP)	they
POmtg447_104:6	cost	VVP(VVP)	cost
POmtg447_104:7	a	DT(DT)	a
POmtg447_104:8	lot	NN(NN)	lot
POmtg447_104:9	of	IN(IN)	of
POmtg447_104:10	money	NN(NN)	money
POmtg447_104:11	_0	PA(PA)	

POmtg447_105:1	x	UNI(UNI)	

POmtg447_106:1	and	CC(CC)	and
POmtg447_106:2	you	PP(PP)	you
POmtg447_106:3	can	MD(MD)	can
POmtg447_106:4	put	VV(VV)	put
POmtg447_106:5	what	WP(WP)	what
POmtg447_106:6	you	PP(PP)	you
POmtg447_106:7	want	VVP(VVP)	want

POmtg447_107:1	on	IN(IN)	on
POmtg447_107:2	it	PP(PP)	it

POmtg447_108:1	on	IN(IN)	on
POmtg447_108:2	it	PP(PP)	it

POmtg447_109:1	yeah	RE(RE)	yeah

POmtg447_110:1	it	PP(PP)	it
POmtg447_110:2	costs	VVZ(VVZ)	cost
POmtg447_110:3	per	IN(IN)	per
POmtg447_110:4	pair	NN(NN)	pair
POmtg447_110:5	two	CD(CD)	two
POmtg447_110:6	euros	NPS(NPS)	euro
POmtg447_110:7	_1	PA(PA)	

POmtg447_111:1	well	DM(DM)/RB(RB)	well
POmtg447_111:2	xx	UNI(UNI)	

POmtg447_112:1	and	CC(CC)	and
POmtg447_112:2	if	IN(IN)	if
POmtg447_112:3	you	PP(PP)	you
POmtg447_112:4	have	VHP(VHP)	have
POmtg447_112:5	a	RB(RB)	a
POmtg447_112:6	lot	RB(RB)	lot
POmtg447_112:7	_0	PA(PA)	
POmtg447_112:8	it	PP(PP)	it
POmtg447_112:9	cost	V(VVZ)	cost
POmtg447_112:10	not	RB(RB)	not
POmtg447_112:11	so	RB(RB)	so
POmtg447_112:12	much	JJ(JJ)	much
POmtg447_112:13	hh	BR(BR)	
POmtg447_112:14	then	RB(RB)	then
POmtg447_112:15	_0	PA(PA)	
POmtg447_112:16	this	DT(DT)	this
POmtg447_112:17	can	MD(MD)	can
POmtg447_112:18	be	VB(VB)	be
POmtg447_112:19	also	RB(RB)	also
POmtg447_112:20	a	DT(DT)	a
POmtg447_112:21	solution	NN(NN)	solution

POmtg447_113:1	n-n	RE(RE)	n-n
POmtg447_113:2	_0	PA(PA)	
POmtg447_113:3	no	RE(RE)	no

POmtg447_114:1	cos	IN(IN)	cos
POmtg447_114:2	you	PP(PP)	you
POmtg447_114:3	can	MD(MD)	can
POmtg447_114:4	_1	PA(PA)	

POmtg447_115:1	well	DM(DM)	well
POmtg447_115:2	er	UH(UH)	er
POmtg447_115:3	the	DT(DT)	the
POmtg447_115:4	idea	NN(NN)	idea
POmtg447_115:5	would	MD(MD)	will
POmtg447_115:6	be	VB(VB)	be
POmtg447_115:7	that	IN(IN)	that
POmtg447_115:8	these	DT(DT)	these
POmtg447_115:9	costs	VVZ(VVP)	cost
POmtg447_115:10	about	RB(RB)	about
POmtg447_115:11	two	CD(CD)	two
POmtg447_115:12	euro	NPS(NPS)	euro
POmtg447_115:13	and	CC(CC)	and
POmtg447_115:14	_0	PA(PA)	

POmtg447_116:1	mhm	RE(RE)	mhm

POmtg447_117:1	the	DT(DT)	the
POmtg447_117:2	idea	NN(NN)	idea
POmtg447_117:3	would	MD(MD)	will
POmtg447_117:4	be	VB(VB)	be
POmtg447_117:5	that	IN(IN)	that
POmtg447_117:6	_0	PA(PA)	
POmtg447_117:7	if	IN(IN)	if
POmtg447_117:8	if	IN(IN)	if
POmtg447_117:9	you	PP(PP)	you
POmtg447_117:10	if	IN(IN)	if
POmtg447_117:11	you	PP(PP)	you
POmtg447_117:12	if	IN(IN)	if
POmtg447_117:13	you	PP(PP)	you
POmtg447_117:14	're	VBP(VBP)	be
POmtg447_117:15	promoting	VVG(VVG)	promote
POmtg447_117:16	that	DT(DT)	that
POmtg447_117:17	as	RB(RB)	as
POmtg447_117:18	as	RB(RB)	as
POmtg447_117:19	as	RB(RB)	as
POmtg447_117:20	_0	PA(PA)	
POmtg447_117:21	well	DM(DM)	well
POmtg447_117:22	as	IN(IN)	as
POmtg447_117:23	a	DT(DT)	a
POmtg447_117:24	second	NN(NN)	second
POmtg447_117:25	language	NN(NN)	language
POmtg447_117:26	_0	PA(PA)	
POmtg447_117:27	you	PP(PP)	you
POmtg447_117:28	could	MD(MD)	can
POmtg447_117:29	just	RB(RB)	just
POmtg447_117:30	print	VV(VV)	print
POmtg447_117:31	the	DT(DT)	the
POmtg447_117:32	sheet	NN(NN)	sheet
POmtg447_117:33	yourself	PP(PP)	you
POmtg447_117:34	and	CC(CC)	and
POmtg447_117:35	well	DM(DM)	well

POmtg447_118:1	yeah	RE(RE)	yeah

POmtg447_119:1	it	PP(PP)	it
POmtg447_119:2	does	VVZ(VVZ)	do
POmtg447_119:3	n't	RB(RB)	not
POmtg447_119:4	cost	VV(VV)	cost
POmtg447_119:5	a	DT(DT)	a
POmtg447_119:6	thing	NN(NN)	thing

POmtg447_120:1	and	CC(CC)	and
POmtg447_120:2	and	CC(CC)	and
POmtg447_120:3	a	DT(DT)	a
POmtg447_120:4	s_cd	NN(NN)	s_cd
POmtg447_120:5	rom	NN(NN)	rom
POmtg447_120:6	it	PP(PP)	it
POmtg447_120:7	wo	MD(MD)	will
POmtg447_120:8	n't	RB(RB)	not
POmtg447_120:9	work	VV(VV)	work
POmtg447_120:10	because	IN(IN)	because
POmtg447_120:11	people	NNS(NNS)	people
POmtg447_120:12	wo	MD(MD)	will
POmtg447_120:13	n't	RB(RB)	not
POmtg447_120:14	wait	VV(VV)	wait
POmtg447_120:15	that	RB(RB)	that
POmtg447_120:16	long	JJ(JJ)	long
POmtg447_120:17	and	CC(CC)	and
POmtg447_120:18	then	RB(RB)	then
POmtg447_120:19	they	PP(PP)	they
POmtg447_120:20	have	VHP(VHP)	have
POmtg447_120:21	nowhere	RB(RB)	nowhere
POmtg447_120:22	to	TO(TO)	to
POmtg447_120:23	put	VV(VV)	put
POmtg447_120:24	it	PP(PP)	it

POmtg447_121:1	well	DM(DM)	well
POmtg447_121:2	er	UH(UH)	er

POmtg447_122:1	mhm	RE(RE)	mhm

POmtg447_123:1	yeah	RE(RE)	yeah

POmtg447_124:1	yeah	RE(RE)	yeah

POmtg447_125:1	er	UH(UH)	er
POmtg447_125:2	_0	PA(PA)	

POmtg447_126:1	we	PP(PP)	we
POmtg447_126:2	w-	XX(XX)	

POmtg447_127:1	i	PP(PP)	i
POmtg447_127:2	'm	VBP(VBP)	be
POmtg447_127:3	not	RB(RB)	not
POmtg447_127:4	sure	JJ(JJ)	sure
POmtg447_127:5	_0	PA(PA)	
POmtg447_127:6	i	PP(PP)	i
POmtg447_127:7	am	VBP(VBP)	be
POmtg447_127:8	not	RB(RB)	not
POmtg447_127:9	sure	JJ(JJ)	sure
POmtg447_127:10	because	IN(IN)	because
POmtg447_127:11	i	PP(PP)	i
POmtg447_127:12	'm	VBP(VBP)	be
POmtg447_127:13	not	RB(RB)	not
POmtg447_127:14	xx	UNI(UNI)	

POmtg447_128:1	must	MD(MD)	must
POmtg447_128:2	be	VB(VB)	be
POmtg447_128:3	able	JJ(JJ)	able
POmtg447_128:4	to	IN(IN)/TO(TO)	to
POmtg447_128:5	other	JJ(JJ)	other
POmtg447_128:6	people	NNS(NNS)	people
POmtg447_128:7	who	PRE(PRE)	who
POmtg447_128:8	do	VVP(VVP)	do
POmtg447_128:9	n't	RB(RB)	not
POmtg447_128:10	like	VV(VV)	like

POmtg447_129:1	lot	NN(NN)	lot
POmtg447_129:2	of	IN(IN)	of
POmtg447_129:3	people	NNS(NNS)	people
POmtg447_129:4	do	VVP(VVP)	do
POmtg447_129:5	n't	RB(RB)	not
POmtg447_129:6	like	VV(VV)	like
POmtg447_129:7	those	DT(DT)	those
POmtg447_129:8	small	JJ(JJ)	small
POmtg447_129:9	things	NNS(NNS)	thing
POmtg447_129:10	_0	PA(PA)	
POmtg447_129:11	they	PP(PP)	they
POmtg447_129:12	get	VVP(VVP)	get
POmtg447_129:13	stuck	JJ(JJ)	stuck
POmtg447_129:14	in	IN(IN)	in
POmtg447_129:15	the	DT(DT)	the
POmtg447_129:16	hh	BR(BR)	

POmtg447_130:1	yeah	RE(RE)	yeah
POmtg447_130:2	no	RE(RE)	no
POmtg447_130:3	no	RE(RE)	no

POmtg447_131:1	no	RE(RE)	no
POmtg447_131:2	i	PP(PP)	i
POmtg447_131:3	'm	VBP(VBP)	be
POmtg447_131:4	sorry	JJ(JJ)	sorry
POmtg447_131:5	er	UH(UH)	er
POmtg447_131:6	i	PP(PP)	i
POmtg447_131:7	've	VHP(VHP)	have
POmtg447_131:8	seen	VVN(VVN)	see
POmtg447_131:9	this	DT(DT)	this
POmtg447_131:10	it	PP(PP)	it
POmtg447_131:11	's	VBS(VBS)	be
POmtg447_131:12	er	UH(UH)	er

POmtg447_132:1	@@	LA(LA)	

POmtg447_133:1	people	NNS(NNS)	people
POmtg447_133:2	have	VHP(VHP)	have
POmtg447_133:3	stopped	VVN(VVN)	stop
POmtg447_133:4	using	VVG(VVG)	use

POmtg447_134:1	i	PP(PP)	i
POmtg447_134:2	know	VVP(VVP)	know
POmtg447_134:3	there	EX(EX)	there
POmtg447_134:4	was	VBD(VBD)	be
POmtg447_134:5	a	DT(DT)	a
POmtg447_134:6	phase	NN(NN)	phase
POmtg447_134:7	that	IN(IN)/PRE(PRE)	that

POmtg447_135:1	er	UH(UH)	er
POmtg447_135:2	they	PP(PP)	they
POmtg447_135:3	have	VHP(VHP)	have

POmtg447_136:1	in	IN(IN)	in
POmtg447_136:2	several	JJ(JJ)	several
POmtg447_136:3	magazines	NNS(NNS)	magazine
POmtg447_136:4	sometimes	RB(RB)	sometimes
POmtg447_136:5	they	PP(PP)	they
POmtg447_136:6	give	VVP(VVP)	give
POmtg447_136:7	you	PP(PP)	you
POmtg447_136:8	s_cd	NNS(NNS)	s_cd
POmtg447_136:9	roms	NNS(NNS)	rom
POmtg447_136:10	and	CC(CC)	and
POmtg447_136:11	you	PP(PP)	you
POmtg447_136:12	never	RB(RB)	never
POmtg447_136:13	put	VVP(VVP)	put
POmtg447_136:14	that	DT(DT)	that
POmtg447_136:15	_0	PA(PA)	

POmtg447_137:1	yeah	RE(RE)	yeah
POmtg447_137:2	i	PP(PP)	i
POmtg447_137:3	know	VVP(VVP)	know

POmtg447_138:1	you	PP(PP)	you
POmtg447_138:2	never	RB(RB)	never
POmtg447_138:3	put	VVP(VVP)	put
POmtg447_138:4	so	DM(DM)/RB(RB)	so
POmtg447_138:5	_0	PA(PA)	

POmtg447_139:1	mhm	RE(RE)	mhm

POmtg447_140:1	i	PP(PP)	i
POmtg447_140:2	think	VVP(VVP)	think
POmtg447_140:3	and	CC(CC)	and
POmtg447_140:4	that	DT(DT)	that

POmtg447_141:1	hh	BR(BR)	
POmtg447_141:2	a_[S4]	NP(NP)	
POmtg447_141:3	what	WP(WP)	what
POmtg447_141:4	what	WP(WP)	what
POmtg447_141:5	costs	VVZ(VVZ)	cost
POmtg447_141:6	the	DT(DT)	the
POmtg447_141:7	the	DT(DT)	the
POmtg447_141:8	_0	PA(PA)	
POmtg447_141:9	actual	JJ(JJ)	actual
POmtg447_141:10	full	JJ(JJ)	full
POmtg447_141:11	booklet	NN(NN)	booklet
POmtg447_141:12	_0	PA(PA)	
POmtg447_141:13	costs	NNS(NNS)	cost

POmtg447_142:1	it	PP(PP)	it
POmtg447_142:2	costs	VVZ(VVZ)	cost
POmtg447_142:3	erm	UH(UH)	erm
POmtg447_142:4	for	IN(IN)	for
POmtg447_142:5	design	NN(NN)	design
POmtg447_142:6	you	PP(PP)	you
POmtg447_142:7	mean	VVP(VVP)	mean
POmtg447_142:8	so	DM(DM)	so
POmtg447_142:9	so	DM(DM)	so
POmtg447_142:10	you	PP(PP)	you
POmtg447_142:11	have	VHP(VHP)	have
POmtg447_142:12	a	DT(DT)	a
POmtg447_142:13	day	NN(NN)	day
POmtg447_142:14	or	CC(CC)	or
POmtg447_142:15	two	CD(CD)	two
POmtg447_142:16	_0	PA(PA)	

POmtg447_143:1	two	CD(CD)	two

POmtg447_144:1	yes	RE(RE)	yes

POmtg447_145:1	each	DT(DT)	each
POmtg447_145:2	booklet	NN(NN)	booklet
POmtg447_145:3	costs	VVZ(VVZ)	cost
POmtg447_145:4	to	TO(TO)	to
POmtg447_145:5	design	VV(VV)	design
POmtg447_145:6	_0	PA(PA)	
POmtg447_145:7	er	UH(UH)	er
POmtg447_145:8	about	RB(RB)	about
POmtg447_145:9	five	CD(CD)	five
POmtg447_145:10	hundred	CD(CD)	hundred
POmtg447_145:11	euros	NPS(NPS)	euro

POmtg447_146:1	yeah	RE(RE)	yeah

POmtg447_147:1	for	IN(IN)	for
POmtg447_147:2	the	DT(DT)	the
POmtg447_147:3	design	NN(NN)	design
POmtg447_147:4	_0	PA(PA)	

POmtg447_148:1	but	CC(CC)	but
POmtg447_148:2	to	TO(TO)	to
POmtg447_148:3	print	VV(VV)	print
POmtg447_148:4	then	RB(RB)	then

POmtg447_149:1	and	CC(CC)	and
POmtg447_149:2	then	RB(RB)	then
POmtg447_149:3	to	TO(TO)	to
POmtg447_149:4	print	VV(VV)	print
POmtg447_149:5	and	CC(CC)	and
POmtg447_149:6	press	VV(VV)	press
POmtg447_149:7	about	RB(RB)	about
POmtg447_149:8	_0	PA(PA)	

POmtg447_150:1	then	RB(RB)	then
POmtg447_150:2	to	TO(TO)	to
POmtg447_150:3	print	VV(VV)	print
POmtg447_150:4	them	PP(PP)	they
POmtg447_150:5	yes	RE(RE)	yes

POmtg447_151:1	two	CD(CD)	two
POmtg447_151:2	euros	NPS(NPS)	euro
POmtg447_151:3	to	TO(TO)	to
POmtg447_151:4	process	VV(VV)	process

POmtg447_152:1	two	CD(CD)	two
POmtg447_152:2	euros	NPS(NPS)	euro

POmtg447_153:1	yes	RE(RE)	yes
POmtg447_153:2	yeah	RE(RE)	yeah
POmtg447_153:3	_0	PA(PA)	
POmtg447_153:4	but	CC(CC)	but
POmtg447_153:5	the	DT(DT)	the
POmtg447_153:6	_0	PA(PA)	
POmtg447_153:7	the	DT(DT)	the
POmtg447_153:8	light	NN(NN)	light
POmtg447_153:9	what	WP(WP)	what
POmtg447_153:10	you	PP(PP)	you
POmtg447_153:11	call	VVP(VVP)	call
POmtg447_153:12	the	DT(DT)	the
POmtg447_153:13	the	DT(DT)	the
POmtg447_153:14	li-	XX(XX)	

POmtg447_154:1	well	DM(DM)	well
POmtg447_154:2	the	DT(DT)	the
POmtg447_154:3	light	NN(NN)	light
POmtg447_154:4	will	MD(MD)	will
POmtg447_154:5	be	VB(VB)	be
POmtg447_154:6	printed	VVN(VVN)	print
POmtg447_154:7	yourself	PP(PP)	you
POmtg447_154:8	i	PP(PP)	i
POmtg447_154:9	i	PP(PP)	i
POmtg447_154:10	_0	PA(PA)	
POmtg447_154:11	i	PP(PP)	i
POmtg447_154:12	could	MD(MD)	can
POmtg447_154:13	_0	PA(PA)	
POmtg447_154:14	i	PP(PP)	i
POmtg447_154:15	could	MD(MD)	can
POmtg447_154:16	do	VV(VV)	do
POmtg447_154:17	it	PP(PP)	it
POmtg447_154:18	myself	PP(PP)	i
POmtg447_154:19	you	PP(PP)	you
POmtg447_154:20	c-	XX(XX)	
POmtg447_154:21	_0	PA(PA)	

POmtg447_155:1	where	WRB(WRB)	where
POmtg447_155:2	we	PP(PP)	we
POmtg447_155:3	knock	VVP(VVP)	knock
POmtg447_155:4	costs	NNS(NNS)	cost
POmtg447_155:5	_0	PA(PA)	
POmtg447_155:6	anything	NN(NN)	anything
POmtg447_155:7	yeah	RE(RE)	yeah

POmtg447_156:1	i	PP(PP)	i
POmtg447_156:2	could	MD(MD)	can
POmtg447_156:3	design	VV(VV)	design
POmtg447_156:4	it	PP(PP)	it
POmtg447_156:5	in	IN(IN)	in
POmtg447_156:6	such	DT(DT)	such
POmtg447_156:7	way	NN(NN)	way
POmtg447_156:8	that	IN(IN)	that
POmtg447_156:9	you	PP(PP)	you
POmtg447_156:10	could	MD(MD)	can
POmtg447_156:11	just	RB(RB)	just
POmtg447_156:12	cut	VV(VV)	cut
POmtg447_156:13	it	PP(PP)	it
POmtg447_156:14	_0	PA(PA)	
POmtg447_156:15	and	CC(CC)	and
POmtg447_156:16	_0	PA(PA)	

POmtg447_157:1	yes	RE(RE)	yes

POmtg447_158:1	otherwise	RB(RB)	otherwise
POmtg447_158:2	when	WRB(WRB)	when
POmtg447_158:3	you	PP(PP)	you
POmtg447_158:4	print	VVP(VVP)	print
POmtg447_158:5	you	PP(PP)	you
POmtg447_158:6	can	MD(MD)	can
POmtg447_158:7	work	VV(VV)	work
POmtg447_158:8	_0	PA(PA)	
POmtg447_158:9	well	DM(DM)	well
POmtg447_158:10	right	RB(RB)	right
POmtg447_158:11	to	IN(IN)	to
POmtg447_158:12	the	DT(DT)	the
POmtg447_158:13	edge	NN(NN)	edge
POmtg447_158:14	_0	PA(PA)	
POmtg447_158:15	you	PP(PP)	you
POmtg447_158:16	shou-	XX(XX)	
POmtg447_158:17	if	IN(IN)	if
POmtg447_158:18	i	PP(PP)	i
POmtg447_158:19	could	MD(MD)	can
POmtg447_158:20	_0	PA(PA)	

POmtg447_159:1	yeah	RE(RE)	yeah
POmtg447_159:2	yeah	RE(RE)	yeah

POmtg447_160:1	make	VV(VV)	make
POmtg447_160:2	_0	PA(PA)	
POmtg447_160:3	well	DM(DM)	well
POmtg447_160:4	some	DT(DT)	some
POmtg447_160:5	kind	NN(NN)	kind
POmtg447_160:6	of	IN(IN)	of
POmtg447_160:7	thing	NN(NN)	thing
POmtg447_160:8	and	CC(CC)	and
POmtg447_160:9	you	PP(PP)	you
POmtg447_160:10	could	MD(MD)	can
POmtg447_160:11	just	RB(RB)	just
POmtg447_160:12	_0	PA(PA)	
POmtg447_160:13	fold	VV(VV)	fold
POmtg447_160:14	into	IN(IN)	into
POmtg447_160:15	four	CD(CD)	four
POmtg447_160:16	and	CC(CC)	and
POmtg447_160:17	then	RB(RB)	then
POmtg447_160:18	_0	PA(PA)	

POmtg447_161:1	just	RB(RB)	just
POmtg447_161:2	something	NN(NN)	something
POmtg447_161:3	from	IN(IN)	from
POmtg447_161:4	just	RB(RB)	just
POmtg447_161:5	to	IN(IN)/TO(TO)	to
POmtg447_161:6	yes	RE(RE)	yes

POmtg447_162:1	and	CC(CC)	and
POmtg447_162:2	cut	VV(VV)	cut
POmtg447_162:3	edges	NNS(NNS)	edge
POmtg447_162:4	and	CC(CC)	and
POmtg447_162:5	then	RB(RB)	then
POmtg447_162:6	you	PP(PP)	you
POmtg447_162:7	have	VHP(VHP)	have
POmtg447_162:8	a	DT(DT)	a
POmtg447_162:9	nice	JJ(JJ)	nice
POmtg447_162:10	little	NN(NN)	little

POmtg447_163:1	er	UH(UH)	er

POmtg447_164:1	just	RB(RB)	just
POmtg447_164:2	like	IN(IN)	like
POmtg447_164:3	our	PP$(PP$)	we
POmtg447_164:4	one	NN(NN)	one
POmtg447_164:5	yeah	RE(RE)	yeah

POmtg447_165:1	folder	NN(NN)	folder

POmtg447_166:1	yes	RE(RE)	yes

POmtg447_167:1	and	CC(CC)	and
POmtg447_167:2	you	PP(PP)	you
POmtg447_167:3	could	MD(MD)	can
POmtg447_167:4	print	VV(VV)	print
POmtg447_167:5	that	DT(DT)	that
POmtg447_167:6	yourself	PP(PP)	you
POmtg447_167:7	well	DM(DM)	well
POmtg447_167:8	like	DM(DM)	like
POmtg447_167:9	a	DT(DT)	a
POmtg447_167:10	er	UH(UH)	er
POmtg447_167:11	with	IN(IN)	with
POmtg447_167:12	the	DT(DT)	the
POmtg447_167:13	ed-	XX(XX)	
POmtg447_167:14	without	IN(IN)	without
POmtg447_167:15	the	DT(DT)	the
POmtg447_167:16	edge	NN(NN)	edge

POmtg447_168:1	_2	PA(PA)	

POmtg447_169:1	and	CC(CC)	and
POmtg447_169:2	and	CC(CC)	and
POmtg447_169:3	smaller	JJR(JJR)	small
POmtg447_169:4	but	CC(CC)	but
POmtg447_169:5	_0	PA(PA)	

POmtg447_170:1	thank	FI(FI)	thank
POmtg447_170:2	you	FI(FI)	you

POmtg447_171:1	and	CC(CC)	and
POmtg447_171:2	yet	RB(RB)	yet
POmtg447_171:3	it	PP(PP)	it
POmtg447_171:4	would	MD(MD)	will
POmtg447_171:5	be	VB(VB)	be
POmtg447_171:6	that	IN(IN)	that
POmtg447_171:7	that	IN(IN)	that
POmtg447_171:8	you	PP(PP)	you
POmtg447_171:9	could	MD(MD)	can
POmtg447_171:10	all	DT(DT)	all
POmtg447_171:11	print	VV(VV)	print
POmtg447_171:12	it	PP(PP)	it
POmtg447_171:13	on	IN(IN)	on
POmtg447_171:14	a	DT(DT)	a
POmtg447_171:15	norma-	XX(XX)	
POmtg447_171:16	_0	PA(PA)	

POmtg447_172:1	hm	RE(RE)	hm

POmtg447_173:1	on	IN(IN)	on
POmtg447_173:2	a	DT(DT)	a
POmtg447_173:3	normal	JJ(JJ)	normal
POmtg447_173:4	printer	NN(NN)	printer
POmtg447_173:5	i	PP(DM)	i
POmtg447_173:6	mean	VVP(DM)	mean
POmtg447_173:7	_0	PA(PA)	

POmtg447_174:1	hm	RE(RE)	hm

POmtg447_175:1	yes	RE(RE)	yes

POmtg447_176:1	yeah	RE(RE)	yeah

POmtg447_177:1	no	RE(RE)	no
POmtg447_177:2	i	PP(PP)	i
POmtg447_177:3	think	VVP(VVP)	think
POmtg447_177:4	that	DT(DT)	that
POmtg447_177:5	's	VBS(VBS)	be

POmtg447_178:1	x	UNI(UNI)	

POmtg447_179:1	a	DT(DT)	a
POmtg447_179:2	good	JJ(JJ)	good
POmtg447_179:3	idea	NN(NN)	idea
POmtg447_179:4	is	VBZ(VBZ)	be
POmtg447_179:5	it	PP(PP)	it

POmtg447_180:1	and	CC(CC)	and
POmtg447_180:2	then	RB(RB)	then
POmtg447_180:3	if	IN(IN)	if
POmtg447_180:4	you	PP(PP)	you
POmtg447_180:5	you	PP(PP)	you
POmtg447_180:6	_0	PA(PA)	

POmtg447_181:1	as	RB(RB)	as
POmtg447_181:2	well	RB(RB)	well

POmtg447_182:1	you	PP(PP)	you
POmtg447_182:2	have	VHP(VHP)	have
POmtg447_182:3	_0	PA(PA)	
POmtg447_182:4	a	RB(RB)	a
POmtg447_182:5	lot	RB(RB)	lot
POmtg447_182:6	more	JJR(JJR)	more
POmtg447_182:7	flexibility	NN(NN)	flexibility
POmtg447_182:8	of	IN(IN)	of
POmtg447_182:9	what	WP(WP)	what
POmtg447_182:10	to	TO(TO)	to
POmtg447_182:11	put	VV(VV)	put
POmtg447_182:12	in	IN(IN)	in
POmtg447_182:13	it	PP(PP)	it
POmtg447_182:14	er	UH(UH)	er

POmtg447_183:1	yeah	RE(RE)	yeah
POmtg447_183:2	_0	PA(PA)	
POmtg447_183:3	so	DM(DM)	so
POmtg447_183:4	we	PP(PP)	we
POmtg447_183:5	can	MD(MD)	can
POmtg447_183:6	adjust	VV(VV)	adjust
POmtg447_183:7	it	PP(PP)	it
POmtg447_183:8	for	IN(IN)	for

POmtg447_184:1	yeah	RE(RE)	yeah
POmtg447_184:2	yeah	RE(RE)	yeah
POmtg447_184:3	of	RB(RB)	of
POmtg447_184:4	course	RB(RB)	course
POmtg447_184:5	yeah	RE(RE)	yeah
POmtg447_184:6	it	PP(PP)	it
POmtg447_184:7	's	VBS(VBS)	be
POmtg447_184:8	going	VVG(VVG)	go
POmtg447_184:9	to	TO(TO)	to
POmtg447_184:10	be	VB(VB)	be
POmtg447_184:11	a	DT(DT)	a
POmtg447_184:12	word	NN(NN)	word
POmtg447_184:13	_0	PA(PA)	
POmtg447_184:14	word	NN(NN)	word
POmtg447_184:15	file	NN(NN)	file
POmtg447_184:16	so	DM(DM)	so
POmtg447_184:17	y-	XX(XX)	
POmtg447_184:18	you	PP(PP)	you
POmtg447_184:19	could	MD(MD)	can
POmtg447_184:20	just	RB(RB)	just
POmtg447_184:21	_0	PA(PA)	

POmtg447_185:1	different	JJ(JJ)	different
POmtg447_185:2	eve-	XX(XX)	
POmtg447_185:3	different	JJ(JJ)	different
POmtg447_185:4	kinds	NNS(NNS)	kind
POmtg447_185:5	of	IN(IN)	of
POmtg447_185:6	_0	PA(PA)	
POmtg447_185:7	audiences	NNS(NNS)	audience

POmtg447_186:1	add	VV(VV)	add
POmtg447_186:2	text	NN(NN)	text
POmtg447_186:3	and	CC(CC)	and
POmtg447_186:4	things	NNS(NNS)	thing

POmtg447_187:1	yes	RE(RE)	yes
POmtg447_187:2	_0	PA(PA)	
POmtg447_187:3	no	RE(RE)	no
POmtg447_187:4	i	PP(PP)	i
POmtg447_187:5	think	VVP(VVP)	think
POmtg447_187:6	that	DT(DT)	that
POmtg447_187:7	's	VBS(VBS)	be
POmtg447_187:8	very	RB(RB)	very
POmtg447_187:9	good	JJ(JJ)	good
POmtg447_187:10	_0	PA(PA)	

POmtg447_188:1	very	RB(RB)	very
POmtg447_188:2	good	JJ(JJ)	good
POmtg447_188:3	_2	PA(PA)	

POmtg447_189:1	so	DM(DM)	so
POmtg447_189:2	er	UH(UH)	er
POmtg447_189:3	then	RB(RB)	then
POmtg447_189:4	you	PP(PP)	you
POmtg447_189:5	would	MD(MD)	will
POmtg447_189:6	have	VH(VH)	have
POmtg447_189:7	one	CD(CD)	one
POmtg447_189:8	_0	PA(PA)	
POmtg447_189:9	of	IN(IN)	of
POmtg447_189:10	one	CD(CD)	one
POmtg447_189:11	of	IN(IN)	of
POmtg447_189:12	these	DT(DT)	these
POmtg447_189:13	for	IN(IN)	for
POmtg447_189:14	your	PP$(PP$)	you
POmtg447_189:15	main	JJ(JJ)	main
POmtg447_189:16	language	NN(NN)	language
POmtg447_189:17	and	CC(CC)	and
POmtg447_189:18	then	RB(RB)	then
POmtg447_189:19	_0	PA(PA)	

POmtg447_190:1	mhm	RE(RE)	mhm

POmtg447_191:1	you	PP(PP)	you
POmtg447_191:2	co-	XX(XX)	
POmtg447_191:3	use	VV(VV)	use
POmtg447_191:4	the	DT(DT)	the
